# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_ef15cf8542b_model
# start_datetime = 2023-06-16 15:48:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/standata-ef15b6d8bad.json
# init = 2 (Default)
# random
#   seed = 236
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/model_fdd4c9acbc20a2e373126c404e00965f-202306161248-2-08fdf4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpvCZr3y/model_fdd4c9acbc20a2e373126c404e00965f-profile-202306161248-2-873207.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3.1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4.1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5.1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6.1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7.1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8.1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9.1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
-2005.73,0.88269,0.0219217,8,255,0,2071.77,-0.0378626,7.83859,-1.13135,-1.21902,-0.0876333,-0.60544,0.937128,-0.670168,0.822606,0.366118,7.22654,0.425379,1.43929,0.467948,0.581126,-0.0812839,1.79818,-0.331693,0.0132829,0.310859,-0.0102599,0.0164017,1.06837,1.82277,0.801361,-0.0520723,0.391574,1.15253,0.00996838,0.09109,-1.17376,0.243871,0.844772,1.89954,-1.52871,0.0749418,-1.29871,0.0504479,-0.741943,0.0647791,-1.20593,0.174315,-0.239909,-0.75519,-0.730879,-0.0816123,0.458943,-0.253561,0.267963,-0.874511,-0.0406641,0.0989156,1.04799,-1.70303,1.38387,1.16443,0.0502253,0.119192,-0.868645,0.0995416,-0.236971,0.0671336,-1.58375,0.184991,1.64245,-0.00988879,-0.107476,-0.893305,-0.296229,-0.71945,-1.11771,-0.939056,0.309225,1.31351,0.249286,-0.346433,-1.9798,-0.370579,-0.223544,-0.428098,-2.00063,0.378645,1.24569,0.0191771,-0.320441,-0.886486,-0.443821,-0.240154,-0.304484,-0.796274,0.487931,1.76552,0.406729,1.88649,0.756255,-0.960073,0.547733,0.541596,-1.50525,0.398849,0.377924,-1.14868,0.505743,0.550529,-8.17573,-8.8093,-0.633286,-4.37524,6.77219,-4.843,5.9446,2.64577,0.132233,0.447417,0.145466,0.180648,-0.0252678,0.55898,-0.10311,0.00412911,-0.000102275,0.000163498,0.0106499,0.0181701,0.00798827,-0.000519076,0.00390336,0.0114888,0.0045953,-0.0592137,0.0123028,0.042617,0.0958278,-0.0771205,0.00378066,-0.0655171,-0.34051,0.0297299,-0.553454,0.0800008,-0.110105,-0.346589,-0.335432,-0.0374554,-0.295255,0.312025,-1.01831,-0.0473506,0.115181,1.22031,-1.98306,1.61142,0.0824924,0.195767,-1.4267,0.163492,-0.389212,0.110263,-2.60123,0.303838,-0.012989,-0.141171,-1.17337,-0.389099,-0.945005,-1.46813,-1.23346,0.40617,0.310534,-0.431549,-2.46621,-0.461627,-0.278467,-0.533278,-2.49217,0.471675,0.0338575,-0.565746,-1.56511,-0.783575,-0.423997,-0.537574,-1.40584,0.861453,-0.72606,0.414226,0.409585,-1.13836,0.301632,0.285807,-0.868692,0.382471,0.416341,-26.8536,-0.0378626
-2010.35,0.741045,0.0219217,8,255,0,2057.07,-0.174492,7.63421,-0.853761,-1.01252,-0.0350903,-0.472517,0.784654,-0.416145,1.17106,0.37103,6.70094,0.101119,0.777705,0.736465,0.781635,0.33551,-0.0126094,0.136712,-0.270932,0.434629,-0.238316,-0.962535,-0.161092,-0.321033,-0.336916,0.128187,0.937327,-1.25749,0.0288222,0.524295,-0.0198408,0.346873,0.0375545,-0.779635,0.910474,0.467564,0.309467,0.295136,-0.556726,0.51273,-0.182567,1.44815,0.740318,-1.40653,-1.44756,0.515628,0.320123,-0.0227112,0.277245,-1.27225,0.620283,-0.100189,0.527432,-3.16294,0.310455,0.835571,0.401172,0.135728,-1.19913,0.468249,-0.288502,0.611261,-2.22703,1.15048,1.4408,0.0437924,-0.208249,-0.820764,-0.30026,-0.0839665,-1.48297,-0.686942,0.591551,0.912155,-0.147042,-0.186726,-0.884932,-0.359052,0.460919,-0.694362,-1.08569,1.03944,1.84885,0.104307,-0.235482,-1.57104,-0.643974,0.204778,-0.293741,-1.21035,0.824883,1.27551,0.449991,2.18563,0.735578,-0.866983,0.841368,0.675296,-1.30236,0.650464,0.480315,-1.0614,0.706157,0.786392,-5.721,-6.78484,-0.235138,-3.16631,5.25792,-2.78856,7.84722,2.48625,0.0439494,0.338013,0.320089,0.339721,0.145823,-0.00548039,0.0594189,-0.117755,-0.00686879,-0.0277424,-0.00464303,-0.00925289,-0.00971067,0.00369464,0.0270158,-0.0362437,0.154738,-0.00585573,0.102375,0.0110837,-0.230098,0.268714,0.137995,0.0913348,-0.178221,0.164137,-0.0584438,0.463587,0.236993,-0.450263,-0.463396,0.165064,-0.0189768,0.231658,-1.06306,0.518291,-0.0837154,0.440707,-2.64286,0.259408,0.578008,0.195557,-1.72771,0.674652,-0.415673,0.880704,-3.2087,1.65761,0.0399455,-0.189956,-0.748664,-0.273884,-0.0765905,-1.3527,-0.626598,0.539586,-0.271857,-0.345227,-1.6361,-0.663832,0.852169,-1.28377,-2.00728,1.92177,0.133044,-0.30036,-2.00389,-0.821398,0.261197,-0.37467,-1.54382,1.05215,-0.637733,0.618892,0.496732,-0.957987,0.478467,0.353309,-0.780744,0.519433,0.578452,-26.3892,-0.174492
-2017.45,0.870615,0.0219217,8,255,0,2061.09,0.169359,10.3128,-0.903682,-1.18415,-0.0666711,-0.514254,1.04282,-0.543639,1.20696,0.794415,7.92059,0.38215,0.762003,0.343733,0.0850107,-0.101453,1.28068,-1.23668,-0.710411,0.430223,0.420284,1.97684,-0.0636512,0.0503049,-0.187775,0.509383,-1.07053,0.501683,0.0224331,0.527465,-0.980488,0.127236,0.261129,0.988787,-1.09793,-0.272288,-1.0087,0.163636,-0.148878,0.0797098,-1.93284,-0.130535,-1.39755,-0.00167784,-2.2608,0.805538,0.62208,-0.0265664,0.162626,-0.926162,0.0392713,-0.242111,1.19065,-2.88735,1.23877,0.91416,-0.203294,0.208374,-0.812227,0.0945986,-0.306084,0.0172682,-2.51462,0.15054,0.941005,0.349219,-0.299243,-1.73743,-0.676327,-0.902791,-0.911752,-1.63877,0.724286,0.92771,0.268675,-0.384209,-1.35647,-0.286991,-0.568267,-0.408017,-1.88653,0.135568,1.49229,0.185859,-0.477752,-1.37438,-0.830602,-0.391462,-0.470711,-1.2397,0.436699,1.24069,0.375645,1.57948,0.519631,-1.97163,0.314619,0.353993,-2.38551,0.153515,0.198274,-2.12525,0.278919,0.361782,-7.1577,-9.37921,-0.528075,-4.0732,8.25979,-4.30594,9.55982,6.29223,0.16441,0.327831,0.147882,0.0365735,-0.0436474,0.55098,-0.532047,-0.305635,0.00942825,0.0443466,-0.00142789,0.00112849,-0.00421238,0.011427,-0.0240153,0.0112543,0.0863124,-0.160444,0.0208204,0.0427301,0.161801,-0.179661,-0.0445563,-0.16506,-0.0926138,0.0495858,-1.20238,-0.0812031,-0.869387,-0.00104375,-1.4064,0.501109,-0.0242859,0.148666,-0.846661,0.0359002,-0.221329,1.08845,-2.6395,1.13244,-0.1913,0.196081,-0.76431,0.0890178,-0.288027,0.0162494,-2.36627,0.141659,0.323974,-0.277611,-1.61183,-0.627435,-0.837528,-0.845841,-1.5203,0.671927,0.40094,-0.573351,-2.02424,-0.428273,-0.848018,-0.608879,-2.81525,0.202306,0.230594,-0.592742,-1.70518,-1.03052,-0.485684,-0.584007,-1.53808,0.541808,-1.02452,0.163486,0.183946,-1.23958,0.0797714,0.103029,-1.10435,0.144935,0.187993,-27.6431,0.169359
-2008.02,0.67854,0.0219217,8,255,0,2060.33,0.249184,7.50017,-0.286081,-1.07479,-0.0751415,-0.499432,0.874751,-0.376447,1.00982,0.639854,8.35303,-0.377221,0.785304,1.01005,0.702496,0.10981,0.860102,-0.988859,-0.539867,0.580515,-0.119457,0.985847,-1.33828,-0.154518,-1.24016,-0.19942,-0.954736,0.869223,0.0719877,0.672526,-1.17015,-0.0853686,-0.551641,-0.356554,0.309974,-1.68092,0.36546,0.0438179,0.403931,0.407557,-1.46212,0.333123,-1.69394,-0.591811,-1.62728,0.54793,0.735993,-0.00160897,0.206048,-1.11284,-0.0476795,-0.322573,0.518742,-2.34078,0.885776,1.11844,0.12851,0.126483,-1.21501,-0.224172,-0.0769919,0.397456,-2.013,0.933984,1.2522,0.156173,-0.330352,-1.01559,-0.313188,-0.774275,-0.793896,-1.38102,0.97912,0.90631,0.220926,-0.24527,-1.48991,-0.526953,0.0489933,-0.518741,-1.38668,0.988591,1.52072,0.00110524,-0.249568,-1.47993,-0.653296,0.209355,-0.815585,-1.67453,1.12041,1.29231,0.39094,1.70434,0.527508,-1.91993,0.34412,0.39192,-2.19481,0.204411,0.175601,-2.12619,0.293997,0.278335,-2.38964,-8.97775,-0.627659,-4.17177,7.30682,-3.14447,8.43509,5.34472,-0.218982,0.45588,0.586349,0.40781,0.0637464,0.499302,-0.574047,-0.313401,-0.00859942,0.0709688,-0.0963398,-0.0111234,-0.0892765,-0.0143558,-0.0687292,0.0625733,0.0294687,-0.0512736,-0.00374067,-0.0241718,-0.0156234,0.0135824,-0.0736543,0.0160137,0.29729,0.299959,-1.07611,0.245176,-1.24673,-0.435569,-1.19767,0.403273,-0.00179954,0.230453,-1.24465,-0.0533267,-0.360779,0.580183,-2.61803,0.99069,0.16092,0.158383,-1.52145,-0.280709,-0.0964096,0.497697,-2.52069,1.16954,0.141541,-0.299402,-0.920439,-0.283846,-0.701733,-0.719516,-1.25163,0.887387,0.335968,-0.372988,-2.26575,-0.80135,0.0745053,-0.788862,-2.10875,1.50337,0.0014283,-0.322518,-1.91252,-0.844258,0.270551,-1.05398,-2.164,1.44792,-1.01278,0.181526,0.206741,-1.15778,0.107828,0.092631,-1.12158,0.155086,0.146824,-26.9348,0.249184
-1998.28,0.987631,0.0219217,8,383,0,2052.76,-0.100967,12.087,-0.923887,-1.1738,0.0439212,-0.50625,0.928036,-0.484784,1.08834,0.899013,8.62451,0.981406,1.48581,0.117609,0.763643,-0.707337,1.80306,-0.388826,-0.575478,0.286318,1.39305,0.172614,-0.562923,-0.687104,-0.365939,-0.609117,-0.930147,1.05891,0.0609939,0.755574,0.272168,-0.935962,-0.378782,0.282322,0.360489,0.99649,0.231798,0.0653591,-0.0853565,0.252096,-0.195428,0.264397,0.337043,-0.115441,-2.53835,-0.0618764,0.746993,-0.119816,0.172296,-0.734258,0.278023,-0.170865,0.799909,-1.82065,0.35165,1.35382,0.0176737,0.236021,-1.22683,0.534014,-0.676813,0.351528,-2.55146,0.573552,0.885393,0.468307,-0.255843,-1.3372,-0.144299,-0.990498,-0.729328,-1.13756,0.324165,0.878587,0.0437845,-0.29009,-1.8049,-0.296583,-0.248924,-0.30539,-2.71067,0.118473,1.04049,0.279277,-0.237591,-1.51091,-0.733597,-0.25895,-0.433139,-1.60711,0.610108,1.39478,0.408788,1.92043,0.607861,-1.18951,0.750652,0.875648,-1.68584,0.604868,0.757564,-1.50423,0.597702,0.765,-7.96807,-10.1235,0.378799,-4.36616,8.00385,-4.18102,9.38637,7.75355,0.280994,0.425415,0.0336736,0.218645,-0.202523,0.516248,-0.111328,-0.16477,0.0849675,0.0105284,-0.0343349,-0.0419092,-0.0223201,-0.0371524,-0.0567333,0.0645873,0.0493836,0.0177887,-0.0611736,-0.0247569,0.0184523,0.0235612,0.0651297,0.0151501,-0.0637607,0.188314,-0.145983,0.197503,0.251769,-0.0862337,-1.89613,-0.0462212,-0.162209,0.233257,-0.994052,0.376393,-0.23132,1.08293,-2.46483,0.47607,0.0156481,0.208971,-1.08623,0.472812,-0.599246,0.31124,-2.25905,0.507819,0.411449,-0.224781,-1.17484,-0.126779,-0.870239,-0.640778,-0.999444,0.284807,0.0455575,-0.301837,-1.87799,-0.308593,-0.259004,-0.317757,-2.82044,0.12327,0.389529,-0.331387,-2.10739,-1.02321,-0.361178,-0.604132,-2.24156,0.850966,-0.723056,0.456292,0.532272,-1.02476,0.367676,0.460494,-0.91436,0.36332,0.465014,-28.4604,-0.100967
-1997.47,0.905187,0.0219217,8,255,0,2046.4,0.0403745,7.3394,-0.623633,-1.24346,-0.140069,-0.604937,0.894519,-0.35554,1.4789,0.765947,6.92223,0.138989,0.770667,1.53638,0.451641,0.99257,1.2472,-1.10923,0.231306,0.454806,0.263432,0.467439,0.822805,-0.140593,-0.254515,1.21031,-0.339047,-0.912832,0.0926432,0.777865,0.043174,0.96195,0.0977053,-0.848461,-0.717508,-1.60338,-1.19831,0.102608,0.533379,0.503648,-1.58838,0.387774,-0.872195,-0.783476,-1.75104,0.741228,0.621204,-0.0339907,0.214149,-0.762455,-0.0332444,-0.0674533,0.699852,-2.10061,0.755263,1.53342,0.0481951,0.105621,-1.32959,-0.103501,0.164577,0.33952,-2.10915,0.441431,1.26448,0.363946,-0.339574,-1.66635,-0.45496,-0.15641,-2.11145,-1.91399,0.315426,0.620831,-0.0509289,-0.181991,-1.20861,-0.461413,0.161508,-0.715817,-1.04614,0.973766,1.76708,0.067693,-0.291584,-1.1779,-0.951122,0.275764,-0.471018,-1.32222,0.392575,1.54876,0.393099,1.6874,0.733014,-1.17429,0.421499,0.547414,-1.38725,0.250288,0.401576,-1.39393,0.389075,0.598871,-4.31693,-8.60751,-0.969591,-4.18751,6.19207,-2.46113,10.2373,5.30206,0.0632128,0.350504,0.698755,0.205409,0.451427,0.567233,-0.504484,0.105199,0.0244052,0.0433051,0.0762273,-0.013025,-0.0235791,0.112127,-0.0314104,-0.0845677,0.0798148,0.00442998,0.0987033,0.0100253,-0.0870585,-0.0736218,-0.164519,-0.122956,0.331337,0.312868,-0.986707,0.240887,-0.541811,-0.486699,-1.08775,0.460454,-0.0521219,0.32838,-1.16916,-0.0509776,-0.103434,1.07317,-3.22111,1.15813,0.0609417,0.133556,-1.68124,-0.130875,0.208104,0.429316,-2.66697,0.55818,0.225949,-0.210818,-1.03452,-0.282453,-0.0971042,-1.31085,-1.18826,0.195826,-0.0899954,-0.321592,-2.13572,-0.815354,0.285398,-1.26491,-1.84861,1.72072,0.10484,-0.451594,-1.82428,-1.47306,0.427093,-0.729494,-2.0478,0.608004,-0.860768,0.308964,0.401262,-1.01688,0.183464,0.29436,-1.02177,0.285198,0.438981,-26.5074,0.0403745
-2000.13,0.775145,0.0219217,7,255,0,2041.16,-0.0385406,9.04218,-1.15896,-1.08034,-0.0229702,-0.517173,0.757017,-0.458323,0.859641,0.858418,8.23924,0.220009,1.3018,-0.00561651,0.891349,-1.02797,0.774652,-1.4342,-0.662428,0.330372,-0.241014,0.0399225,-0.325503,-0.455114,-0.78005,-0.0665054,0.276108,0.0623122,0.212667,0.616277,-0.399248,0.495527,-0.000331606,0.637612,1.27386,1.89995,0.0111917,0.117445,-1.11109,0.625894,-1.74085,0.861789,-0.0114604,1.09786,-2.3808,-0.354463,0.375314,-0.203845,0.17999,-0.429925,0.151955,0.219062,0.494642,-1.65931,0.150176,1.84186,-0.226904,0.355074,-0.859782,0.131163,0.00576847,0.702505,-2.77297,0.436134,1.00633,0.12286,-0.402653,-1.40048,-0.313075,-0.714952,-1.17964,-0.435153,-0.0949978,0.542496,0.010558,-0.206112,-1.55961,-0.436674,0.301981,-0.166244,-2.10823,0.119126,1.52661,0.136271,-0.367388,-1.58182,-0.310925,-0.274523,-0.469884,-1.84145,0.798596,1.29851,0.420941,2.07402,0.899153,-0.794241,0.528418,0.531561,-1.24788,0.319883,0.383037,-0.896634,0.438442,0.53621,-9.54895,-8.90118,-0.189257,-4.26111,6.23724,-3.77623,7.08279,7.07271,0.0726849,0.430077,-0.00185554,0.294476,-0.339612,0.255923,-0.473818,-0.218848,-0.0512558,0.00849022,-0.0692237,-0.0967878,-0.165891,-0.0141435,0.0587191,0.0132518,0.0723784,-0.0468895,0.0581969,-3.89453e-05,0.074884,0.149608,0.223139,0.00131441,-0.417009,0.234907,-0.653363,0.323441,-0.00430123,0.412042,-0.893548,-0.133035,-0.375454,0.331517,-0.791862,0.27988,0.403482,0.911062,-3.05623,0.276602,-0.228341,0.357324,-0.865229,0.131994,0.00580501,0.706955,-2.79053,0.438897,0.0666511,-0.218438,-0.759755,-0.169842,-0.387859,-0.63995,-0.236069,-0.0515359,0.016118,-0.314653,-2.38092,-0.666631,0.461006,-0.25379,-3.21845,0.181859,0.17695,-0.477059,-2.05402,-0.403741,-0.356473,-0.610151,-2.39114,1.03699,-0.714144,0.475129,0.477955,-1.12204,0.287624,0.344409,-0.806212,0.394227,0.482135,-27.553,-0.0385406
-2004.22,0.891853,0.0219217,8,255,0,2047.52,-0.31236,8.88823,-0.842298,-0.693653,-0.0104369,-0.301476,0.563476,-0.345512,0.505507,0.525098,12.165,0.160786,1.97394,2.3016,2.14998,-0.474808,0.763024,0.275644,-2.15081,0.192903,0.292241,0.813268,0.802755,0.143809,0.384698,0.802379,-0.456552,-1.76887,0.146085,0.462647,0.609911,0.541194,-1.53224,-0.77692,1.12479,-1.47987,-1.0855,0.0531113,-0.317837,1.38898,-1.12741,1.39962,-0.184653,0.485939,-1.74344,0.370949,0.292491,0.00535313,0.245896,-0.723523,0.168172,-0.424263,0.789708,-2.62274,0.442809,1.37555,0.326147,0.20637,-1.36648,0.282465,-0.546519,0.370215,-1.70074,0.33869,1.27521,0.15715,-0.121652,-1.03638,-0.00079898,-0.419934,-1.69505,-1.37046,0.145796,0.724872,-0.0727112,-0.228854,-1.31437,-0.425249,0.0819832,-0.726931,-1.37622,0.837046,1.35596,-0.0403544,-0.3251,-1.30387,-0.960696,0.114714,-0.736701,-1.17048,0.710697,1.23961,0.407639,1.78174,0.956342,-0.505715,0.803205,0.798176,-0.763202,0.5995,0.68374,-0.65269,0.649707,0.830235,-10.2466,-8.4383,-0.126965,-3.66746,6.8547,-4.20317,6.1495,6.38783,0.0310161,0.380778,0.443985,0.414737,-0.0915917,0.147189,0.0531725,-0.414897,0.042692,0.118806,0.117271,0.0210083,0.0561987,0.117216,-0.0666955,-0.258406,0.0245718,0.0323932,0.0287435,-0.0813796,-0.0412633,0.059739,-0.0785981,-0.0576522,-0.0929646,0.406264,-0.329759,0.409375,-0.0540094,0.142133,-0.509941,0.108499,0.00736347,0.338241,-0.995239,0.231328,-0.583593,1.08628,-3.6077,0.609104,0.415905,0.263165,-1.74254,0.360201,-0.696924,0.4721,-2.16879,0.431899,0.113914,-0.0881824,-0.751244,-0.000579158,-0.304398,-1.22869,-0.99341,0.105684,-0.0985932,-0.310316,-1.78223,-0.57662,0.111166,-0.985687,-1.8661,1.135,-0.0500236,-0.402996,-1.61628,-1.19089,0.142201,-0.91322,-1.45094,0.880985,-0.483636,0.768138,0.763329,-0.729882,0.573327,0.653889,-0.624195,0.621342,0.793988,-28.6981,-0.31236
-1996.29,0.923333,0.0219217,8,255,0,2055.83,-0.48672,7.241,-0.823852,-1.03844,-0.0875531,-0.490209,0.781033,-0.303842,0.81043,0.930152,8.51754,0.211129,0.433926,-0.229434,-0.079528,0.620031,1.2708,-0.657299,0.696168,0.952727,0.762614,0.3961,-0.94699,-0.613886,-0.887309,-0.259941,0.967551,1.29507,0.139819,-0.670292,0.245975,-0.113377,1.22155,1.01209,-1.2012,1.4894,0.952219,0.0404429,-0.560296,0.65053,-1.93714,0.382842,-0.649996,-0.981085,-1.2106,-0.427575,0.367308,-0.0117353,0.127569,-0.423348,-0.00747446,-0.243879,0.408819,-0.847113,0.149553,2.87457,-0.160388,0.291749,-1.18037,0.0801031,0.403976,0.161669,-2.74719,0.273691,1.02186,0.196066,-0.182847,-0.786549,-0.194799,-0.0892024,-0.613074,-1.16958,0.318418,1.419,0.0628187,-0.14797,-0.949912,-0.311317,0.0768711,-0.184998,-1.03335,0.240185,2.21466,0.275548,-0.335657,-2.58479,-0.903922,-0.171639,-0.632939,-1.57284,0.512088,0.886271,0.438606,2.03438,1.14385,-0.257027,0.745614,0.750235,-0.586403,0.689686,0.72468,-0.397141,0.720586,0.742943,-7.0172,-8.84494,-0.745738,-4.17538,6.65248,-2.58799,6.90287,7.92261,0.201148,0.413413,-0.218588,-0.0757684,0.590721,1.21073,-0.626227,0.663258,0.106628,0.0553825,-0.132407,-0.0858331,-0.124063,-0.0363448,0.135282,0.181076,-0.0271085,0.00994795,-0.00458528,0.049403,0.0409318,-0.0485801,0.0602355,0.0385105,-0.205801,0.238945,-0.711528,0.140621,-0.238749,-0.360361,-0.444664,-0.157052,-0.0337339,0.366705,-1.21694,-0.0214858,-0.701045,1.17518,-2.43508,0.429901,-0.163893,0.298126,-1.20617,0.0818539,0.412805,0.165203,-2.80724,0.279673,0.278217,-0.25946,-1.11611,-0.276419,-0.126578,-0.86995,-1.65963,0.451835,0.139122,-0.327704,-2.10373,-0.689459,0.170243,-0.409708,-2.28851,0.531927,0.24421,-0.297483,-2.29082,-0.80112,-0.152119,-0.560956,-1.39396,0.453849,-0.294001,0.852873,0.858159,-0.670759,0.7889,0.828929,-0.454272,0.824246,0.849818,-27.8365,-0.48672
-1994.86,0.966267,0.0219217,8,255,0,2056.81,-0.487469,7.40446,-0.830008,-1.03729,-0.080575,-0.488559,0.765109,-0.337741,0.719768,0.892193,8.95911,0.193139,0.441744,-0.154168,-0.102784,0.517178,1.22308,-0.621374,0.752169,0.936184,0.698128,0.363879,-1.00978,-0.730513,-0.77151,-0.389515,0.921464,1.23353,0.146242,-0.544835,0.330131,-0.188123,1.15339,1.07859,-1.12923,1.53347,0.790521,0.04892,-0.553887,0.671388,-1.80416,0.343553,-0.677109,-0.943868,-1.24124,-0.312545,0.394117,-0.00608728,0.114554,-0.446944,-0.0118942,-0.209399,0.378135,-0.919535,0.150604,2.80401,-0.154034,0.289758,-1.2283,0.0910454,0.380995,0.143614,-2.77101,0.171559,0.985827,0.165458,-0.188664,-0.755194,-0.164657,-0.107319,-0.624592,-1.1273,0.362937,1.4566,0.0642781,-0.166021,-0.947424,-0.350685,0.0820354,-0.183009,-0.982467,0.209897,2.14304,0.280217,-0.327426,-2.56793,-0.88734,-0.152578,-0.646343,-1.6631,0.523547,0.865027,0.438956,2.03886,1.14522,-0.23828,0.790524,0.799778,-0.600759,0.701649,0.704908,-0.444322,0.678789,0.820493,-7.43613,-9.29322,-0.72188,-4.37706,6.8547,-3.02586,6.44848,7.99326,0.180814,0.413553,-0.144329,-0.0962244,0.484174,1.14502,-0.58172,0.704169,0.102096,0.0532144,-0.147671,-0.106832,-0.112827,-0.0569634,0.134757,0.180394,-0.0266533,0.01615,-0.00920296,0.0564237,0.0527648,-0.0552418,0.0750173,0.0386723,-0.218296,0.264605,-0.71105,0.1354,-0.26686,-0.371994,-0.489194,-0.123179,-0.0170688,0.321211,-1.25323,-0.0333513,-0.587156,1.06029,-2.57839,0.422294,-0.151851,0.285652,-1.21089,0.089755,0.375595,0.141579,-2.73174,0.169128,0.241007,-0.274807,-1.10002,-0.239839,-0.156321,-0.909781,-1.64202,0.528654,0.13775,-0.355789,-2.03036,-0.751531,0.175805,-0.392194,-2.10546,0.449816,0.242395,-0.283233,-2.22133,-0.767573,-0.131984,-0.559104,-1.43863,0.452883,-0.272883,0.905322,0.91592,-0.688,0.803542,0.807274,-0.508845,0.777362,0.939643,-28.0075,-0.487469
