# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=models/model_noprior_diss_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,zs_11_1.1,zs_11_1.2,zs_11_1.3,zs_11_1.4,zs_11_1.5,zs_11_1.6,zs_11_1.7,zs_11_1.8,sds_11_1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,s_11_1.1,s_11_1.2,s_11_1.3,s_11_1.4,s_11_1.5,s_11_1.6,s_11_1.7,s_11_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0150167
# Diagonal elements of inverse mass matrix:
# 0.0767869, 2.49888, 0.512612, 0.0367072, 0.0115472, 0.00757403, 0.0180716, 0.157656, 0.0572893, 0.311545, 0.0858503, 0.16411, 0.0356837, 0.276389, 0.199548, 0.316482, 0.275443, 0.366365, 0.463071, 0.160079, 0.0431006, 0.00838734, 0.0875258, 0.194192, 0.139779, 0.0823218, 0.143351, 0.160142, 0.0736897, 0.0590557, 0.0095906, 0.0851785, 0.193236, 0.144296, 0.0916717, 0.149629, 0.140958, 0.0930938, 0.272015, 0.0879959, 0.382973, 0.384446, 0.689904, 0.474858, 0.590337, 0.70791, 0.480047, 0.778616, 0.607848, 0.779724, 0.798094, 1.00463, 0.744613, 0.746106, 0.954994, 2.94559, 0.63658, 0.633344, 0.843198, 0.690901, 0.841026, 0.794611, 0.993268, 1.16873, 1.06188, 0.340165, 0.227232, 0.666925, 0.427473, 0.615641, 0.621713, 0.90977, 0.807353, 1.37969, 0.605914, 0.60186, 0.690931, 0.612699, 0.86727, 0.888976, 0.892307, 0.809081, 0.815391, 0.622405, 0.416545, 0.834279, 0.732408, 0.955792, 0.849372, 0.865931, 0.756935, 0.790233, 0.0923424, 0.0739471, 0.132863, 0.0281242, 0.180937, 0.112436, 0.19624, 0.195895, 0.0812041, 0.0120737, 0.00207086, 0.0470988, 0.0543333, 0.113905, 0.147982, 0.161751, 0.214798, 0.0999469, 0.100788, 0.181609, 0.098363, 0.0988119
-292.394,0.972343,0.0150167,8,255,0,361.401,0.0814448,-3.20026,-0.922756,0.473135,-0.367671,-0.0269337,0.118674,-1.50655,0.129792,-2.20747,5.91506,-0.889874,-0.143195,0.875253,-1.09729,-0.729071,-0.626638,-0.180512,-0.0594775,0.583938,-0.433003,-0.119699,0.597306,-0.938133,0.295342,-0.823577,0.343167,0.99566,1.69459,-1.37097,-0.368404,0.830387,-2.34562,1.09339,-1.19074,0.58737,1.47976,0.580775,1.20046,-0.734976,1.3267,2.14991,-1.02021,-1.96338,0.0941856,-2.24938,0.164227,0.518264,-0.799792,-0.889388,-0.328382,-1.76097,1.15847,0.0429369,-0.204073,0.0655169,-0.486231,-0.362029,-1.23503,-0.245734,-0.225974,-0.469316,0.21419,0.818831,0.0722479,0.422002,-1.26018,-0.263697,1.32633,-2.03405,-0.166661,1.03783,0.952386,0.120127,0.586747,0.439293,1.45717,-1.09475,-0.606056,0.561006,-0.661173,-0.0549942,0.0543173,-0.499119,-2.7213,-0.194698,0.954274,0.443771,0.963885,0.317995,-1.57302,0.0604471,-1.0935,0.985092,1.31411,0.137369,-0.934171,0.740396,-1.17267,-0.0935402,0.0815612,0.692634,0.135798,1.7461,1.25027,-0.536438,0.655341,0.704603,-1.20797,0.127256,0.182311,-0.936406,0.130171,0.152192,-5.45816,2.79862,-2.17479,-0.159315,0.701964,-8.91137,0.767727,-13.0574,-0.519631,-0.083617,0.511093,-0.640748,-0.425732,-0.365917,-0.105408,-0.0347311,-0.733761,-0.202841,1.01219,-1.58975,0.500483,-1.39562,0.581527,1.68723,-0.796223,-0.21396,0.482269,-1.36228,0.635013,-0.691552,0.34113,0.859406,0.197148,-0.120703,0.21788,0.353073,-0.167546,-0.32244,0.0154678,-0.369409,0.033955,-0.0523999,-0.0582699,-0.0215146,-0.115374,0.0758991,0.00281309,-0.0133702,-0.0351292,-0.0261558,-0.0892287,-0.0177538,-0.0163261,-0.0339071,0.0154748,0.0591588,0.050694,-0.151382,-0.0316772,0.159328,-0.244344,-0.0200205,0.124672,0.114408,0.0318705,0.0238612,0.0791497,-0.0594636,-0.0329193,0.0304723,-0.0359131,-0.00298714,-0.0301703,-0.164494,-0.0117689,0.0576831,0.0268247,0.0582641,0.0192219,-0.0950845,-0.0891875,0.0803452,0.107181,0.011204,-0.0761921,0.0603876,-0.0956442,-0.00762925,-0.67069,0.819352,0.880942,-1.51028,0.159104,0.227938,-1.17076,0.162749,0.190281,-24.6789,0.0814448
-270.359,0.98062,0.0150167,8,255,0,335.558,-0.127662,-3.74881,-0.759067,0.721619,-0.301206,-0.0141483,6.86385e-06,-1.73451,0.423905,-2.55826,7.48305,-0.609197,-0.0990774,0.840322,-0.864519,0.341926,-0.872049,1.16081,2.14547,0.871175,-0.385552,-0.0872822,0.675381,-1.14069,0.758744,-0.277403,0.502296,0.590284,1.49644,-0.980743,-0.273519,1.08275,-1.47419,0.977383,-0.855126,0.435013,1.09132,0.912843,1.16626,-0.681425,0.0882831,1.67572,0.827222,-0.995075,1.25153,-0.997672,0.157886,-0.649291,2.44932,-1.77454,0.673628,1.10111,-0.514953,-0.802428,0.741667,0.0379687,0.698272,1.29463,-0.485985,0.0399433,1.28827,0.283534,-0.31364,-1.0145,0.045243,0.711062,-1.39714,-1.72267,0.0388115,1.14128,-0.858676,-0.221495,-1.04494,0.0871701,-0.303491,-2.79574,0.445149,-0.933648,0.624575,0.138171,-0.436122,1.14193,0.0270004,-0.568925,-0.637316,-0.252391,-0.29337,-0.15408,-0.21216,0.0559139,0.503996,0.163264,-0.84339,0.642916,0.735876,0.0988534,-1.34768,0.226486,-0.727205,1.1168,0.117042,0.642625,0.119756,1.48894,1.321,-0.31313,0.771777,0.800302,-0.848286,0.268086,0.285593,-0.892982,0.286929,0.2666,-5.68014,5.39991,-2.25394,-0.105873,5.13625e-05,-12.9794,3.1721,-19.1436,-0.530718,-0.0863138,0.732068,-0.753148,0.297878,-0.759708,1.01127,1.86908,-0.576956,-0.130613,1.01067,-1.70698,1.13542,-0.415118,0.751658,0.883326,-0.895265,-0.24968,0.988384,-1.34571,0.892198,-0.780596,0.397099,0.996202,0.184136,-0.107588,0.0139387,0.264573,0.130607,-0.157109,0.197599,-0.157519,-0.0246528,0.0929974,-0.0673771,0.0255768,0.0418075,-0.0195521,-0.0304672,0.0281601,0.0315919,0.0585729,-0.0219875,0.00180715,0.0582851,0.0128279,-0.01419,-0.0458991,0.0619834,-0.121789,-0.150166,0.00338321,0.0994852,-0.0748509,-0.0193078,-0.0910876,-0.00819435,-0.075486,0.0120192,-0.0252088,0.0168637,0.00373065,-0.0117754,0.0308326,-0.0928847,-0.10405,-0.0412063,-0.0478966,-0.0251557,-0.034638,0.0091287,0.0822843,-0.0987119,0.0752481,0.0861283,0.01157,-0.157735,0.0265083,-0.0851134,0.130713,-0.413645,1.01952,1.0572,-1.12059,0.354141,0.377269,-1.17963,0.379034,0.352179,-25.5319,-0.127662
-271.915,0.969905,0.0150167,8,255,0,329.635,-0.103724,-3.7907,-0.065752,0.558088,-0.28408,-0.00334417,0.0535264,-1.35929,-0.0011828,-2.48556,7.36424,-1.08693,-0.0377492,1.04879,-1.43186,0.087961,-1.04527,1.23116,1.03424,0.611021,-0.649914,-0.179041,0.851004,-1.39203,0.595265,-1.1376,0.383283,0.967956,0.952445,-0.942242,-0.298958,0.887326,-1.61064,1.00494,-1.07117,0.543258,1.03431,0.773583,0.755259,-0.0733354,-0.630932,0.303692,-0.434196,-0.0325866,0.413778,-1.37101,0.320247,0.222575,0.746323,2.01295,-0.762344,-2.96018,-0.58921,0.319145,0.0971786,0.00456842,-0.672431,-0.259898,-0.0737502,-0.635135,1.84767,-0.217295,0.306431,0.568644,0.00927992,-0.853821,-0.44255,-1.27973,0.714105,0.590974,0.230618,0.0441918,0.0546708,0.273249,0.507459,0.274073,0.959325,-0.382891,-1.08016,-1.05093,-0.640852,-1.37477,0.0781577,-1.65073,-1.39912,0.507453,0.61229,0.449996,1.0201,-0.0774708,0.876705,0.059447,-1.68643,1.01717,1.83076,0.335862,-1.27017,1.06267,-0.0591831,0.711786,0.057994,0.674265,0.122852,1.52627,1.08645,-0.475889,0.915506,0.963784,-1.17801,0.351843,0.330104,-1.00948,0.325052,0.298993,-0.484214,4.10989,-2.09203,-0.0246273,0.394181,-10.0102,-0.00871045,-18.3043,-0.664136,-0.0230656,0.640832,-0.874898,0.0537461,-0.638682,0.752266,0.631941,-0.619008,-0.170527,0.810535,-1.32584,0.566957,-1.0835,0.365056,0.921925,-0.728903,-0.231269,0.686421,-1.24596,0.777404,-0.828637,0.420255,0.800125,0.241869,-0.0234854,-0.202054,0.0972565,-0.13905,-0.0104357,0.132511,-0.439063,0.00101682,0.00340952,0.00919601,-0.00348271,-0.0135234,-0.00269176,0.00145799,0.000443953,-0.00624011,-0.00241184,-0.000684396,-0.00589401,0.0171462,-0.00201648,0.00284366,0.00527697,-0.233305,-0.120926,-0.349684,0.195128,0.161483,0.063016,0.0120754,0.0149387,0.0396619,0.0214209,0.0749787,-0.0299259,-0.084423,-0.0821384,-0.0500875,-0.107449,-0.0981307,-0.0831734,0.0301666,0.0363988,0.0267509,0.0606419,-0.00460541,0.0521175,-0.0978027,0.0589895,0.106173,0.019478,-0.0736624,0.0616287,-0.00343226,0.0412793,-0.517031,0.994655,1.04711,-1.27986,0.382261,0.358643,-1.09675,0.353154,0.324842,-25.2231,-0.103724
-265.636,0.92714,0.0150167,8,255,0,333.648,-0.175305,-1.96,-0.833693,0.634101,-0.23549,0.043465,0.0607231,-1.51094,0.155067,-2.02101,8.49996,-1.25856,-0.15063,0.68932,-1.22458,-0.900316,-1.41668,0.93982,0.489029,0.882247,-0.588005,-0.180594,0.781294,-1.60665,1.17777,-0.697171,0.692513,0.859647,1.07048,-0.874582,-0.204941,0.965841,-1.80474,0.897667,-0.559698,0.566848,1.50638,0.947578,0.724786,-0.0910292,-0.748304,0.873325,-0.81582,-0.0255647,-0.0359151,-1.24991,0.368954,-0.564167,0.338671,1.8886,1.09022,-2.31087,-0.407898,-0.637231,0.683938,0.0338228,0.116539,0.312681,-0.0471679,-0.920288,1.81854,-0.789069,-0.146418,1.52888,0.0237928,-0.552222,0.416123,-0.415489,0.477736,0.375464,0.726683,-0.191082,0.615149,0.0714414,0.186177,-1.14974,0.274629,-0.459933,-1.42747,-2.01041,-1.05559,-0.566895,0.0392338,-1.3434,-1.77778,0.662985,0.261921,1.49157,0.220461,-0.141623,1.16185,0.0532171,-1.36975,1.02483,1.54338,0.327045,-0.919904,0.765203,0.0103664,0.501345,0.0743663,0.638394,0.127624,1.53367,1.22016,-0.304696,0.861712,0.896617,-0.924471,0.357194,0.40961,-0.822917,0.349582,0.308882,-7.08636,5.38984,-2.00166,0.369451,0.516144,-12.8429,1.31807,-17.1785,-1.11036,-0.132893,0.608151,-1.08038,-0.7943,-1.24986,0.829153,0.431445,-0.629447,-0.193322,0.836358,-1.71989,1.26078,-0.746306,0.74132,0.920233,-0.828735,-0.194198,0.91521,-1.71013,0.85061,-0.530357,0.537133,1.42741,0.267412,-0.0335856,-0.276089,0.322216,-0.301,-0.00943217,-0.013251,-0.461159,-0.0190817,0.0114548,0.0638779,0.0368742,-0.0781602,-0.0137963,-0.0215529,0.0231327,0.00277278,0.00743957,-0.00112226,-0.0218963,0.0432683,-0.0187742,-0.00348369,0.0363765,-0.0394515,0.0297284,-0.0296831,0.0341301,0.0268237,0.0519152,-0.0136512,0.0439471,0.00730442,-0.0451084,0.0107747,-0.0180449,-0.0560048,-0.0788758,-0.0414149,-0.0222414,-0.0714916,-0.0946081,0.0352821,0.0139387,0.0793771,0.0117323,-0.00753678,0.0618302,-0.101863,0.076213,0.114775,0.0243211,-0.0684098,0.0569053,0.000770908,0.0372832,-0.371777,1.05143,1.09402,-1.128,0.435834,0.499789,-1.00409,0.426545,0.376885,-25.7875,-0.175305
-269.09,0.874249,0.0150167,8,255,0,324.425,-0.0691178,-4.48586,-0.839833,0.57667,-0.267647,-0.0272658,-0.0836118,-1.36905,0.458137,-2.2011,7.94783,-1.15636,0.173262,1.81767,-1.23678,0.92726,-1.06133,0.490353,1.7922,0.673391,-0.283098,-0.104086,0.728685,-1.07561,0.892075,-0.622008,0.86636,0.704118,1.22583,-1.16441,-0.218268,1.18666,-1.61924,0.984218,-1.37676,0.887063,0.751327,0.772263,0.308198,-0.0311541,1.37699,1.26392,-0.0410556,-0.646293,0.446477,-0.63847,0.628757,1.08872,2.3074,-0.952614,-0.830486,2.84709,0.258809,1.14737,-0.0260673,0.062865,0.666688,0.349276,0.165204,1.17011,-0.807956,0.0197171,0.225436,-1.20143,0.231829,0.316933,0.224299,-0.615624,0.117696,0.132524,-0.0172204,0.924528,-0.106137,0.313349,0.284323,1.28704,0.704107,1.27168,1.95766,1.32779,1.24246,0.531957,0.0276263,0.797221,-0.267545,0.176805,-0.416115,-1.02794,-0.906715,0.308818,-0.775024,0.186122,-1.0731,0.831984,1.52784,0.0569621,-1.6341,-0.0204818,-0.886947,0.75503,0.0930258,0.695329,0.121034,1.44004,0.834352,-0.605198,1.10791,1.26625,-1.42254,0.373957,0.458904,-1.39689,0.382994,0.303498,-6.67485,4.58328,-2.12721,-0.216704,-0.664532,-10.881,3.6412,-17.4939,-0.778684,0.116673,1.224,-0.832836,0.624408,-0.71469,0.330199,1.20685,-0.347031,-0.127592,0.893244,-1.31851,1.09353,-0.762476,1.06201,0.86313,-0.899229,-0.16856,0.916413,-1.25048,0.760076,-1.06322,0.685046,0.580223,0.193782,-0.0195884,0.865794,0.794697,-0.025814,-0.406362,0.280726,-0.401443,0.0684425,0.145054,-0.0598861,-0.0522086,0.178983,0.01627,0.0721292,-0.00163872,0.154558,0.0809724,0.0382991,0.271265,-0.187308,0.004571,0.0522627,-0.278528,0.0993106,0.0702839,-0.192905,0.0368798,0.0415262,-0.005396,0.2897,-0.033258,0.00785478,0.0355562,0.0194518,0.0351317,0.0540828,0.036682,0.0343245,0.014696,0.148381,-0.0497961,0.0329074,-0.0774483,-0.191322,-0.16876,0.0574779,-0.144249,-0.0998263,0.077396,0.142128,0.00529894,-0.152014,-0.00190534,-0.0825089,0.0702372,-0.504948,0.924384,1.0565,-1.1869,0.312012,0.382887,-1.1655,0.319552,0.253225,-25.5636,-0.0691178
-267.153,0.960934,0.0150167,8,255,0,327.383,0.052324,-2.18365,-0.507745,0.353707,-0.174648,-0.00195429,0.137257,-0.872847,0.217489,-1.63064,10.2553,-1.50643,0.290714,0.744147,-1.60906,-0.277972,0.0432015,1.10465,0.653728,0.543032,-0.410143,-0.180612,0.484486,-1.01419,0.379187,-0.479708,0.10918,0.713748,1.48838,-1.14963,-0.355135,0.785661,-1.86193,1.03012,-0.875988,1.04879,1.4569,0.684759,0.893927,-0.257522,-1.53478,1.08738,-1.04919,-0.497526,1.29288,-1.70662,0.457085,0.749194,0.498175,0.395529,0.337013,-1.96584,0.236055,0.0145351,1.42396,0.083022,0.0782432,0.602121,-0.222384,-0.947536,-0.0630594,-0.184232,0.0715988,1.48727,0.0373451,0.585163,-0.443774,-1.27518,1.29009,-0.220821,-0.989888,1.19389,-2.05202,0.376381,0.788364,-0.978731,-0.355766,-0.082028,-1.76272,-1.10267,-0.758201,-1.14653,0.0893371,-1.43461,-1.06734,0.20441,-0.0651763,0.513075,1.89115,0.513742,-1.18308,0.0661066,-1.12038,0.851184,1.48025,0.375852,-1.27985,1.23305,-0.0992957,0.254604,0.0858778,0.669926,0.131296,1.59323,0.97425,-0.669341,0.861301,0.899357,-1.47654,0.228515,0.189282,-1.39121,0.213582,0.176138,-5.20705,3.62736,-1.79106,-0.0200418,1.4076,-8.95127,2.2304,-16.7226,-0.818039,0.157867,0.404096,-0.873769,-0.150947,0.0234598,0.599862,0.354995,-0.610451,-0.26882,0.721101,-1.50951,0.564375,-0.71399,0.162502,1.06233,-0.787222,-0.243182,0.537988,-1.27497,0.705383,-0.599841,0.718167,0.997623,0.408601,-0.11771,-0.701526,0.497025,-0.47957,-0.227412,0.590954,-0.780071,0.0621996,0.0413595,0.0328376,0.0279795,-0.163208,0.0195978,0.00120673,0.11822,0.002922,0.0224863,-0.00830494,-0.0353858,-0.00235496,-0.00688018,0.00267386,0.0555424,0.220244,-0.167028,-0.479952,0.485564,-0.0831129,-0.372575,0.449355,-0.772343,0.0704302,-0.087437,-0.0317831,-0.00732815,-0.157476,-0.0985097,-0.0677355,-0.102428,-0.0948372,-0.0705585,0.0135128,-0.00430858,0.0339177,0.125017,0.0339618,-0.0782096,-0.0962155,0.0730978,0.127121,0.0322773,-0.109911,0.105892,-0.00852729,0.0218648,-0.652105,0.839122,0.876198,-1.43852,0.22263,0.184408,-1.35539,0.208082,0.171602,-26.3455,0.052324
