# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=models/model_noprior_diss_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,zs_11_1.1,zs_11_1.2,zs_11_1.3,zs_11_1.4,zs_11_1.5,zs_11_1.6,zs_11_1.7,zs_11_1.8,sds_11_1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,s_11_1.1,s_11_1.2,s_11_1.3,s_11_1.4,s_11_1.5,s_11_1.6,s_11_1.7,s_11_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0144503
# Diagonal elements of inverse mass matrix:
# 0.0951007, 3.15139, 0.589133, 0.0385758, 0.00948925, 0.00830304, 0.0206509, 0.14976, 0.070779, 0.344154, 0.0821235, 0.15877, 0.0310601, 0.265129, 0.182903, 0.451416, 0.294436, 0.360531, 0.43178, 0.140963, 0.0477351, 0.00794764, 0.0939619, 0.193706, 0.137282, 0.0803093, 0.150353, 0.148085, 0.0788671, 0.0571687, 0.00872038, 0.0774618, 0.171407, 0.126835, 0.0927672, 0.14529, 0.137496, 0.0763677, 0.279185, 0.0825634, 0.405212, 0.389012, 0.780672, 0.588712, 0.713399, 0.891846, 0.556721, 0.642702, 0.447104, 0.62793, 0.702273, 0.958487, 0.922462, 0.760301, 0.825802, 0.818635, 0.702778, 0.568512, 0.802554, 0.738151, 1.21462, 0.78142, 0.85446, 0.966886, 1.13037, 0.323905, 0.241188, 0.671823, 0.494837, 0.653017, 0.648654, 0.868661, 0.872184, 1.33337, 0.721134, 0.61223, 0.832492, 0.891155, 1.02403, 0.914225, 0.912297, 0.756413, 1.25636, 0.54092, 0.461064, 0.722471, 0.75133, 0.740072, 0.788313, 0.829548, 0.800756, 0.990344, 0.102919, 0.0877146, 0.143004, 0.0270263, 0.185515, 0.0910602, 0.228401, 0.185684, 0.099357, 0.0135979, 0.002101, 0.0465654, 0.0707273, 0.121433, 0.179866, 0.193993, 0.260501, 0.112101, 0.115069, 0.221257, 0.110554, 0.109899
-243.039,0.995144,0.0144503,8,255,0,293.08,-0.0265776,0.45655,-1.80416,0.216276,-0.207567,-0.101623,0.239028,-1.12349,0.32977,-1.47937,7.83062,-0.782474,0.0420337,0.679983,-0.666523,-0.631377,-0.820663,1.04451,0.424852,1.14098,-0.619165,-0.0942535,0.641617,-1.21187,0.347272,-0.493661,0.702296,0.938447,1.18191,-1.02654,-0.246603,0.923322,-1.94495,0.935506,-0.430997,1.03278,1.34411,0.839769,0.686909,-0.264565,0.556322,1.2877,-0.546442,1.04887,-0.037128,-0.473771,0.53739,-0.552366,1.19101,-0.396304,0.414489,1.05107,0.0734741,-0.000160178,1.2624,0.0903857,0.707446,1.43636,-0.673203,-0.450478,-2.62365,-1.10265,-0.3971,1.3955,0.0465413,-0.332631,0.120665,-0.699367,0.668281,-0.0290711,-0.226883,0.553643,-0.934083,0.920359,-0.0940975,-1.17659,-1.12715,-1.02295,-0.229355,0.364235,-0.621636,-1.64333,0.0464465,-0.983399,-0.45573,0.344857,-1.15051,0.822602,1.09034,1.00428,1.27814,0.0844955,-0.800188,1.04337,1.31733,0.113459,-1.31504,0.272138,-1.33424,0.61198,0.0911951,0.671418,0.114081,1.32839,1.03004,-0.48231,0.85979,0.971847,-1.44679,0.294634,0.304902,-1.09699,0.280273,0.24279,-14.1277,1.69358,-1.62538,-0.795774,1.87174,-8.79764,2.58231,-11.5844,-0.892784,0.0479594,0.775844,-0.760487,-0.720386,-0.936357,1.19176,0.484746,-0.731797,-0.111399,0.758335,-1.43232,0.410444,-0.583463,0.830051,1.10916,-0.862057,-0.20709,0.775377,-1.63331,0.785609,-0.361938,0.867296,1.12874,0.369138,-0.142175,0.298962,0.691996,-0.293653,0.563654,-0.0199522,-0.2546,-0.049926,0.10765,-0.0358202,0.0374639,0.0950016,0.00664101,-1.44778e-05,0.114103,0.0329255,0.0668501,-0.0313317,-0.0209658,-0.122108,-0.0513186,-0.0184816,0.0649483,-0.30614,0.111055,-0.643669,0.615058,-0.0267558,-0.208814,0.50955,-0.859692,-0.0043705,-0.0546487,-0.0523521,-0.0475126,-0.0106527,0.0169174,-0.0288728,-0.0763268,-0.0830928,-0.0385071,0.0291389,-0.0972133,0.0695062,0.0921288,0.0848575,0.107997,-0.0729732,0.0951501,0.120134,0.0103469,-0.119926,0.0248177,-0.121676,0.0558096,-0.496797,0.885615,1.00104,-1.49025,0.303484,0.314061,-1.12994,0.288691,0.250083,-25.7692,-0.0265776
-251.171,0.968576,0.0144503,8,255,0,303.686,0.113956,-0.0120979,-1.49149,0.22724,-0.216702,-0.0996363,0.234653,-1.16807,0.140152,-1.25934,7.82947,-0.917332,0.0889972,0.922346,-0.303008,-0.827932,-0.680079,0.934674,0.185281,1.01581,-0.376205,-0.118066,0.779627,-1.2861,0.694966,-0.273539,0.671241,0.867453,1.22255,-1.12421,-0.289118,1.27445,-2.33495,1.04594,-0.55815,1.09284,1.56197,0.671748,1.38787,-0.207575,-0.219947,0.963011,-1.09167,-0.152435,0.293955,-0.863353,0.140017,1.16854,0.91442,0.083465,0.999772,0.565532,0.315753,0.249396,1.70209,0.108035,0.32578,1.44432,0.522076,0.473801,-2.39091,-1.03294,-0.65496,0.925633,0.0539162,0.470898,-0.200645,-0.582383,0.223674,0.503051,-0.153002,1.15803,-0.845734,0.654647,0.253428,-1.34513,-0.0438682,-1.29278,-0.29261,-1.11832,-0.610736,-0.216491,0.0476102,-0.416072,-0.811788,-0.0764866,-2.08213,-0.89043,0.684514,0.874226,1.73587,0.141549,-0.892094,1.29007,1.5404,-0.133496,-1.7705,0.82286,-0.684456,0.237043,0.0736623,0.666149,0.113929,1.38608,1.09324,-0.48303,0.684807,0.754267,-1.36115,0.141224,0.198301,-1.26876,0.146154,0.112352,-11.6776,1.77917,-1.69666,-0.780099,1.83721,-9.14533,1.09731,-9.85993,-0.931833,0.0904041,0.936926,-0.307798,-0.84102,-0.690829,0.949449,0.18821,-0.459927,-0.144341,0.95313,-1.57232,0.849627,-0.334413,0.820623,1.0605,-0.755189,-0.194214,0.856109,-1.5685,0.702608,-0.374936,0.734113,1.04925,0.194326,-0.0290641,-0.0307964,0.134838,-0.152854,-0.0213435,0.0411589,-0.120884,0.126243,0.0987892,0.00901712,0.10801,0.0610971,0.0341123,0.0269435,0.183885,0.0175648,0.0778725,0.0281484,0.0255456,-0.128909,-0.0556924,-0.0353129,0.0499066,0.308272,-0.131352,-0.381255,0.146428,0.329321,-0.100163,0.758099,-0.553657,0.0120658,-0.0640422,-0.00208857,-0.0615496,-0.0139312,-0.0532433,-0.0290773,-0.0103072,-0.0588944,-0.114908,-0.0108266,-0.294722,-0.126039,0.0968919,0.123746,0.24571,-0.0657137,0.0950298,0.113469,-0.00983364,-0.130419,0.0606138,-0.0504186,0.0174611,-0.528066,0.748657,0.824593,-1.48806,0.154391,0.21679,-1.38705,0.159781,0.122827,-25.63,0.113956
-242.575,0.933723,0.0144503,8,255,0,299.963,0.125918,-0.264523,-1.35157,0.608759,-0.175088,0.036079,0.0268845,-1.47108,0.239619,-2.01155,8.03043,-0.966412,-0.0982169,0.697925,-1.057,-0.0232489,-0.395033,0.410311,1.49836,0.878274,-0.725493,-0.240506,1.14179,-1.94344,1.1656,-0.592796,0.654597,1.56216,0.734642,-0.96718,-0.284063,0.772958,-1.78172,1.25553,-1.26301,0.550684,1.18006,0.815569,0.606442,-0.254178,0.334727,1.05515,0.266619,-0.594397,0.813917,-0.763932,0.457049,1.03364,0.797717,1.46245,-0.218803,-1.38313,0.806318,-0.00201425,-1.08834,0.0648577,0.0603022,0.893411,-1.18423,-0.596604,1.82612,1.00649,0.497391,-0.53133,0.120682,0.335229,-0.220633,-1.54406,1.065,-0.390882,-0.148656,1.27457,-0.844392,0.91937,0.468102,-0.0243038,0.138998,0.988514,0.436069,0.692311,0.701258,0.417121,0.114122,-0.113938,-1.00898,0.236071,1.43538,0.824918,-0.290754,-0.258265,-1.87011,0.0681815,-1.20351,0.968287,1.42079,0.336539,-1.37967,0.256209,-0.866637,0.603132,0.081926,0.652227,0.119182,1.47826,1.04771,-0.535006,0.684538,0.790352,-1.41474,0.110621,0.182793,-1.19374,0.0769177,0.0678473,-10.8537,4.8886,-1.40603,0.28973,0.215894,-11.8134,1.92425,-16.1536,-0.848774,-0.0862613,0.612969,-0.928339,-0.0204189,-0.346947,0.360365,1.31597,-0.532978,-0.176686,0.838809,-1.42773,0.856302,-0.435493,0.480894,1.14763,-0.788802,-0.231673,0.630401,-1.45312,1.02397,-1.03007,0.449121,0.962424,0.277174,-0.116172,0.152987,0.482255,0.121858,-0.271669,0.372,-0.349154,0.0670396,0.0517381,0.0948512,-0.0141911,-0.0897065,0.0522959,-0.00013064,-0.0705874,0.0072774,0.107819,-0.142916,-0.0719995,0.22038,0.121466,0.0600262,-0.0641221,0.308199,-0.202843,-1.41957,0.979129,-0.359365,-0.136669,1.1718,-0.776308,0.0534209,-0.0027736,0.0158628,0.112812,0.0497652,0.0790082,0.0800292,0.0476029,-0.00776849,-0.068794,0.0160957,0.0978665,0.0562441,-0.019824,-0.0176089,-0.127507,-0.0985988,0.0793278,0.116399,0.0275712,-0.113031,0.0209902,-0.0710001,0.0494122,-0.560533,0.717201,0.828063,-1.48224,0.1159,0.191515,-1.2507,0.0805878,0.0710847,-25.6055,0.125918
-251.911,0.935224,0.0144503,8,255,0,309.972,-0.363972,-3.5567,-0.814136,0.86983,-0.309357,0.0159748,-0.140057,-2.06147,0.309564,-2.89823,5.51077,-0.439467,-0.0332951,0.329201,-0.530165,-0.372789,-0.814038,0.365572,0.548466,1.58788,-0.636213,-0.201279,1.06828,-1.82084,1.21907,-1.01952,1.39317,1.3681,0.813932,-0.735801,-0.19362,1.01197,-1.5956,1.00083,-0.546075,0.789268,1.24749,0.829331,-0.0816706,-0.0113355,0.289493,0.599771,-0.706505,-0.0384163,0.601591,-1.95447,1.05426,-0.166909,0.742959,0.0363569,1.17355,0.19583,0.991155,1.03018,-0.0226145,0.211919,1.22721,0.870878,-0.553556,1.3057,-0.847799,-0.46415,-1.51097,-0.285238,0.13265,-0.32026,0.196526,-1.55562,1.20269,1.71755,-0.0585721,0.546566,0.815432,0.166682,1.79873,-1.13224,1.20829,-0.0281174,-0.420093,1.23151,1.62286,1.15997,0.0218662,-0.449971,-0.837689,1.39082,0.790696,1.16124,1.73413,-0.0803132,-1.93485,0.0604477,-0.972238,0.668336,1.40081,0.381088,-0.961741,0.325501,-0.716549,-0.159677,0.0956448,0.655857,0.116833,1.3963,1.07077,-0.140796,1.15758,1.23388,-0.988345,0.608335,0.563741,-0.794553,0.575993,0.552603,-4.48652,4.79343,-1.7048,0.0880336,-0.771821,-11.3603,1.70593,-15.9715,-0.697819,-0.0528685,0.522732,-0.841838,-0.591943,-1.29259,0.580484,0.870897,-0.517834,-0.163828,0.86951,-1.48204,0.992237,-0.829824,1.13395,1.11354,-0.610222,-0.160575,0.839258,-1.32328,0.830018,-0.452876,0.654564,1.03458,-0.0861021,-0.0119506,0.305201,0.632316,-0.744842,-0.0405008,0.634235,-2.06052,-0.0353712,0.157447,0.00770473,0.248697,0.0415001,0.210045,0.218314,-0.00479244,0.16279,0.115522,-0.0734294,0.173201,-0.112461,-0.0615697,-0.200431,-0.0378369,-0.0533817,0.0327574,-0.259295,0.200467,0.286285,-0.00976294,0.0911029,0.135918,0.0393312,-0.0247576,0.0264207,-0.00061482,-0.00918583,0.0269284,0.0354857,0.0253641,-0.0271997,-0.0506364,0.084072,0.0477958,0.0701946,0.104824,-0.00485475,-0.116957,-0.0929895,0.0639228,0.13398,0.0364491,-0.0919855,0.0311325,-0.0685342,-0.0152722,-0.150761,1.2395,1.3212,-1.05829,0.65139,0.603639,-0.850787,0.616759,0.591712,-24.825,-0.363972
-246.769,0.957273,0.0144503,8,255,0,306.656,-0.27931,-0.317613,-1.68854,0.809069,-0.155349,0.0872697,0.025084,-1.50544,0.490251,-2.77373,7.55917,-0.384312,0.132553,0.247664,-0.446201,0.0360976,-0.169299,0.404964,0.930682,1.97815,-0.573618,-0.0928691,0.904283,-1.47157,0.469932,-0.283246,0.69269,0.676673,0.995206,-0.776796,-0.101969,0.865705,-1.44357,0.911811,-0.881188,0.337623,0.698931,1.06405,0.100431,0.22502,0.028734,1.36408,-0.353264,-0.886878,0.00627226,-1.21261,0.769511,1.47212,1.96563,-1.2488,0.208261,-0.711534,1.54751,0.0356094,0.926648,0.137059,-0.477597,1.12085,0.381221,0.489548,0.418804,0.692083,1.20121,1.7546,0.167285,-0.577449,0.494251,0.0206615,1.32422,1.00623,-0.941288,-1.29735,-0.0909418,0.279846,0.388457,0.00529922,-1.06794,-1.1387,0.988096,-0.670935,-1.65133,0.355193,0.0404752,-0.182639,0.47716,-0.387736,0.818095,0.585189,0.278375,-0.529523,0.95502,0.0777649,-1.16858,0.962334,1.36645,0.101637,-1.31336,0.411332,-1.1296,0.947715,0.0981752,0.637648,0.122055,1.53261,1.00276,-0.260945,1.12946,1.2442,-1.11234,0.525363,0.603317,-0.904838,0.53614,0.50372,-12.764,6.11589,-1.17431,0.659686,0.189614,-11.3799,3.70589,-20.9671,-0.760228,0.26221,0.489917,-0.882655,0.0714067,-0.334899,0.801082,1.84103,-0.570868,-0.0924238,0.899948,-1.46451,0.467679,-0.281888,0.689369,0.673429,-0.826553,-0.1085,0.921157,-1.53604,0.970216,-0.937632,0.35925,0.7437,0.0772828,0.173155,0.0221111,1.04967,-0.271841,-0.682462,0.00482657,-0.933116,0.201767,0.269409,-0.17116,0.0285441,-0.0975224,0.212101,0.00488061,0.127006,-0.079895,0.187502,0.0637727,0.0818941,0.0700597,0.115775,0.200944,0.293518,-0.161597,0.138314,0.00578204,0.370576,0.281588,-0.263416,-0.363057,-0.0254497,0.0157229,0.000214487,-0.0432252,-0.046089,0.0399934,-0.0271563,-0.0668381,0.0143765,-0.0142029,0.0371063,-0.0301523,0.063619,0.0455071,0.0216478,-0.0411783,0.0742671,-0.114726,0.0944774,0.134151,0.00997821,-0.12894,0.0403826,-0.110899,0.0930422,-0.261665,1.13258,1.24763,-1.1154,0.526812,0.604981,-0.907333,0.537619,0.505109,-25.7506,-0.27931
-255.101,0.803888,0.0144503,8,255,0,302.191,-0.467488,-0.358185,-1.92584,0.711276,-0.171711,0.0524299,-0.0631913,-1.48481,0.504699,-2.53851,7.42273,-0.71903,-0.0222759,0.873596,-0.69929,-0.354731,-0.565163,0.303938,0.270267,1.45177,-0.571107,-0.0559887,0.827599,-0.938013,0.588568,-0.612605,0.697197,0.548751,1.17763,-0.674942,-0.142669,0.726754,-1.33722,1.08215,-0.430578,0.53188,1.03303,1.18522,0.571721,-0.251651,0.718609,1.88639,0.0857545,-1.07769,-0.431999,-1.72496,0.335318,1.41961,1.84085,-0.919751,0.120299,-1.01986,1.42883,-0.313257,-0.240378,0.0435612,-0.164732,1.87648,0.721777,-0.462295,0.595253,1.20252,0.377652,0.248145,0.0571677,-0.76035,0.354954,0.23098,0.948869,-0.535827,-1.03813,-0.365609,1.14334,0.121284,-1.52926,1.61004,-1.59374,-0.762977,-1.27028,-0.731635,-0.508503,-1.14155,0.018964,0.308574,-0.285977,-0.775848,0.381119,0.709838,0.260717,0.0910765,0.443731,0.0877856,-0.954167,0.894032,0.95243,-0.0149772,-1.11254,0.81234,-0.420769,0.552783,0.109139,0.630294,0.123717,1.52473,1.04142,-0.0819579,1.2836,1.34188,-0.873264,0.687643,0.750637,-0.70427,0.671372,0.656105,-14.295,5.2796,-1.27457,0.389173,-0.469052,-11.0213,3.74624,-18.8427,-1.04387,-0.0323395,1.26826,-1.01521,-0.514988,-0.820487,0.441248,0.392365,-0.672551,-0.0659338,0.974602,-1.10463,0.693113,-0.72142,0.821038,0.646224,-0.799952,-0.169093,0.86136,-1.58489,1.28258,-0.510328,0.630393,1.22436,0.191708,-0.084383,0.240963,0.632541,0.028755,-0.361369,-0.144857,-0.57841,0.06184,0.0801894,-0.0400655,0.00524035,-0.0444263,0.0622413,-0.0136458,-0.0104712,-0.00941737,0.107274,0.0412623,-0.0264283,0.0340292,0.0687455,0.0215895,0.0141858,-0.0922186,0.0430503,0.0280143,0.115083,-0.0649875,-0.125909,-0.0443427,0.13867,-0.0290008,0.0305328,-0.0302237,-0.0144691,-0.0240895,-0.0138747,-0.00964324,-0.0216483,0.0270884,-0.0251046,-0.0681083,0.0334568,0.0623135,0.0228872,0.0079952,0.0389532,-0.104137,0.0975739,0.103947,-0.0016346,-0.121421,0.0886581,-0.0459223,0.0603303,-0.0853529,1.33677,1.39747,-0.909437,0.716127,0.781731,-0.733442,0.699182,0.683282,-25.567,-0.467488
