# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-alt/model_part_noar_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
-2006.49,0.993438,0.020859,8,255,0,2046.46,0.0714859,7.76611,-1.13935,-1.35327,-0.116537,-0.678755,1.03096,0.585217,-0.787806,0.691116,6.86935,-0.544035,0.796442,-0.12621,-0.0125193,-0.580846,2.61288,-0.081854,0.278732,0.408555,-0.596194,-0.275531,0.739667,-1.1597,-1.61261,1.30614,0.925251,-0.553975,0.254244,-0.643911,-2.01944,-0.125671,-0.268635,-1.26752,-0.110092,1.77035,-0.326835,0.0734445,0.901349,0.338032,2.07546,1.36812,0.232063,-1.81036,-1.15978,1.20596,0.346226,0.0302093,0.152929,0.786597,0.0678722,-0.255917,0.67154,-1.70401,-0.0376496,1.55266,-0.0249686,0.0934304,1.47036,0.0899221,-0.654338,0.0178708,-2.04602,0.30254,1.15564,-0.113947,-0.215213,1.28587,-0.101409,-0.2336,-0.431749,-0.781982,0.574004,1.0658,-0.0845545,-0.414061,2.50946,-0.928495,0.0208076,-0.469906,-2.80201,0.829239,1.01296,-0.122689,-0.579937,2.59365,-0.830102,-0.639157,-0.746131,-2.02838,0.0991313,0.788194,0.401062,1.76722,0.735361,-1.2086,0.490912,0.546421,-1.62437,0.186344,0.379768,-1.23375,0.391462,0.451138,-7.8266,-9.29612,-0.800531,-4.6626,7.08199,4.02006,-5.41171,4.74752,-0.222268,0.32539,-0.0515637,-0.0051148,-0.237307,1.0675,-0.0334418,0.113877,-0.151579,-0.070052,0.188056,-0.294847,-0.409996,0.332077,0.235239,-0.140845,-0.0472917,-0.148317,-0.00922985,-0.0197298,-0.0930923,-0.00808565,0.130023,-0.0240042,0.312071,0.117036,0.718581,0.473681,0.0803462,-0.626794,-0.401547,0.417536,0.0469047,0.237447,1.22132,0.105382,-0.397352,1.04267,-2.64575,-0.0584571,-0.0288547,0.107972,1.69921,0.103918,-0.75618,0.0206522,-2.36446,0.349628,-0.121445,-0.229374,1.37048,-0.108081,-0.248971,-0.460159,-0.833437,0.611774,-0.08565,-0.419426,2.54197,-0.940526,0.0210772,-0.475994,-2.83832,0.839983,-0.0967028,-0.457103,2.0443,-0.654281,-0.503779,-0.588096,-1.59876,0.0781347,-0.888755,0.360997,0.401817,-1.1945,0.13703,0.279266,-0.907255,0.287866,0.331749,-26.3032,0.0714859
-2003.37,0.919931,0.020859,8,255,0,2054.11,-0.00107644,6.26758,-0.522828,-1.35218,-0.157857,-0.59118,0.915229,0.675179,-1.41882,0.931509,6.83993,0.0288538,1.15061,-1.78099,0.654712,-0.454569,-0.720432,-0.144133,0.272669,0.264292,-1.21563,1.12766,0.598581,-0.0555864,-1.34665,0.61522,0.568842,-0.313513,0.134583,-0.913892,-0.061081,-0.855171,-0.883762,0.674388,-0.866219,0.251945,-3.15369,0.162488,-0.122037,0.14738,0.612285,0.254561,-0.953634,0.113485,-2.1194,-0.60621,0.974681,0.083803,0.20805,0.851476,-0.0347796,-0.201695,0.527695,-2.05236,-0.0109911,1.27535,-0.453832,0.18473,1.70401,0.307978,-0.402565,0.147168,-2.02794,1.15299,0.874853,-0.389684,-0.183639,1.37798,0.0676303,-0.9489,-1.18637,-1.86142,1.37034,0.805301,-0.157677,-0.284427,1.40918,-0.535193,0.257789,-0.759629,-1.7808,0.272256,1.23311,-0.0161565,-0.273037,1.20706,-0.722438,0.182356,-0.798136,-1.29623,0.847174,1.41141,0.428743,2.03238,0.608107,-1.26994,0.593282,0.789113,-1.80381,0.471105,0.551368,-1.30589,0.530665,0.695687,-3.5761,-9.24881,-1.07973,-4.04363,6.2601,4.61817,-9.70462,6.37145,0.00762584,0.304099,-0.470702,0.173035,-0.120139,-0.190405,-0.0380933,0.0720644,-0.163603,0.151764,0.0805587,-0.00748097,-0.181235,0.082798,0.0765564,-0.0421935,-0.148496,-0.00992493,-0.138955,-0.143601,0.10958,-0.14075,0.0409381,-0.512436,-0.118947,0.143648,0.596782,0.248116,-0.929489,0.110611,-2.06574,-0.590861,0.106878,0.265336,1.08593,-0.0443561,-0.257232,0.672996,-2.61747,-0.0140175,-0.397036,0.161612,1.49076,0.269436,-0.352185,0.12875,-1.77415,1.0087,-0.313813,-0.147885,1.10969,0.0544628,-0.764151,-0.955388,-1.499,1.10354,-0.194432,-0.350729,1.73767,-0.659949,0.317881,-0.936702,-2.19592,0.33572,-0.0228034,-0.385366,1.70366,-1.01965,0.257378,-1.12649,-1.82951,1.19571,-0.77226,0.360779,0.479865,-1.09691,0.286482,0.335291,-0.794123,0.322701,0.423052,-25.7258,-0.00107644
-2000.41,0.560103,0.020859,7,255,0,2056.01,0.119927,6.28954,-0.559615,-1.4752,-0.204509,-0.623746,1.29156,0.914568,-1.33886,0.702654,5.59284,-0.199343,0.878437,-1.02355,0.107205,1.24538,2.08128,-0.178609,0.338968,0.38694,0.265956,-0.397275,-1.09591,-1.94697,0.764118,1.6612,0.105965,0.0941855,0.136604,-0.736725,-0.577074,0.186076,-0.014503,-0.311186,-0.0710235,-0.912525,-0.264905,0.351276,0.211408,0.216475,0.787943,0.2984,-0.351922,-1.20731,-2.30812,0.765114,0.470191,-0.0151403,0.170602,0.929112,0.194121,-0.311088,0.662803,-2.88786,1.29141,1.05573,-0.54161,-0.0036075,1.0049,0.266207,-0.513652,0.806879,-1.9684,1.15758,1.56387,-0.121211,-0.468003,0.925717,-0.586273,-0.804548,-1.86617,-0.694203,0.719356,0.823828,-0.0721296,-0.225465,0.914671,-0.392468,-0.178787,-0.303217,-1.07154,0.463333,2.26533,-0.134462,-0.342301,1.10679,-0.471912,-0.057512,-0.30093,-1.28573,0.396128,1.56574,0.398941,1.82714,0.598762,-1.46062,0.328352,0.583967,-1.96488,0.229305,0.190377,-1.51378,0.431063,0.516739,-3.12984,-8.25055,-1.14378,-3.48851,7.22347,5.11503,-7.48803,3.92983,-0.0771337,0.339903,-0.396053,0.041482,0.481886,0.805331,-0.0691111,0.13116,0.0363305,-0.0542692,-0.149706,-0.265963,0.104381,0.226925,0.0144752,0.0128661,-0.258794,-0.202712,0.0653642,-0.00509454,-0.109312,-0.0249488,-0.320548,-0.0930548,0.0994025,0.101785,0.370484,0.140305,-0.165471,-0.567669,-1.08526,0.35975,-0.0159841,0.18011,0.980893,0.204939,-0.328426,0.699743,-3.04881,1.36338,-0.84701,-0.00564167,1.57154,0.416314,-0.803287,1.26186,-3.07833,1.81031,-0.0998567,-0.385554,0.762632,-0.482988,-0.662809,-1.5374,-0.571904,0.592625,-0.163397,-0.510753,2.07203,-0.889069,-0.405011,-0.686885,-2.42738,1.0496,-0.210534,-0.535956,1.73296,-0.738893,-0.0900492,-0.47118,-2.01312,0.620236,-0.874563,0.196605,0.349657,-1.17649,0.137299,0.11399,-0.906393,0.258104,0.309403,-25.6295,0.119927
-1994.84,0.947197,0.020859,8,383,0,2045.21,-0.0362281,4.72185,-1.036,-1.90115,-0.442314,-0.917601,1.42324,0.532929,-1.98958,0.833648,3.83195,-0.505038,0.624028,-0.77086,-0.154744,-0.181817,0.083195,-0.410038,-0.343242,0.487981,-1.42854,-0.397118,0.0896151,-0.607435,-0.898222,-0.27354,-1.57944,-0.764086,0.173392,-0.401879,-0.340896,-0.622325,-0.798072,-0.0537079,-0.323209,0.32602,-0.346531,0.303605,0.16888,0.0041209,1.079,0.32892,-0.70578,-0.418748,-2.5403,0.294291,0.741693,0.0771541,0.00888838,0.807101,-0.119675,-0.258339,0.729512,-1.75566,0.406491,1.49364,-0.708091,0.0194534,1.57398,0.323472,-0.753629,0.538012,-2.17445,0.173964,1.15313,-0.292036,-0.620431,1.16883,-0.385924,-0.24719,-1.38559,-1.31554,-0.281857,0.704464,-0.00298385,-0.240593,0.996464,-0.514223,0.333539,-0.303274,-1.01137,0.212389,2.03726,-0.00648144,-0.361042,0.923722,-0.635268,0.173359,-0.568431,-1.14175,0.644754,1.88811,0.390696,1.66278,0.810163,-0.971142,0.470006,0.570281,-1.39142,0.382543,0.402547,-1.05659,0.465494,0.610659,-3.96991,-7.28509,-1.69493,-3.5162,5.45378,2.04216,-7.62398,3.1945,-0.246449,0.304514,-0.376165,-0.0755121,-0.0887231,0.0405976,-0.200091,-0.167496,-0.247698,-0.0688572,0.0155385,-0.105324,-0.155744,-0.0474297,-0.273863,-0.132486,-0.122013,-0.103498,-0.188941,-0.242299,-0.016306,-0.0981278,0.0989814,-0.105209,0.125257,0.00305645,0.800287,0.243957,-0.523472,-0.310582,-1.88412,0.218274,0.11524,0.013276,1.20552,-0.178751,-0.385865,1.08963,-2.62232,0.607151,-0.816519,0.0224323,1.815,0.373005,-0.869031,0.620397,-2.50742,0.200602,-0.205729,-0.437071,0.823402,-0.271869,-0.174137,-0.976095,-0.926753,-0.198558,-0.00607887,-0.490151,2.03006,-1.04761,0.679505,-0.617847,-2.06042,0.432692,-0.0122377,-0.681688,1.74409,-1.19946,0.327321,-1.07326,-2.15575,1.21737,-0.786784,0.380781,0.462021,-1.12728,0.309923,0.326129,-0.856011,0.377126,0.494733,-24.2046,-0.0362281
-1992.32,0.933135,0.020859,8,511,0,2037.71,-0.539358,5.33329,-1.79342,-2.04891,-0.300236,-1.00077,0.953363,0.70548,-1.20867,1.75392,5.18162,-0.710562,1.41705,-0.585495,0.334768,1.41417,1.45717,-1.06186,-1.07601,0.307978,-0.73684,-0.213516,0.66612,-0.494267,-0.79612,0.2048,0.819402,-1.27393,0.388172,-1.32671,-0.0907519,0.952766,-0.340036,-0.429656,-0.445749,-1.09613,-2.39592,0.324175,-0.044076,0.142798,0.741553,0.0731585,-0.427478,-0.570531,-1.53772,-0.391409,1.4557,-0.0605972,0.153665,1.70281,0.177974,-0.151339,0.570065,-3.98171,0.290063,0.800495,-0.85154,0.0404077,1.72927,0.31929,-0.557675,0.452729,-2.36935,0.882989,1.33607,-0.495779,-0.513058,1.71428,-0.423637,-0.242155,-1.46891,-1.08567,0.0587045,0.631009,-0.205675,-0.19141,1.35054,-0.371516,-0.141967,-0.424482,-1.30969,-0.245896,1.96391,-0.2439,-0.288735,1.1769,-0.49754,-0.455181,-0.477144,-1.63209,-0.0474784,1.99269,0.387464,1.75907,1.4455,-0.204143,0.602215,0.663953,-0.327863,0.542365,0.557944,-0.299993,0.641422,0.688255,-9.29285,-10.6167,-1.55571,-5.18563,4.93997,3.65553,-6.26285,9.08816,-0.218837,0.436418,-0.180319,0.103101,0.435532,0.448775,-0.327028,-0.331387,-0.286021,-0.0828809,0.258569,-0.191861,-0.309031,0.0794974,0.318069,-0.494505,-0.430087,-0.0294195,0.308863,-0.110231,-0.139284,-0.144501,-0.355338,-0.776698,-0.0641614,0.20787,1.07948,0.106497,-0.622279,-0.830522,-2.23846,-0.569775,-0.0485078,0.123008,1.36309,0.142467,-0.121146,0.456335,-3.18734,0.232194,-1.13772,0.0539875,2.31043,0.426594,-0.745093,0.604878,-3.16562,1.17974,-0.312841,-0.323744,1.08173,-0.267319,-0.152802,-0.926894,-0.685068,0.037043,-0.403927,-0.375911,2.65233,-0.729624,-0.278811,-0.833645,-2.57211,-0.482918,-0.486018,-0.57536,2.3452,-0.991444,-0.907036,-0.950801,-3.25226,-0.0946099,-0.295089,0.870503,0.959744,-0.473926,0.783989,0.806508,-0.433641,0.927177,0.994873,-25.3117,-0.539358
-2005.02,0.779426,0.020859,8,255,0,2054.29,-0.107712,4.18857,-1.89375,-2.20215,-0.263763,-1.14332,0.991853,1.13504,-1.14456,1.44655,4.1748,0.112873,1.50513,0.0890418,0.800443,-1.29654,1.61052,-0.673363,-0.380853,0.347589,-0.208165,0.324466,-0.148202,-1.55538,-0.596679,-0.25854,-0.791003,0.0540201,0.0600661,-0.120773,-0.179445,-0.115226,0.305,-0.157987,-0.279399,-0.120511,-1.53496,0.576431,0.0867082,0.153624,0.777931,0.219162,-0.145662,-0.607074,-1.4827,-0.0656066,0.80537,-0.0824003,0.331708,1.28487,0.154844,-0.290508,0.538147,-1.52183,0.65603,1.11299,-0.204244,0.209476,1.43025,0.417704,-0.415443,0.526203,-2.20734,-0.68439,1.15398,-0.184619,-0.159076,1.82353,-0.338991,-1.05165,-2.08246,-1.82487,-0.29287,0.745832,-0.0291088,-0.232946,1.46751,-0.34258,0.148723,-0.439979,-1.26383,0.398389,1.55422,-0.0261537,-0.226727,1.55366,-0.682322,0.618365,-0.81093,-0.935526,0.448403,1.28918,0.390456,1.64924,1.03288,-0.580002,0.502721,0.56005,-1.03066,0.420034,0.419367,-0.774151,0.492149,0.517484,-7.90602,-9.19355,-1.10116,-4.77312,4.14079,4.73855,-4.7783,6.03904,0.0392334,0.523166,0.0309499,0.278225,-0.450662,0.559797,-0.234053,-0.13238,-0.0125037,0.0194894,-0.00890189,-0.0934259,-0.0358402,-0.0155295,-0.0475125,0.00324478,-0.0696176,-0.103438,-0.0664201,0.175812,-0.0910687,-0.161054,-0.0694664,-0.884798,0.0698321,0.123724,0.626522,0.176506,-0.117311,-0.488919,-1.19412,-0.0528376,-0.091711,0.369189,1.43005,0.17234,-0.323333,0.598954,-1.69379,0.730157,-0.235693,0.241731,1.65048,0.482021,-0.479412,0.607226,-2.54722,-0.789771,-0.137694,-0.118644,1.36005,-0.25283,-0.78435,-1.55317,-1.36105,-0.218432,-0.0452414,-0.36205,2.28083,-0.532444,0.231149,-0.683823,-1.96428,0.619184,-0.0337168,-0.292292,2.00294,-0.879635,0.797183,-1.04543,-1.20606,0.578071,-0.59907,0.519249,0.578463,-1.06454,0.433843,0.433155,-0.799603,0.508329,0.534498,-23.7547,-0.107712
-1996.43,0.995105,0.020859,8,255,0,2044.95,-0.104284,4.00201,-1.74042,-1.71545,-0.306339,-0.920102,0.861556,0.568026,-1.296,1.17138,4.38116,-0.225051,1.62009,-0.649472,1.05329,-1.15531,1.65042,-1.57327,-0.928041,0.23686,0.405189,0.693487,-0.603253,-0.450365,0.241675,-0.135164,-0.216763,-0.0686107,0.199519,-0.121011,-0.3805,0.885655,0.0662424,0.0671573,-0.133468,-0.883362,-2.89839,0.295153,0.118295,0.301049,0.975639,0.495664,-0.790422,-0.595668,-2.52451,0.583571,0.902075,0.151877,0.298257,1.41282,0.321718,0.203125,0.612428,-2.405,0.262276,0.995777,-0.298021,0.154852,1.60826,0.366625,-0.501024,0.36921,-2.35341,-0.379266,1.07192,-0.558841,-0.372411,1.69864,-0.450995,-0.889199,-1.63845,-1.03177,0.208491,0.654276,0.0548963,-0.201021,1.23859,-0.240375,-0.192051,-0.929817,-1.07367,0.47757,1.68835,-0.0492703,-0.32502,1.31658,-0.535136,0.179859,-0.633027,-1.48934,0.199835,1.41543,0.388854,1.69573,0.866106,-0.819936,0.518209,0.582349,-1.07976,0.429434,0.508885,-0.887511,0.464639,0.569551,-7.62507,-7.51568,-1.34212,-4.03111,3.77462,2.48861,-5.678,5.13202,-0.0533055,0.383734,-0.153834,0.249482,-0.273648,0.390918,-0.372645,-0.219816,0.0808427,0.138364,-0.12036,-0.0898563,0.0482186,-0.0269678,-0.0432482,-0.0136891,-0.0357167,-0.112306,0.261404,0.0195517,0.0198217,-0.0393935,-0.260727,-0.855469,0.106711,0.271568,0.880099,0.447126,-0.71302,-0.537337,-2.2773,0.526424,0.151235,0.296997,1.40686,0.32036,0.202267,0.609842,-2.39484,0.261168,-0.319454,0.165988,1.72392,0.392991,-0.537056,0.395762,-2.52265,-0.406542,-0.365637,-0.24366,1.11138,-0.295076,-0.581782,-1.072,-0.675065,0.136411,0.0926843,-0.339394,2.09117,-0.405839,-0.32425,-1.56986,-1.81273,0.806307,-0.0697384,-0.460042,1.86352,-0.757446,0.254578,-0.896002,-2.10805,0.282852,-0.710152,0.448824,0.504376,-0.935183,0.371936,0.440748,-0.768679,0.402427,0.493292,-23.7324,-0.104284
-1994.93,0.994938,0.020859,7,127,0,2035.71,-0.128877,4.92233,-1.18743,-2.01936,-0.29105,-0.85487,1.36496,1.16126,-1.48169,1.50169,4.12358,-0.445235,0.523817,-0.855112,0.555804,0.507077,0.503024,-0.0472668,-0.844459,0.518944,-1.83054,-1.31933,0.489719,-1.1325,0.185157,-0.127478,1.13888,0.295863,0.0734296,-0.159955,-0.274861,0.234991,0.140078,-0.191683,-0.183069,0.0661322,-0.393611,0.715858,-0.044994,0.147029,1.12208,0.567452,-0.66185,-0.879909,-2.08673,-0.954164,0.64622,0.197999,0.0522916,0.589793,-0.254152,-0.170722,0.348783,-3.05701,0.849341,0.945993,-0.0161066,0.0597119,0.655055,-0.084307,-0.294512,0.0540888,-1.88603,0.798495,1.243,-0.332127,-0.409329,1.08235,0.143469,-1.62798,-1.7299,-1.30662,0.65517,0.63234,-0.0297453,-0.307396,1.0513,-0.121276,-0.110258,-0.407022,-1.65978,0.229751,1.71283,-0.193676,-0.235287,0.936695,-0.319491,-0.29916,-0.295105,-1.39893,0.328344,2.06029,0.403182,1.85875,1.17567,-0.627557,0.486296,0.424432,-0.769304,0.310441,0.403382,-0.637754,0.350092,0.48027,-4.89646,-8.327,-1.20017,-3.52513,5.62852,4.78857,-6.10986,6.19234,-0.231052,0.271832,-0.443756,0.288432,0.263145,0.261041,-0.0245289,-0.438227,-0.134416,-0.0968775,0.0359599,-0.0831587,0.013596,-0.00936067,0.0836273,0.0217251,-0.114505,-0.196762,0.16822,0.100276,-0.137218,-0.131051,0.0473412,-0.28177,-0.0290761,0.0950131,0.725112,0.366699,-0.427701,-0.568615,-1.34849,-0.6166,0.187305,0.0494675,0.55794,-0.240426,-0.161502,0.329946,-2.89191,0.80347,-0.0200205,0.0742219,0.814234,-0.104794,-0.366079,0.0672325,-2.34434,0.99253,-0.210017,-0.258835,0.684413,0.0907209,-1.02944,-1.09389,-0.826232,0.41429,-0.0509487,-0.526519,1.8007,-0.207726,-0.188854,-0.69716,-2.84292,0.393525,-0.399029,-0.484758,1.92986,-0.658243,-0.616355,-0.608002,-2.8822,0.676482,-0.737802,0.571725,0.498993,-0.90445,0.364978,0.474245,-0.74979,0.411594,0.564641,-24.355,-0.128877
-2002.86,0.915982,0.020859,7,127,0,2044.09,-0.0937163,5.08219,-1.25008,-2.03557,-0.275632,-0.848323,1.40031,1.22057,-1.30777,1.59259,4.22605,-0.307062,0.362117,-0.514872,0.278858,0.989476,0.599944,-0.264032,-0.259907,0.670517,-1.48274,-0.836023,0.305184,-0.445031,-0.250821,0.404274,1.14775,0.45238,0.0683712,-0.322887,-0.440508,-0.754936,0.721438,0.250709,0.148824,0.942699,0.251769,0.218789,-0.176593,-0.029692,1.03257,0.385958,-0.557683,-0.845347,-1.96634,-0.84797,0.690584,0.263399,0.0639936,0.677941,-0.335356,-0.0204651,0.193583,-3.20694,0.78437,0.927399,0.135596,0.0480236,0.587914,-0.0360313,-0.370078,0.181284,-1.83662,0.882648,1.21427,-0.289806,-0.493123,1.55831,0.0716651,-1.67127,-1.57801,-1.15376,0.910489,0.633247,-0.020616,-0.243619,1.1586,-0.159217,-0.008067,-0.311596,-1.57893,0.237192,1.37613,-0.149038,-0.347646,0.992595,-0.341844,-0.0779053,-0.289651,-1.16837,-0.0645041,1.79863,0.395864,1.85887,1.02933,-0.694789,0.494657,0.484132,-0.851842,0.341838,0.494071,-0.760749,0.415597,0.528067,-5.28289,-8.60243,-1.16484,-3.58506,5.9178,5.1582,-5.5267,6.73038,-0.20589,0.242805,-0.34523,0.186979,0.66346,0.402272,-0.177038,-0.174272,-0.101376,-0.0571599,0.0208658,-0.0304273,-0.0171489,0.0276407,0.0784734,0.0309298,-0.0706441,-0.0963782,-0.165172,0.157843,0.0548524,0.032561,0.206252,0.0550843,-0.121953,-0.0205048,0.713079,0.266537,-0.385127,-0.583783,-1.35792,-0.585595,0.244276,0.0593476,0.628722,-0.311009,-0.0189793,0.179528,-2.97411,0.727424,0.164649,0.0583134,0.713883,-0.0437515,-0.449373,0.220127,-2.23014,1.07177,-0.183519,-0.312269,0.986794,0.0453817,-1.05833,-0.999271,-0.730614,0.576565,-0.0283703,-0.335252,1.59438,-0.219103,-0.0111012,-0.428795,-2.17281,0.326407,-0.268065,-0.625287,1.78531,-0.614852,-0.140123,-0.520976,-2.10147,-0.116019,-0.715168,0.509166,0.498332,-0.876827,0.351864,0.508562,-0.783062,0.427786,0.543555,-24.2193,-0.0937163
-2017.73,0.988287,0.020859,8,255,0,2062.34,0.180467,5.51528,-0.941009,-1.45957,-0.195713,-0.805305,1.09648,0.809487,-1.31899,-0.0636424,4.71363,0.710158,1.75937,-0.132057,1.25757,-1.559,0.537942,-0.460412,-0.639397,0.199228,0.269224,0.618645,-0.0739783,0.16882,-0.508881,-0.501185,-0.688907,-1.95735,0.0557686,0.324508,-1.27607,0.0688284,-0.833331,0.592289,-0.816499,-1.30346,-0.796907,0.0475448,0.468195,0.181489,0.521634,-0.106433,0.0500468,-0.584995,-1.6553,0.87839,1.02431,-0.0851803,0.221924,1.447,0.741129,-0.308188,0.800786,-1.92673,0.431348,0.898882,0.12831,0.198818,1.74571,0.372746,-0.798532,0.0607103,-2.31629,-0.0700511,0.797112,0.384957,-0.65356,1.74845,-1.00826,-0.52418,-2.85741,-1.47145,0.335819,0.472106,0.134352,-0.437439,1.64649,-0.528899,-0.120811,-1.10002,-1.25695,0.522212,1.26954,0.136032,-0.528937,1.87491,-0.923412,0.108613,-0.876391,-1.72957,0.725995,0.924467,0.387449,1.60946,0.589483,-1.52607,0.370321,0.403029,-2.18412,0.143703,0.38918,-1.81283,0.324476,0.424142,-4.43557,-6.8799,-0.922521,-3.79591,5.16841,3.81562,-6.21724,-0.299987,0.141483,0.350516,-0.0263094,0.250543,-0.310597,0.107173,-0.0917269,-0.127386,0.0150143,0.034501,-0.00412567,0.00941488,-0.0283796,-0.0279504,-0.0384194,-0.109158,0.0154287,-0.0606703,0.00327243,-0.0396206,0.0281603,-0.0388203,-0.0619726,-0.0378888,0.479579,0.185902,0.534316,-0.109021,0.0512636,-0.599218,-1.69555,0.899747,-0.076567,0.199484,1.30068,0.666188,-0.277025,0.719812,-1.73191,0.387731,0.102278,0.15848,1.39152,0.29712,-0.636519,0.0483929,-1.84634,-0.0558386,0.181741,-0.30855,0.825454,-0.476006,-0.247469,-1.349,-0.694681,0.158542,0.170566,-0.555347,2.09029,-0.671459,-0.153375,-1.39653,-1.59575,0.662969,0.125757,-0.488985,1.73329,-0.853664,0.10041,-0.810195,-1.59893,0.671158,-0.899593,0.218298,0.237579,-1.2875,0.0847105,0.229415,-1.06864,0.191273,0.250024,-24.2332,0.180467
