# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = model_1cbd15d11df6_model
# start_datetime = 2023-06-16 19:48:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/Rtmp0ADxYU/standata-1cbd41e47b7b.json
# init = 2 (Default)
# random
#   seed = 236
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/Rtmp0ADxYU/model_32f309530119e620202eb517362f8d15-202306161648-4-1de5af.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/Rtmp0ADxYU/model_32f309530119e620202eb517362f8d15-profile-202306161648-4-78f25a.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3.1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4.1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5.1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6.1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7.1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8.1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9.1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10.1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0179895
# Diagonal elements of inverse mass matrix:
# 0.0632809, 5.22701, 0.315951, 0.122333, 0.0116236, 0.0425347, 0.162442, 0.0891172, 0.223044, 0.274517, 0.0710084, 0.229471, 0.231361, 0.430981, 0.344812, 0.580869, 0.468309, 0.621002, 0.561528, 0.316784, 0.684389, 0.551066, 0.76217, 0.739093, 0.938151, 0.823353, 0.898304, 0.835761, 1.53571, 0.683535, 0.568452, 0.786921, 0.666704, 0.854325, 0.767923, 0.958501, 0.983684, 1.42012, 0.285763, 0.170217, 0.431989, 0.416519, 0.516111, 0.500248, 0.771078, 0.583536, 0.549634, 0.0657105, 0.0252433, 0.159787, 0.0776808, 0.190758, 0.179795, 0.388155, 0.31096, 0.129594, 0.114663, 0.0720434, 0.267891, 0.140108, 0.322049, 0.283071, 0.521407, 0.386747, 0.215614, 0.189276, 0.11385, 0.364393, 0.176567, 0.427073, 0.445718, 0.55329, 0.485703, 0.322409, 0.0712733, 0.0451316, 0.280537, 0.123587, 0.233745, 0.228793, 0.37184, 0.291262, 0.162161, 0.0506771, 0.0354788, 0.241529, 0.0863357, 0.162427, 0.143698, 0.262654, 0.221366, 0.111831, 0.0222433, 0.001734, 0.0283798, 0.0816332, 0.190566, 0.105943, 0.111538, 0.291102, 0.0967853, 0.103508, 0.229412, 0.101472, 0.101638
-1968.74,0.875128,0.0179895,8,255,0,2020.21,-0.282317,16.341,-1.10325,-0.623004,0.0303048,-0.320451,0.888665,-0.250492,1.21238,-0.390421,10.9337,0.249254,0.766509,0.31048,-0.308534,0.118188,0.871199,-0.671347,0.820976,0.412121,0.767585,0.325245,0.702324,-1.52285,-1.30446,-1.25838,1.35382,0.986079,0.194884,-0.857783,-0.415852,1.88133,-1.65449,-1.06612,-0.372737,2.08599,0.206546,0.180984,-2.50327,0.34263,1.40536,-0.985913,1.12907,-0.929015,0.270855,1.37473,0.270364,-0.0259054,0.175231,-0.706463,-0.337303,-0.701976,0.500305,-2.3292,0.730119,1.03484,-0.271095,0.18535,-0.893686,0.0368876,0.366009,-0.140662,-1.06753,0.559969,1.12121,-0.190806,-0.434522,-1.04588,-0.50605,-0.0193438,-1.15589,-0.748664,1.40218,0.639677,-0.00634192,-0.191344,-1.10744,-0.686641,-0.277079,-0.275163,-1.47445,0.447852,1.65574,0.00615055,-0.343133,-1.20612,-0.913114,-0.72252,-1.09016,-0.726348,0.761363,1.28248,0.257507,0.41081,1.91479,0.604407,-0.960272,1.25554,1.2597,-1.48578,0.935017,1.07597,-1.31323,0.978367,1.0669,-12.0626,-6.81173,0.331344,-3.50371,9.71639,-2.7388,13.2557,-4.26874,0.102723,0.315894,0.127955,-0.127153,0.0487077,0.359039,-0.276676,0.338341,0.14959,0.0633852,0.136872,-0.296779,-0.254219,-0.24524,0.263839,0.192171,-0.155245,-0.0752625,0.340491,-0.299436,-0.19295,-0.0674595,0.377531,0.0373816,-0.676793,0.0926347,0.379959,-0.266555,0.305261,-0.251172,0.0732294,0.371678,-0.0268079,0.181335,-0.731073,-0.349054,-0.72643,0.517733,-2.41034,0.755554,-0.303955,0.207817,-1.00201,0.0413589,0.410374,-0.157712,-1.19693,0.627844,-0.122054,-0.277954,-0.669025,-0.323708,-0.0123738,-0.739399,-0.478903,0.896942,-0.0105006,-0.316816,-1.83363,-1.1369,-0.458771,-0.455598,-2.4413,0.741526,0.00788793,-0.44006,-1.54683,-1.17105,-0.926615,-1.3981,-0.931524,0.97643,-0.580395,0.758854,0.76137,-0.898017,0.565131,0.650323,-0.793725,0.591332,0.644843,-25.5678,-0.282317
-1965.21,0.575751,0.0179895,8,255,0,2026.94,-0.23639,11.281,-1.52982,-1.01523,0.0080941,-0.498618,0.982162,-0.425378,0.852222,0.382327,7.97355,-0.180339,2.12899,1.66862,0.0499715,0.349495,2.32785,0.657571,-0.692954,0.176236,-1.47334,-0.704757,-0.815548,-2.23714,-0.829509,0.396912,0.369024,0.119,0.0727681,1.015,0.0431069,-0.437374,-0.376404,0.603036,0.620737,-0.903337,-0.514233,0.218494,-1.74889,0.806448,-0.785764,-0.898881,-1.04196,-2.02969,1.19629,0.0961138,0.167274,-0.581958,0.287822,-0.655762,0.205014,0.0166036,0.769611,-1.9357,1.02077,0.810369,0.0255699,0.188694,-0.700166,0.316461,-0.0268743,0.00701302,-1.26093,-0.226092,1.45487,0.456511,-0.372612,-1.69747,-0.333387,-1.88877,-1.53972,-0.0639983,-0.0366956,0.639397,0.0143505,-0.241627,-0.997326,-0.356237,0.0765628,-0.592829,-0.69627,0.101654,1.6325,0.109085,-0.391027,-1.86459,-0.685474,0.138809,-0.446144,-1.9264,0.572817,1.10556,0.257599,0.406923,2.05688,0.605312,-0.928287,1.21219,1.124,-1.57272,0.913826,0.949579,-1.12896,0.974207,0.943281,-12.1981,-8.09495,0.0645387,-3.97576,7.83132,-3.39177,6.79524,3.0485,-0.0317824,0.375206,0.294071,0.00880679,0.0615938,0.410252,0.115888,-0.122124,-0.107212,-0.0512838,-0.0593459,-0.162792,-0.0603618,0.0288825,0.0268532,0.00865941,0.221773,0.00941861,-0.0955638,-0.0822421,0.13176,0.135628,-0.197374,-0.112357,-0.292544,0.134898,-0.131438,-0.15036,-0.174293,-0.339516,0.20011,0.0160774,-0.471601,0.233242,-0.531409,0.166137,0.0134551,0.623669,-1.56863,0.827196,0.0372011,0.274526,-1.01865,0.46041,-0.0390988,0.0102031,-1.83449,-0.328935,0.291892,-0.238247,-1.08536,-0.213167,-1.20768,-0.98449,-0.0409203,-0.0234631,0.0234271,-0.394455,-1.62813,-0.581556,0.124989,-0.967791,-1.13666,0.16595,0.1206,-0.432305,-2.06142,-0.757834,0.153462,-0.49324,-2.12976,0.633285,-0.561903,0.733754,0.680369,-0.951983,0.55315,0.574791,-0.683371,0.589699,0.570979,-24.4418,-0.23639
-1973.38,0.99799,0.0179895,8,255,0,2022.17,-0.410137,9.24076,-0.824753,-1.18527,0.0594058,-0.522541,1.23633,-0.562818,1.03482,0.690582,6.56253,-0.374319,1.25065,-0.176171,0.932736,0.400007,1.04188,-0.103463,-0.997468,0.412255,0.957432,1.17453,1.40541,0.490422,-1.72976,-0.409152,0.206338,0.0120726,0.111303,-1.69347,0.569332,0.945079,-1.00367,-0.370486,-0.987305,1.72611,0.0119094,0.134544,-0.357926,0.600041,-0.960337,1.35574,-0.102175,0.649188,-3.94808,0.258781,0.520932,-0.477673,0.446569,-1.28246,0.200552,0.167069,1.3412,-2.0386,-0.596106,0.919922,-0.592923,0.521657,-1.06041,0.377991,-0.0435826,0.164602,-2.10568,0.716277,0.876836,-0.317802,-0.238686,-1.00626,-1.04188,0.178805,-0.817987,-2.14658,1.6578,0.58912,-0.216403,-0.119691,-1.56807,-0.617129,0.0603406,-0.531414,-1.75328,-0.31568,0.972778,-0.299867,-0.340366,-1.2838,-0.750156,-0.311281,-1.20523,-0.213642,0.43571,1.0357,0.284872,0.397809,1.84048,0.880238,-0.429227,1.05031,0.916384,-0.793775,0.883517,0.761576,-0.63252,0.836302,0.869877,-5.41246,-7.77838,0.389852,-3.42919,8.11346,-3.69351,6.79103,4.53196,-0.154315,0.515588,-0.0726275,0.384525,0.164905,0.429519,-0.0426533,-0.411211,0.106565,0.130728,0.156426,0.0545853,-0.192527,-0.0455397,0.022966,0.00134372,-0.227846,0.0766003,0.127155,-0.135038,-0.0498468,-0.132836,0.232238,0.00160234,-0.186455,0.31258,-0.50027,0.706249,-0.0532262,0.338183,-2.05668,0.134807,-0.439422,0.410809,-1.17976,0.184492,0.15369,1.2338,-1.87535,-0.548371,-0.519896,0.457407,-0.929804,0.331436,-0.0382148,0.144329,-1.84633,0.628058,-0.187223,-0.140615,-0.592809,-0.613791,0.105338,-0.481893,-1.2646,0.976644,-0.210512,-0.116433,-1.52538,-0.60033,0.058698,-0.516947,-1.70556,-0.307087,-0.310573,-0.352518,-1.32964,-0.776938,-0.322394,-1.24825,-0.221269,0.451265,-0.377822,0.924522,0.806636,-0.698711,0.777705,0.670368,-0.556768,0.736145,0.765699,-23.7468,-0.410137
-1978.83,0.986683,0.0179895,8,255,0,2025.8,-0.292673,13.9515,-1.77499,-1.2261,0.185349,-0.512365,1.3052,-0.430191,1.39447,0.588734,6.02362,-0.0992211,0.445273,0.614204,0.710646,0.612489,0.691148,-0.322655,-0.0113277,0.938539,-0.642425,0.678883,-1.22477,-1.4161,1.0494,0.432769,0.162801,-0.528743,0.024598,2.53088,-0.274356,0.158183,0.64451,0.177114,1.02814,-1.2178,-0.418598,0.0860496,-2.76856,2.20425,-0.589713,-0.113044,-0.468057,-0.488574,2.42511,0.365023,0.0838266,-0.562299,0.463065,-0.971204,0.279467,-0.156821,0.416309,-2.66187,1.16067,0.642579,-0.190607,0.407082,-2.39748,0.52912,-0.498671,0.685071,-2.08524,-0.208418,0.573548,0.554483,-0.359239,-1.66014,0.444125,-1.25438,-1.41204,0.542331,-0.310041,0.584619,0.129867,-0.217154,-2.5599,-0.129243,0.241329,-0.462518,-1.57104,1.31584,0.704194,0.190916,-0.460545,-2.22716,-0.835917,0.259463,-0.00164883,-1.70415,0.47257,0.754222,0.259855,0.402788,1.91331,0.715567,-0.740845,0.960194,1.11706,-1.28549,0.742363,1.03124,-0.859922,0.857947,1.0179,-10.6918,-7.38556,1.11647,-3.08629,7.86204,-2.59131,8.39974,3.54631,-0.0931229,0.417906,0.576454,0.666969,0.574845,0.64867,-0.302824,-0.0106315,-0.0158024,0.0166992,-0.0301271,-0.0348332,0.0258133,0.0106453,0.00400459,-0.013006,0.217781,-0.0236083,0.0136116,0.0554598,0.0152406,0.0884708,-0.104792,-0.0360202,-0.232079,0.184775,-0.0494336,-0.00947611,-0.0392356,-0.0409555,0.203288,0.0305986,-0.361321,0.297556,-0.624075,0.17958,-0.10077,0.267511,-1.71046,0.745824,-0.109322,0.233481,-1.37507,0.303476,-0.286012,0.392921,-1.19599,-0.119538,0.324162,-0.210018,-0.97055,0.259644,-0.733334,-0.825509,0.317057,-0.181256,0.0914516,-0.152919,-1.80267,-0.091012,0.169943,-0.325703,-1.10632,0.926605,0.143993,-0.347353,-1.67977,-0.630467,0.195693,-0.00124359,-1.28531,0.356423,-0.530124,0.687083,0.799329,-0.919854,0.531211,0.73792,-0.615332,0.613919,0.728374,-23.3022,-0.292673
-1971.54,0.992276,0.0179895,8,255,0,2037.08,-0.431673,8.69848,-1.68157,-1.25461,0.018866,-0.530485,1.80639,-0.133932,0.578551,0.796856,4.51249,-0.106215,0.427292,0.6957,0.57271,0.508412,0.96104,0.000611753,-1.3885,0.918793,1.38667,0.532945,-1.23897,-0.865939,-1.37665,-0.157687,-0.723305,1.0967,0.0429139,-2.13002,-0.00118441,-0.943648,-0.973196,0.476036,0.0115165,1.23626,0.864702,0.0297528,-1.89307,1.48387,0.210975,0.526368,0.324972,0.00563364,-3.08261,0.111219,0.126766,0.0765004,0.37223,-0.709228,0.178722,0.110586,1.90543,-1.35788,0.061398,0.773431,-0.0336704,0.242064,-1.4406,0.6049,-0.583839,0.53137,-2.03664,-0.219436,0.707334,-0.296727,-0.531332,-1.46665,-1.11291,-0.143298,-0.363633,-1.82284,1.79855,0.345183,-0.171715,-0.434322,-1.84691,-0.945052,0.220858,0.068155,-1.3842,0.985789,0.798641,0.0593446,-0.251988,-0.889134,-0.365769,-0.202891,-0.645098,-0.756138,0.60905,1.74652,0.265199,0.399289,1.89134,0.653499,-0.588972,1.37603,1.25058,-1.17263,1.1614,1.21979,-0.844418,1.15381,1.23722,-7.58806,-5.6614,0.0851328,-2.39381,8.1513,-0.604366,2.61071,3.5958,-0.0975898,0.392593,0.639204,0.526202,0.467126,0.882997,0.000562075,-1.27575,0.0595075,0.0228707,-0.0531688,-0.0371608,-0.0590772,-0.00676695,-0.0310398,0.0470637,-0.0633742,-3.52397e-05,-0.0280762,-0.0289553,0.0141634,0.000342648,0.0367824,0.0257273,-0.239978,0.188105,0.0267445,0.0667258,0.0411955,0.000714157,-0.390771,0.0140989,0.0591678,0.287894,-0.548538,0.138229,0.0855307,1.47372,-1.05022,0.0474871,-0.0238162,0.17122,-1.01898,0.427866,-0.412969,0.375856,-1.44058,-0.155214,-0.102425,-0.183407,-0.506263,-0.384158,-0.0494641,-0.12552,-0.629213,0.620828,-0.137139,-0.346868,-1.47502,-0.754757,0.176386,0.0544313,-1.10547,0.787291,0.103647,-0.440102,-1.55289,-0.638825,-0.354355,-1.12668,-1.32061,1.06372,-0.384893,0.899234,0.817252,-0.766312,0.758977,0.79713,-0.551826,0.754017,0.808525,-22.8967,-0.431673
-1970.31,0.916846,0.0179895,8,255,0,2022.4,-0.371781,12.9162,-1.37962,-1.06575,0.0642771,-0.458803,1.25139,-0.633681,1.12541,0.609934,7.81623,-0.421225,0.973876,0.724528,0.356061,-0.542097,1.00056,-0.0872655,0.365833,0.58547,-0.578928,2.38161,-0.358617,-1.32416,0.170274,0.640122,0.888898,-0.619372,0.0805792,-0.735354,-1.57596,0.236251,-0.305064,-0.560343,-1.2858,-1.11723,0.159792,0.00641229,-2.39691,0.541293,-0.208895,1.42265,-1.08062,-0.15215,0.434625,0.311098,0.276477,-0.247121,0.289157,-0.194715,-0.0618977,-0.423123,-0.363032,-2.39865,0.132975,1.25587,-0.394775,0.196054,-0.663321,0.00309825,-0.280531,0.236294,-1.98022,-0.096842,1.20436,-0.262367,-0.0758035,-0.546887,-0.208602,-0.666281,-1.16164,-1.01272,-0.101142,1.25315,-0.66396,-0.268771,-1.93705,-0.765685,0.264364,-0.519161,-1.42213,1.35389,0.85223,-0.166977,-0.342628,-1.31128,-0.768676,0.335131,-0.0254729,-1.65578,0.151921,1.02652,0.288192,0.394369,1.72157,0.647676,-0.727584,1.1608,1.42346,-1.07552,0.91961,1.11304,-0.795413,1.10145,1.18462,-10.7834,-8.33015,0.502405,-3.58611,9.78112,-4.953,8.79643,4.76738,-0.246615,0.570175,0.424189,0.208463,-0.317381,0.585799,-0.0510913,0.214184,-0.0466496,0.191908,-0.0288971,-0.1067,0.0137205,0.0515805,0.0716267,-0.0499085,-0.00471531,-0.0101055,0.00151491,-0.00195616,-0.00359308,-0.00824493,-0.00716402,0.00102463,-0.662691,0.149655,-0.0577548,0.393329,-0.298768,-0.0420661,0.120164,0.0860116,-0.310351,0.363143,-0.244536,-0.0777352,-0.531385,-0.45592,-3.01239,0.166999,-0.475449,0.236119,-0.798875,0.0037314,-0.337859,0.284582,-2.38489,-0.116632,-0.328785,-0.0949932,-0.685332,-0.26141,-0.834951,-1.45571,-1.2691,-0.126746,-0.565847,-0.229055,-1.65081,-0.65254,0.225299,-0.442445,-1.21198,1.15382,-0.171405,-0.351714,-1.34606,-0.789061,0.344019,-0.0261484,-1.69969,0.15595,-0.471238,0.751822,0.921938,-0.696586,0.59561,0.720888,-0.51517,0.713381,0.76725,-24.51,-0.371781
