# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-alt/model_part_noar_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
-2002.65,0.984348,0.0195923,8,255,0,2048.35,-0.273976,7.76036,-0.664561,-0.868075,-0.0993197,-0.373342,0.564693,0.201269,-1.03015,1.22689,10.7335,0.00147544,0.56477,-0.231109,0.521689,1.41458,0.990581,-0.649114,-0.65419,0.48086,0.0136947,1.11896,0.436449,-0.348134,-0.669482,0.39159,0.0076611,-1.56182,0.0180451,-0.507052,-0.327735,-0.783443,-0.641179,0.257916,0.690615,-1.23252,-1.18291,0.0837672,0.302985,0.172528,0.444365,-0.139643,0.468879,-0.731242,-2.93033,0.838269,0.535238,0.483143,0.124232,0.224999,-0.00923341,0.317853,0.600008,-2.27625,0.265601,1.55003,-0.0127031,0.08169,0.855833,0.0253068,0.158515,0.144434,-2.00035,0.286095,1.6578,-0.107843,-0.489494,0.656192,-0.28829,0.0243064,-1.6041,-1.5828,-0.00342793,0.872422,0.0248452,-0.452165,1.65922,-0.563876,0.668426,-0.480551,-2.14857,0.394014,0.991971,-0.214296,-0.509181,1.86086,-1.1665,0.233633,-0.665534,-3.24296,-0.256579,0.948671,0.40044,1.80935,1.40629,-0.346126,0.431021,0.528393,-0.616837,0.35769,0.441059,-0.498437,0.465354,0.487425,-7.13308,-9.3175,-1.06605,-4.00727,6.06114,2.16032,-11.0572,13.1688,0.000709483,0.271575,-0.111131,0.25086,0.680216,0.476331,-0.312133,-0.314574,0.000247122,0.0201918,0.00787578,-0.00628212,-0.0120809,0.00706628,0.000138245,-0.0281831,-0.0424744,-0.0274534,-0.0656269,-0.0537098,0.0216049,0.0578509,-0.103245,-0.0990887,0.162169,0.0923432,0.237841,-0.0747424,0.250961,-0.391388,-1.56842,0.448673,0.748885,0.192563,0.348755,-0.014312,0.492681,0.930029,-3.52825,0.411689,-0.0210592,0.135425,1.4188,0.0419535,0.262786,0.239443,-3.31617,0.474287,-0.0940844,-0.427045,0.572476,-0.25151,0.0212054,-1.39945,-1.38087,-0.0029906,0.0246457,-0.448534,1.6459,-0.559348,0.663059,-0.476693,-2.13132,0.390851,-0.203296,-0.483046,1.76534,-1.10662,0.221641,-0.631373,-3.07651,-0.243409,-0.486753,0.60614,0.743072,-0.86745,0.503014,0.620255,-0.700945,0.654421,0.685459,-28.0063,-0.273976
-2000.59,0.976823,0.0195923,8,255,0,2047.15,-0.58927,6.73058,-0.991991,-1.41178,-0.108674,-0.661382,1.23637,0.810815,-0.857354,0.476358,5.60537,-0.267169,0.751668,-0.172196,0.327266,-0.972353,1.37224,-0.498558,-1.23937,0.366819,0.172926,0.0306148,-0.733298,-1.00927,-0.0018516,-0.360144,0.500267,-0.0561246,0.0886157,0.322594,-0.256606,0.296164,1.10378,0.514014,-0.796378,0.980179,-0.84197,0.127089,0.427568,0.158879,1.07011,0.400257,-1.07214,-0.157001,-0.622909,-1.5001,0.69912,0.321878,0.258661,0.876673,0.0783433,-1.17013,0.943026,-2.29349,0.537103,0.851933,0.0207334,0.172166,0.97193,0.0269612,-0.0382452,0.317661,-1.48814,0.446173,1.35112,-0.100964,-0.410941,1.36217,-0.196719,-0.738414,-0.877713,-0.79951,0.315702,0.62042,0.0436471,-0.335522,1.5281,-0.238562,-0.14773,-0.544981,-0.971617,0.471155,1.09611,0.0136725,-0.307612,1.50446,-0.69719,0.191682,-0.844139,-0.748725,1.05489,1.19941,0.42656,2.01057,1.2879,-0.110935,0.805123,0.747701,-0.380964,0.665274,0.764222,-0.274437,0.684254,0.788914,-5.56048,-7.91356,-0.60916,-3.70729,6.93031,4.54492,-4.80579,2.67016,-0.0980027,0.275726,-0.0631645,0.120047,-0.356677,0.503363,-0.18288,-0.454624,0.015324,0.00271296,-0.0649818,-0.0894368,-0.000164081,-0.0319144,0.0443315,-0.00497352,0.0409981,-0.0326118,0.0376392,0.140278,0.0653255,-0.101211,0.12457,-0.107005,0.298921,0.111075,0.748138,0.279828,-0.749553,-0.109762,-0.435488,-1.04875,0.274219,0.220362,0.746866,0.0667432,-0.996872,0.803395,-1.95389,0.457575,0.0280134,0.232618,1.31319,0.0364279,-0.0516739,0.429199,-2.01066,0.602833,-0.0626401,-0.254956,0.845117,-0.122048,-0.458127,-0.544551,-0.496032,0.195868,0.0478423,-0.367771,1.67498,-0.261492,-0.161929,-0.597361,-1.065,0.51644,0.0163989,-0.368952,1.80446,-0.836215,0.229905,-1.01247,-0.898027,1.26524,-0.142873,1.03692,0.962964,-0.490643,0.856806,0.984242,-0.353447,0.88125,1.01604,-25.4151,-0.58927
-2000.31,0.845859,0.0195923,8,255,0,2042.47,-0.662881,7.83782,-1.09744,-1.36195,-0.137094,-0.52104,1.06165,0.788319,-1.05851,1.12687,7.29446,-0.221047,0.843507,-0.960543,0.0630017,0.467972,0.656853,-0.14191,0.30283,0.41423,-1.37965,-0.0430496,-0.413713,-1.30423,-0.220744,0.418289,0.244366,0.405794,0.0148847,-1.82522,-0.596933,-0.260827,-1.78721,-1.32243,1.28356,-0.30975,-0.857567,0.140807,0.286218,0.0620013,0.825145,0.350557,-0.0887219,0.0341525,-2.82609,1.76949,0.581634,-0.352299,0.10531,1.77366,0.0613278,-0.439021,0.978513,-3.16732,0.83399,0.887894,-0.303626,0.0738393,0.79996,0.127938,-0.577415,0.260923,-2.0468,0.247175,1.31231,-0.178767,-0.420693,1.05787,-0.334991,-0.716195,-1.22542,-0.794023,0.271728,0.619395,-0.0797346,-0.354548,1.26605,-0.530496,0.0793202,-0.352083,-1.20808,0.615321,1.58272,-0.382347,-0.464624,1.59671,-0.796739,-0.427489,-0.52311,-1.97206,0.288698,1.11291,0.423392,1.91578,1.21652,-0.10279,0.875721,0.88083,-0.419886,0.773649,0.80502,-0.219338,0.784632,0.88046,-8.00519,-9.93468,-1.00003,-3.8007,7.74417,5.75036,-7.72125,8.21988,-0.0915642,0.349406,-0.397886,0.0260972,0.193848,0.272088,-0.0587835,0.125441,-0.0205357,-0.00064078,-0.00615799,-0.0194131,-0.00328571,0.00622611,0.00363731,0.00604013,-0.257002,-0.084052,-0.0367262,-0.251651,-0.186207,0.180733,-0.0436148,-0.120751,0.166474,0.0360621,0.479932,0.203896,-0.0516036,0.0198642,-1.64375,1.0292,-0.312805,0.0935039,1.57482,0.0544526,-0.389804,0.868816,-2.81224,0.740495,-0.398451,0.0968999,1.04979,0.167894,-0.757745,0.342411,-2.68603,0.324369,-0.110728,-0.260575,0.655242,-0.207492,-0.443608,-0.759016,-0.491814,0.168307,-0.126198,-0.561151,2.0038,-0.839628,0.125542,-0.55725,-1.91206,0.973882,-0.425518,-0.517085,1.777,-0.8867,-0.475757,-0.582174,-2.19472,0.321295,-0.125046,1.06533,1.07154,-0.510798,0.941155,0.979319,-0.266829,0.954516,1.07109,-26.669,-0.662881
-2015.44,0.842839,0.0195923,8,255,0,2062.07,-0.633491,8.65619,-1.09313,-1.34986,-0.174381,-0.788985,0.898792,0.344811,-1.30191,0.674882,6.69784,-0.543879,0.634174,-0.364471,0.160697,1.17551,1.00936,-2.22207,0.41306,0.16944,0.672016,-0.616112,0.331745,-1.67791,-0.150301,0.311931,1.31464,1.14901,0.210997,0.126063,-1.49741,2.6098,-0.344359,0.378759,-1.03061,-0.501689,-0.547814,0.210836,0.424619,-0.243492,0.828058,-0.378712,-0.303537,-1.18305,-2.13439,1.99162,0.434827,0.233309,0.0452268,1.44466,-0.0321378,-0.268002,1.29196,-2.83429,0.90885,0.945717,-0.191159,-0.141808,1.47818,0.108973,-0.486346,0.394916,-1.80685,0.422339,1.09205,-0.361371,-0.358329,1.52288,-0.226179,-0.808475,-0.857591,-0.83509,-0.511993,1.01303,-0.172811,-0.398248,1.39032,-0.284033,-0.155579,-0.146541,-1.98373,0.105459,1.73267,0.000571663,-0.558533,2.00707,-0.794103,-0.417289,-0.67485,-1.43847,-0.0898188,1.15331,0.404072,1.70292,1.5842,-0.132308,0.665011,0.670529,-0.310297,0.591818,0.593405,-0.176522,0.577788,0.690932,-7.32158,-9.04118,-1.16798,-5.2845,6.01997,2.30949,-8.71997,4.52025,-0.0921551,0.107455,-0.0617562,0.0272285,0.199179,0.171027,-0.376509,0.069989,0.141794,-0.129998,0.0699972,-0.354035,-0.0317131,0.0658165,0.277386,0.242437,0.0265786,-0.315708,0.55024,-0.072603,0.079856,-0.217289,-0.105774,-0.115499,0.184636,-0.105877,0.360062,-0.164674,-0.131986,-0.514421,-0.928089,0.866009,0.220644,0.0427717,1.36624,-0.0303933,-0.253454,1.22183,-2.68043,0.859515,-0.208754,-0.154861,1.61424,0.119004,-0.531113,0.431267,-1.97316,0.461214,-0.366078,-0.362997,1.54272,-0.229125,-0.819007,-0.868763,-0.845969,-0.518663,-0.299425,-0.690032,2.40897,-0.492136,-0.269568,-0.253908,-3.43715,0.182725,0.000659306,-0.644163,2.31478,-0.915848,-0.481265,-0.778312,-1.65901,-0.103589,-0.209603,1.05351,1.06225,-0.491574,0.937559,0.940074,-0.279647,0.915333,1.09458,-26.8949,-0.633491
-2037.08,0.98325,0.0195923,8,255,0,2076.35,-0.498155,7.85035,-0.910509,-0.770769,-0.0895309,-0.239272,1.02024,0.339379,-0.838326,0.44841,7.50898,-0.332338,0.57378,-1.1566,0.310319,-0.914208,0.914572,1.40966,-0.457876,0.418829,-1.19863,0.424608,-0.60609,0.0176742,-0.948777,-0.253707,-0.502105,-1.16947,0.110091,-0.567202,-0.586648,-3.07383,-0.659277,-0.223766,-0.185539,0.523718,-1.10327,0.19131,0.418793,0.786435,1.67145,0.508156,-0.933176,0.699076,-0.972424,-1.12057,0.134142,0.171103,0.127373,-0.000282431,-0.112685,0.374836,0.612492,-1.03906,0.495522,2.17105,-0.330057,0.124291,1.12058,0.196936,-0.0586401,0.356582,-1.5991,0.811502,1.30669,0.243431,-1.21019,1.41208,-1.23527,0.543908,-2.42857,-1.34217,2.9216,0.174612,-0.104378,-0.479168,1.65054,-0.686053,0.58719,-0.684498,-2.83215,0.749848,0.857966,-0.164551,-0.612554,1.96516,-1.18143,0.448627,-1.01839,-1.5396,1.96745,0.726635,0.436738,1.97163,0.67898,-0.400621,1.35469,1.37164,-0.962009,1.09016,1.30375,-0.650314,1.17793,1.34443,-6.83699,-5.78768,-0.672286,-1.79669,7.661,2.54839,-6.29497,3.3671,-0.139193,0.240316,-0.484417,0.129971,-0.382897,0.38305,0.590406,-0.191772,-0.131959,0.0467456,-0.0667252,0.00194577,-0.104452,-0.0279309,-0.0552773,-0.128748,-0.108511,-0.112231,-0.588053,-0.126126,-0.0428087,-0.0354955,0.100192,-0.211067,0.0561775,0.105494,0.224211,0.0681649,-0.125178,0.0937751,-0.130442,-0.150316,0.371473,0.276533,-0.000613172,-0.244645,0.813787,1.32975,-2.25585,1.0758,-0.431282,0.16241,1.46425,0.257334,-0.0766244,0.465941,-2.08953,1.06038,0.0425061,-0.211314,0.246567,-0.215692,0.094973,-0.424058,-0.23436,0.510148,-0.0895526,-0.41111,1.41611,-0.58861,0.50379,-0.587277,-2.42989,0.643344,-0.119568,-0.445103,1.42796,-0.858468,0.325988,-0.740001,-1.11873,1.42962,-0.272014,0.919808,0.93132,-0.653186,0.740196,0.885218,-0.44155,0.799789,0.912842,-26.6882,-0.498155
-2036.9,0.991499,0.0195923,8,255,0,2101.55,0.113313,6.58047,-1.63517,-1.78726,-0.187624,-0.914583,1.18856,0.567565,-0.641821,1.11019,5.06169,-1.14203,1.10707,0.0737935,1.23568,1.64647,1.30023,-2.20309,-0.076827,0.13564,0.589373,-1.04159,0.1876,-0.581522,0.49891,0.553036,0.746628,0.865287,0.130359,-1.3286,-1.39835,1.25597,-0.714106,-0.55976,0.836419,0.507884,0.273139,0.145077,-0.265418,0.181614,1.36955,2.08182,-0.435441,0.574331,-0.757946,-0.366027,0.408339,-0.0458923,0.203982,1.44242,0.169214,-0.853654,1.05283,-2.86849,1.22728,0.819134,-0.290847,0.0202747,1.964,0.0862507,-0.472048,0.0713671,-2.84882,-0.375043,0.864253,-0.924393,-0.640899,2.39327,-0.0558567,-1.08621,-1.29453,-0.515352,-1.98376,0.582215,0.0308222,-0.27148,1.51505,-0.10949,-0.111559,-0.838294,-1.5017,0.495591,1.31678,-0.302077,-0.386891,1.40354,-0.503777,-0.282889,-0.0259214,-1.08179,-0.503492,1.53895,0.414343,1.77314,1.18165,-0.809761,0.212853,0.307259,-1.04407,0.0861463,0.211597,-0.883089,0.188043,0.292071,-8.27673,-9.04655,-0.949696,-4.62934,6.01611,2.87284,-3.2487,5.61945,-0.154905,0.150163,0.0100093,0.167607,0.223327,0.176364,-0.298827,-0.0104208,0.0768301,-0.13578,0.0244553,-0.0758066,0.0650374,0.0720932,0.0973296,0.112798,-0.19275,-0.202869,0.182213,-0.103601,-0.0812086,0.121346,0.0736825,0.0396263,-0.108381,0.07416,0.559241,0.850088,-0.177807,0.234522,-0.309499,-0.149463,-0.0375919,0.167089,1.18154,0.138609,-0.699257,0.862405,-2.34968,1.0053,-0.251366,0.0175225,1.69739,0.0745424,-0.407969,0.0616792,-2.4621,-0.324132,-0.538195,-0.373141,1.3934,-0.0325206,-0.632409,-0.753692,-0.300046,-1.15497,0.040586,-0.357478,1.99498,-0.144174,-0.146898,-1.10385,-1.97741,0.652582,-0.464883,-0.595407,2.15998,-0.77529,-0.435353,-0.0398919,-1.66483,-0.77485,-0.956851,0.251517,0.363072,-1.23372,0.101794,0.250033,-1.0435,0.2222,0.345125,-25.0307,0.113313
-2025.15,0.994009,0.0195923,8,255,0,2084.22,-0.339944,8.68653,-1.9511,-1.94169,-0.0840566,-0.902275,1.18386,0.99881,-1.48038,0.64855,4.56492,-1.21724,1.30004,-0.276266,0.660543,0.0148364,0.515163,-0.708823,-0.324856,0.223293,-2.29218,-0.22799,2.35085,-0.0394609,-0.353651,0.654945,0.32485,0.973169,0.182697,-0.572819,-1.05357,-1.44161,1.52749,1.71047,0.077267,0.455501,0.543003,0.104432,0.0743468,0.107225,1.77872,0.420745,-1.55401,-2.12033,-1.32748,0.233273,0.468513,-0.0509598,0.0471843,1.57122,-0.0214742,-0.438979,1.28086,-2.58865,-0.0402246,0.841762,0.141775,0.186416,1.25037,0.429554,-0.107039,0.194399,-1.71595,-0.108239,0.963415,-0.720141,-0.596207,2.59137,0.0528119,-0.781547,-1.53632,-1.23856,-0.563527,0.590654,-0.472389,-0.376364,1.99957,-0.597763,0.0110695,-0.0555933,-1.2991,0.79574,1.21032,-0.242035,-0.395634,1.42979,-0.420937,-0.2332,-0.742959,-1.25252,1.11992,1.43207,0.407706,1.90562,1.24643,-0.312333,0.554415,0.591641,-0.566643,0.448485,0.51574,-0.416549,0.58387,0.582769,-8.90661,-8.86365,-0.383712,-4.11882,5.40423,4.55949,-6.75782,2.96058,-0.271801,0.290291,-0.0616884,0.147495,0.00331287,0.115032,-0.158275,-0.0725381,-0.418774,-0.041653,0.429492,-0.00720937,-0.0646109,0.119656,0.059349,0.177795,-0.0598206,-0.110027,-0.15055,0.159519,0.178627,0.00806915,0.0475689,0.0567069,0.0348324,0.0502362,0.833352,0.197124,-0.728075,-0.993403,-0.621943,0.109291,-0.0428961,0.039718,1.3226,-0.0180762,-0.369516,1.07818,-2.17903,-0.0338596,0.136589,0.179596,1.20462,0.413839,-0.103123,0.187287,-1.65317,-0.104279,-0.425354,-0.352152,1.5306,0.0311935,-0.461624,-0.907435,-0.731561,-0.332849,-0.571744,-0.455522,2.42013,-0.723487,0.0133977,-0.0672859,-1.57233,0.963103,-0.346611,-0.566575,2.04756,-0.60281,-0.333959,-1.06397,-1.7937,1.6038,-0.389303,0.691042,0.737441,-0.706283,0.559007,0.642836,-0.519201,0.727756,0.726383,-25.634,-0.339944
-2013.43,0.99376,0.0195923,8,255,0,2072.41,-0.173337,8.29306,-2.26864,-1.76504,-0.125703,-0.885724,1.35893,0.568115,-1.26974,0.732157,4.3194,-0.879589,0.980755,-0.626182,1.07212,0.358535,0.258256,-0.998769,-1.04367,0.234442,-0.887359,0.567862,1.07877,-0.738847,-1.2197,1.18125,-1.25877,0.786757,0.0566173,-1.26364,-1.77733,-0.48218,-0.544092,0.0420286,-0.146406,-0.104238,-2.34746,0.0681492,0.027334,0.221288,1.93542,0.675605,-0.786539,-2.54236,-2.59567,1.51401,0.383389,0.234062,0.266694,0.852114,0.0195935,-0.162497,1.0103,-2.16644,0.175953,1.09598,-0.329271,0.0988746,1.30058,0.25468,-0.453068,0.265913,-1.8269,0.409023,1.33805,-0.767016,-0.79819,2.21439,-0.3104,-0.802118,-1.10269,-0.988573,-0.323144,0.442872,-0.0917321,-0.42141,1.90537,-0.530743,-0.416226,-1.26256,-1.89488,0.26705,1.12702,-0.146716,-0.287082,0.979652,-0.487244,-0.174987,-0.180931,-0.68959,0.0827259,2.12743,0.436622,1.97305,1.04465,-0.559062,0.487509,0.601926,-0.859575,0.386282,0.445557,-0.743019,0.537046,0.572209,-9.79918,-7.62393,-0.54296,-3.82579,5.86978,2.45392,-5.48452,3.16248,-0.206212,0.22993,-0.146803,0.25135,0.0840555,0.060546,-0.234153,-0.244681,-0.0502398,0.0321508,0.0610769,-0.0418315,-0.0690563,0.066879,-0.0712683,0.044544,-0.086116,-0.121124,-0.0328602,-0.0370794,0.00286421,-0.00997744,-0.00710375,-0.159977,0.0104795,0.0848392,0.742017,0.259019,-0.30155,-0.974714,-0.99515,0.580455,0.256528,0.292292,0.933903,0.0214742,-0.178094,1.10727,-2.37438,0.192841,-0.440582,0.1323,1.74025,0.340776,-0.60623,0.355806,-2.44449,0.547295,-0.339689,-0.353496,0.980688,-0.137468,-0.355235,-0.488351,-0.437811,-0.143111,-0.103384,-0.474939,2.1474,-0.598161,-0.469097,-1.42293,-2.13558,0.300972,-0.312128,-0.610748,2.08414,-1.03658,-0.372274,-0.384918,-1.46706,0.175994,-0.584023,0.509275,0.6288,-0.897953,0.403528,0.46545,-0.776193,0.561023,0.597757,-25.6341,-0.173337
-2005.84,0.967291,0.0195923,8,255,0,2068.87,-0.0904234,11.1706,-2.18355,-1.56846,-0.0111652,-0.708825,1.11323,1.10294,-1.71405,0.61578,5.41161,-0.197351,1.15305,-1.79073,0.322481,0.280741,1.12443,-1.26745,0.353617,0.23413,0.863424,-1.12631,0.228248,-0.0192046,0.887623,-0.331557,-0.873274,-0.138707,0.126357,0.460252,-1.24367,1.05145,-0.628758,0.738,-0.529702,1.49407,-0.995442,0.16792,0.547457,0.122356,2.1258,0.859,-0.174133,-2.68978,-1.87882,0.600896,0.340491,0.188207,0.0293838,0.71398,0.335238,-0.505039,0.41717,-1.65668,0.137213,1.35028,-0.233997,0.0269971,1.22083,0.170698,-0.677284,0.466118,-2.18611,0.553126,1.25201,-0.34251,-0.719959,1.85673,-0.00338978,-1.16392,-1.6494,-1.06241,-0.388455,0.508825,-0.0544042,-0.319635,1.3076,-0.319899,-0.263024,-0.58655,-1.57478,0.0153658,1.40455,0.0589691,-0.400311,1.11102,-0.391882,0.154712,-0.76522,-1.16825,0.685419,1.64419,0.400012,1.78876,1.12402,-0.559808,0.443116,0.542286,-0.861368,0.296255,0.346278,-0.746422,0.373222,0.462135,-11.8165,-8.48789,-0.0604216,-3.83588,6.02438,5.9687,-9.27578,3.33236,-0.0462057,0.269965,-0.419264,0.0755024,0.06573,0.263263,-0.296748,0.0827924,0.1091,-0.142317,0.0288407,-0.00242664,0.112157,-0.0418945,-0.110344,-0.0175266,0.0772854,-0.208837,0.17656,-0.105581,0.123925,-0.0889475,0.250884,-0.167155,0.186404,0.041661,0.723817,0.292482,-0.0592906,-0.915845,-0.639723,0.2046,0.254133,0.0396765,0.964076,0.452667,-0.681947,0.563298,-2.23699,0.185277,-0.292967,0.0338006,1.5285,0.213715,-0.847967,0.583585,-2.73703,0.692519,-0.174278,-0.366333,0.94475,-0.0017248,-0.592234,-0.839258,-0.540583,-0.197656,-0.0764134,-0.448943,1.83659,-0.449314,-0.36943,-0.823838,-2.21185,0.021582,0.0969567,-0.658189,1.82674,-0.64433,0.254377,-1.25817,-1.92083,1.12696,-0.629237,0.498073,0.609542,-0.968197,0.332997,0.389224,-0.838995,0.41951,0.51945,-27.0938,-0.0904234
-2014.03,0.754374,0.0195923,8,255,0,2056.74,-0.0416488,5.61809,-0.834101,-1.63316,-0.216639,-0.80279,0.661299,0.67494,-1.80926,1.37875,5.48767,-0.309476,0.658465,-0.303755,1.56736,0.230605,-1.16684,0.5928,0.274035,0.262514,-1.03967,-1.03145,-0.694405,-0.683181,-0.11376,0.494434,1.26422,-0.828775,0.134272,-0.0156779,-1.86146,-1.07895,0.324892,2.64725,1.38821,-1.10142,-2.04793,0.0991373,0.360012,-0.225184,2.16201,1.39046,-0.139817,-1.51951,-3.04669,0.0035223,0.345027,0.161043,-0.0174144,0.914022,0.00818064,0.121059,0.446374,-1.62326,0.650123,1.55268,-0.136081,0.0974441,1.93651,0.479856,-0.57051,-0.345875,-2.79958,0.890859,0.779761,-0.418665,-0.511244,1.74537,0.0239298,-0.781947,-2.23843,-1.30483,1.61882,0.61083,-0.107063,-0.366535,1.62378,-0.311122,0.193217,-0.67123,-1.48223,0.564158,1.54249,-0.289753,-0.58565,1.87356,-0.77077,-0.182788,-0.79141,-1.8666,0.331869,1.1914,0.409179,1.92017,1.00218,-0.728188,0.444347,0.392259,-1.01493,0.349994,0.368532,-0.869665,0.395278,0.519225,-4.57727,-8.96227,-1.18884,-4.40545,3.62899,3.70385,-9.92866,7.56613,-0.0812419,0.172857,-0.0797401,0.411455,0.060537,-0.306311,0.155619,0.071938,-0.139599,-0.138494,-0.0932391,-0.091732,-0.0152748,0.0663886,0.16975,-0.111281,-0.00155426,-0.18454,-0.106964,0.0322089,0.262441,0.137623,-0.109192,-0.203026,0.124214,-0.0776945,0.745951,0.479746,-0.0482408,-0.524274,-1.05119,0.00121529,0.250048,-0.027039,1.41919,0.0127019,0.187967,0.693077,-2.5204,1.00943,-0.10611,0.075983,1.51001,0.374173,-0.444861,-0.269699,-2.183,0.694657,-0.255733,-0.312283,1.06612,0.014617,-0.477637,-1.3673,-0.797031,0.988824,-0.165142,-0.565375,2.50465,-0.479902,0.298035,-1.03536,-2.28632,0.870206,-0.345211,-0.697743,2.23216,-0.918295,-0.217774,-0.942885,-2.22387,0.395389,-0.729776,0.445316,0.393114,-1.01714,0.350757,0.369335,-0.871561,0.39614,0.520357,-24.8874,-0.0416488
