# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/model_sim_diss_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,zs_11_1.1,zs_11_1.2,zs_11_1.3,zs_11_1.4,zs_11_1.5,zs_11_1.6,zs_11_1.7,zs_11_1.8,sds_11_1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,s_11_1.1,s_11_1.2,s_11_1.3,s_11_1.4,s_11_1.5,s_11_1.6,s_11_1.7,s_11_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0216743
# Diagonal elements of inverse mass matrix:
# 0.0990667, 1.77364, 0.623694, 0.0858458, 0.0164281, 0.0187023, 0.0755495, 0.269165, 0.140631, 0.470206, 0.0786359, 0.107455, 0.00821474, 0.151808, 0.168114, 0.172197, 0.126634, 0.259844, 0.287516, 0.103675, 0.070604, 0.0112364, 0.0781525, 0.19468, 0.121578, 0.147538, 0.240308, 0.233805, 0.0813786, 0.0429423, 0.00927099, 0.0709305, 0.171162, 0.137639, 0.0749083, 0.182123, 0.140236, 0.0754458, 0.155775, 0.0733412, 0.291158, 0.318741, 0.459871, 0.362448, 0.43744, 0.514341, 1.06056, 0.700993, 0.521233, 0.676557, 0.684991, 1.09243, 0.857083, 0.824611, 0.802477, 1.19017, 0.650069, 0.559874, 0.718609, 0.598299, 0.64443, 1.17798, 0.899254, 0.721428, 1.56493, 0.0235761, 0.0121535, 0.128504, 0.0874375, 0.150736, 0.098446, 0.256567, 0.278092, 0.12799, 0.651343, 0.434933, 0.779297, 0.823945, 0.972029, 0.902881, 0.905929, 1.0559, 1.52908, 0.392209, 0.331053, 0.716784, 0.547738, 0.758651, 0.806909, 0.911216, 0.80441, 0.917897, 0.0616088, 0.0548691, 0.196311, 0.0318535, 0.154743, 0.158603, 0.265191, 0.241325, 0.0771921, 0.00198851, 0.0015339, 0.0217294, 0.0624556, 0.116132, 0.16215, 0.179534, 0.244186, 0.108977, 0.111885, 0.194463, 0.105697, 0.105547
-322.291,0.935796,0.0216743,8,255,0,373.532,0.322661,-2.52891,-1.27598,0.345587,-0.536106,-0.0820323,0.736359,-2.50966,0.639026,-1.66673,3.46728,-0.796434,0.0382297,0.549547,-0.946208,0.211594,0.176226,0.511906,0.173697,0.616066,-1.04845,-0.177415,0.259756,-1.52579,0.766848,-1.8495,0.0802752,2.54269,0.732644,-0.779882,-0.350457,0.580837,-1.7149,0.940296,-0.258929,1.22507,0.40546,0.83656,0.267744,0.837424,1.43847,0.84747,-0.885396,0.808657,1.73305,1.77139,0.0703033,0.445314,-0.0298746,-1.67963,0.610037,0.877332,0.00327046,1.08446,-1.37117,0.0887439,1.0068,0.332988,-1.89256,-0.310643,-0.123143,-0.124822,-0.346616,-0.128122,0.0157941,0.0250796,-0.402354,-0.770233,0.629028,-0.00591403,0.0597323,1.11276,-1.80106,0.817084,0.0158403,-0.0586395,-1.77716,-1.11211,0.118984,1.66974,0.517503,-0.695019,0.0450823,0.408238,-0.405346,-0.203628,-0.108975,0.256686,0.696956,0.178774,0.261073,0.146648,-1.44176,1.5066,2.19715,0.738463,-1.46044,0.55371,0.575178,0.403316,0.0436905,0.650813,0.141914,1.79854,1.04801,-0.806616,0.508636,0.624695,-1.59687,-0.0878087,0.0252261,-1.36741,-0.0757114,-0.126381,-4.42418,1.19825,-1.85883,-0.284429,2.55316,-8.7017,2.21568,-5.77904,-0.490656,0.023552,0.338557,-0.582927,0.130356,0.108567,0.315368,0.107009,-0.768142,-0.129982,0.190309,-1.11786,0.561827,-1.35503,0.0588132,1.86289,-0.652417,-0.293178,0.485905,-1.43462,0.786614,-0.21661,1.02484,0.339191,0.0188233,0.0588737,0.101129,0.05958,-0.0622463,0.0568513,0.121839,0.124535,0.0395189,-0.00265119,-0.149057,0.0541371,0.0778579,0.000290233,0.0962393,-0.121683,0.0159015,0.00525926,-0.0298913,-0.00490634,-0.00194494,-0.00197146,-0.0054745,-0.00202358,0.0204922,-0.328757,-0.629345,0.513968,-0.00483226,0.0488063,0.90922,-1.47162,0.000714117,-0.0026436,-0.0801186,-0.0501365,0.00536409,0.0752759,0.0233303,-0.0313331,0.0598673,-0.0594431,-0.0298617,-0.015981,0.0376425,0.102207,0.0262168,0.0382858,-0.0629912,0.0658242,0.0959944,0.0322638,-0.0638072,0.0241919,0.0251298,0.0176211,-0.845341,0.533055,0.654685,-1.67354,-0.0920242,0.0264372,-1.43306,-0.0793462,-0.132448,-21.2799,0.322661
-303.011,0.992108,0.0216743,8,255,0,381.323,-0.64381,1.48557,-0.686171,0.0510474,-0.287225,-0.196206,0.692438,-2.06441,-0.702656,-0.932159,4.71531,-0.96868,-0.0550395,0.976543,-1.8139,1.84548,-0.484596,0.414356,2.7594,0.470519,-0.968106,-0.348858,0.99896,-1.9013,-0.0828057,-0.883994,1.02212,1.64895,0.74512,-0.514164,-0.371863,0.488989,-1.55442,1.09244,-0.688589,0.620169,1.09636,0.996968,-0.185993,-0.11105,0.274557,0.816162,-1.23872,-1.06721,-1.54846,-2.82472,0.369133,-0.230884,0.697708,0.675273,-0.526517,-0.881885,1.74392,-0.478097,0.559148,0.0136024,0.264134,-0.0564548,1.52684,0.911351,0.261731,-0.686228,-0.778775,0.678962,0.0283179,0.425655,-0.548446,-1.46222,1.10352,1.2327,-0.458661,1.91425,-0.909917,0.7129,-0.35611,-0.153323,2.62736,1.39131,0.432803,-0.902666,-0.73885,1.03769,0.0999321,-0.218474,-0.755891,-1.50513,0.632497,0.470239,1.34064,-0.194344,-0.643436,0.140187,-0.876488,1.18768,1.84149,0.110739,-1.68653,1.90087,-1.5695,-1.04742,0.0560556,0.598771,0.129329,1.56095,0.802013,0.149322,1.83496,1.97567,-1.02586,1.18137,1.16628,-0.707753,1.02513,1.01153,-3.23551,0.240704,-1.35436,-0.925171,3.26506,-9.73435,-3.31324,-4.39542,-0.455783,-0.0258972,0.459482,-0.853477,0.868333,-0.228012,0.194962,1.29835,-0.721355,-0.259941,0.744345,-1.4167,-0.0617001,-0.658681,0.761603,1.22867,-0.512605,-0.370736,0.487506,-1.54971,1.08913,-0.686501,0.618289,1.09303,-0.0686563,-0.0409924,0.101348,0.301272,-0.457252,-0.393941,-0.571588,-1.0427,-0.00314057,0.0094905,0.00918533,-0.00716188,-0.0119958,0.0237214,-0.00650326,0.00760575,0.00747973,-0.00159868,0.0432369,0.0258076,0.00741167,-0.0194325,-0.0220533,0.0192268,0.30345,-0.390988,-1.04242,0.7867,0.878792,-0.32698,1.36467,-0.64868,-0.0355868,-0.0153219,0.262558,0.139036,0.0432509,-0.0902053,-0.0738349,0.103698,-0.0306274,-0.105966,-0.211,0.088668,0.0659217,0.187941,-0.0272445,-0.0902016,-0.049132,0.0665761,0.103226,0.00620752,-0.0945395,0.106554,-0.0879793,-0.0587138,0.119758,1.47166,1.58451,-0.82275,0.947471,0.935374,-0.567628,0.822166,0.811262,-21.4086,-0.64381
-292.236,0.66435,0.0216743,8,255,0,362.301,0.0889446,-1.30062,0.0257629,0.696505,-0.345704,0.145839,0.820604,-2.53293,0.12861,-2.20905,3.93603,-0.427952,0.00513273,0.300736,-0.680727,0.577909,0.0868032,0.842435,1.27804,1.02626,-0.74097,-0.209201,0.093552,-1.35511,0.668253,-0.669892,0.448871,1.6794,0.789552,-0.352008,-0.144893,0.317588,-1.01918,0.75008,-0.347866,0.717907,0.735376,1.28753,-0.472595,1.42674,0.620022,0.772848,-0.689195,0.403935,1.98554,0.723054,0.060915,1.04484,-0.171114,-0.918016,0.820098,0.554335,-0.912015,-0.990694,-0.172037,0.0668861,-0.543999,-0.450792,0.397778,0.447832,-0.783428,-0.666957,0.014385,-0.0392864,0.113199,-0.0734202,-0.378727,-1.50541,0.770386,-0.29794,-0.308975,0.744662,-2.03605,0.819761,0.649927,-0.0246935,-1.67529,-0.295694,1.29471,1.24888,0.983296,0.86547,0.0590609,0.207539,-0.252383,-1.42742,-0.211523,-0.33742,0.735811,-0.337048,-1.30578,0.284117,-1.03969,1.0101,2.48425,0.774714,-1.5789,0.371843,0.504985,0.417944,0.0633779,0.634574,0.142126,1.75894,0.816441,-0.782283,0.901933,0.981124,-1.83869,0.307783,0.25653,-1.52191,0.112905,0.134064,0.101404,2.74146,-1.3607,0.574028,3.22993,-9.96971,0.506215,-8.69489,-0.439189,0.00526749,0.308632,-0.6986,0.593083,0.0890823,0.864554,1.3116,-0.585034,-0.165175,0.0738641,-1.06993,0.52762,-0.528914,0.354407,1.32598,-0.453221,-0.186555,0.408904,-1.31222,0.965751,-0.447889,0.924327,0.946819,-0.0287881,0.0869101,0.0377686,0.047078,-0.0419823,0.0246057,0.120949,0.0440448,0.0698854,-0.0114452,-0.0614024,0.0548531,0.0370773,-0.0610011,-0.0662636,-0.0115069,-0.0615802,-0.0510292,0.0450281,0.0506941,-0.0886832,-0.0754988,0.00162836,-0.00444718,-0.060187,-0.310466,-1.23408,0.631532,-0.24424,-0.253285,0.610445,-1.66908,0.0383853,-0.00145842,-0.098944,-0.017464,0.076467,0.0737597,0.0580744,0.0511154,0.0589652,-0.0717063,-0.405555,-0.0600971,-0.0958668,0.209056,-0.0957611,-0.370995,-0.0658934,0.0640177,0.157447,0.0490998,-0.100067,0.0235667,0.0320049,0.0264884,-0.638688,0.736375,0.80103,-1.50118,0.251286,0.209442,-1.24255,0.0921805,0.109455,-21.1768,0.0889446
-289.287,0.882727,0.0216743,8,255,0,342.752,-0.013712,0.372794,0.0400929,0.501596,-0.171739,0.121001,0.376316,-1.55356,-0.458687,-1.53223,6.8024,-0.723187,-0.0325598,0.391305,-1.25376,0.724869,-0.401574,0.451654,1.1174,0.839988,-0.868077,-0.368273,0.177034,-1.7242,0.194651,-1.13488,1.22394,1.53775,0.67341,-0.292754,-0.250461,0.328925,-1.30399,0.894333,-0.274285,1.23371,0.729035,1.23687,-0.302943,1.11586,0.0717241,1.2879,-1.07994,0.615177,1.78363,-0.85007,0.0485875,-0.359208,-0.0503416,-0.101999,-0.796444,-0.422838,1.05754,-0.592921,0.544717,0.0872295,-1.59838,-0.643136,1.19202,0.456137,-0.409369,0.0364177,-0.660428,-0.673317,0.0165295,0.234023,-0.299152,-1.02656,1.10996,-0.230168,-0.211939,1.0361,-0.951125,0.582168,-0.602238,-0.647678,0.0612165,1.91459,0.801679,-0.919919,-0.202305,0.127132,0.108764,0.280163,-0.330135,-0.357801,-0.361288,0.21573,0.720882,0.314425,0.702436,0.474821,-1.36643,1.01521,1.93668,0.343138,-1.13618,1.34975,0.367625,1.00931,0.0555216,0.641048,0.136243,1.75907,0.808501,-0.59533,1.11071,1.1762,-1.81191,0.315654,0.429967,-1.39975,0.311447,0.232062,0.272728,3.41206,-1.16824,0.823097,2.55985,-10.568,-3.12017,-10.4229,-0.607468,-0.0273498,0.328691,-1.05314,0.608881,-0.337317,0.379384,0.938604,-0.584571,-0.247999,0.119217,-1.16109,0.13108,-0.76424,0.824215,1.03554,-0.362098,-0.309787,0.406837,-1.61286,1.10617,-0.339255,1.52594,0.90172,-0.0147192,0.0542171,0.00348489,0.0625757,-0.0524714,0.0298899,0.0866623,-0.0413028,-0.0313335,-0.00439128,-0.00889733,-0.0694735,-0.036884,0.0922489,-0.0517203,0.0475154,-0.0264204,-0.0106307,0.0197035,0.00753972,-0.00676667,0.000601967,-0.0109165,-0.0111296,0.136241,-0.174157,-0.597633,0.646185,-0.133997,-0.123384,0.603184,-0.553714,-0.0655021,-0.0704443,0.00665818,0.20824,0.0871942,-0.100054,-0.0220036,0.0138275,0.133027,-0.156755,-0.169891,-0.171547,0.102433,0.34229,0.149296,0.333532,-0.0758663,0.0563662,0.107528,0.0190516,-0.0630824,0.07494,0.0204111,0.0560384,-0.481324,0.898007,0.95096,-1.46493,0.255206,0.347629,-1.1317,0.251805,0.187623,-22.2263,-0.013712
-276.809,0.948761,0.0216743,8,255,0,330.827,-0.478555,1.39108,-1.36156,0.117467,-0.24364,-0.106876,0.625571,-2.19023,-0.417547,-0.410656,4.66045,-1.00901,0.274738,0.704463,-1.67925,0.935953,-0.288022,0.319618,1.33845,0.520776,-0.703929,-0.226679,0.381285,-1.36573,-0.0391331,-0.789132,0.505652,0.900039,0.972134,-0.393969,-0.17874,0.363111,-1.56718,1.36567,-0.2862,1.20193,0.675035,1.05049,-0.206563,0.020256,0.679319,0.454958,-0.814974,-0.932047,-0.987224,-0.239789,0.490756,1.41351,0.427516,-0.331323,0.643173,-0.0928264,-0.477904,-0.00899587,-0.700669,0.0952764,1.66864,1.35127,-1.12948,-1.15541,0.203957,1.16731,0.135289,1.01423,0.0105474,0.170479,-0.407633,-1.35881,1.03897,1.53723,-0.534654,1.46005,-2.58661,0.745632,-0.276006,0.192245,0.940712,-0.27568,1.71597,0.214088,-0.0347757,-1.41643,0.363315,0.181593,-0.171949,0.173802,-0.835432,0.238276,0.705453,-0.932291,0.283051,0.267875,-0.631991,0.706953,1.33222,0.236241,-1.33488,0.897141,-1.10424,-1.43669,0.0962089,0.610145,0.126382,1.54452,1.06912,-0.0728243,1.23765,1.33532,-0.903018,0.763565,0.772794,-0.612952,0.661117,0.646224,-6.34549,0.54745,-1.13547,-0.498089,2.91545,-10.2075,-1.94596,-1.91384,-0.525467,0.143077,0.366867,-0.874513,0.487422,-0.149995,0.166449,0.697033,-0.684313,-0.220363,0.37066,-1.32767,-0.0380426,-0.767142,0.491562,0.874958,-0.413861,-0.187765,0.381445,-1.64631,1.43463,-0.30065,1.26261,0.709118,-0.101372,0.00994073,0.33338,0.223273,-0.399953,-0.457408,-0.484486,-0.117678,0.134674,0.0407322,-0.0315673,0.0612792,-0.00884417,-0.045533,-0.000857094,-0.0667572,0.0175998,0.0142524,-0.0119131,-0.0121865,0.00215121,0.012312,0.00142695,0.0106974,0.127114,-0.303945,-1.01317,0.774691,1.14621,-0.398655,1.08866,-1.92866,-0.100277,0.0698455,0.341775,-0.100159,0.623438,0.0777813,-0.0126346,-0.514612,0.0486444,-0.046061,0.0465572,-0.223792,0.0638284,0.188973,-0.249738,0.0758224,-0.0608032,0.0680152,0.128171,0.0227285,-0.128427,0.086313,-0.106237,-0.138223,-0.0778582,1.3232,1.42762,-0.965438,0.816346,0.826212,-0.655321,0.706816,0.690894,-21.5139,-0.478555
-284.386,0.976487,0.0216743,8,255,0,340.807,-0.540475,-1.21392,0.1192,0.320241,-0.319327,-0.0469279,0.486368,-2.23305,-0.409668,-1.77519,4.33269,-0.667254,0.000227397,1.01656,-1.16453,1.40212,0.172688,1.14265,1.98683,0.621439,-0.944773,-0.0514017,0.361725,-1.01024,0.5188,-1.11369,0.666404,1.4941,0.943442,-0.936671,-0.298581,1.20834,-1.879,1.12211,-0.480638,1.07484,1.01663,0.77216,0.207484,0.215777,0.241746,0.995021,-0.746271,0.360017,2.00829,-0.714815,0.45111,-0.521941,0.448206,-0.614873,0.32706,-0.911592,0.654607,-0.462836,0.0505611,0.141118,0.200226,0.710322,-1.04006,0.673243,0.474871,-0.808483,-0.163124,1.21438,0.0778518,0.0076257,-0.335828,-1.37853,1.03842,0.0330313,-0.772104,2.08706,-2.0609,0.684788,-0.70698,0.564958,-0.469215,0.845781,-0.474134,1.62452,1.60997,0.994306,0.131166,-0.821607,-0.224471,-2.21565,0.562763,-0.519826,0.146,-0.0634073,0.35317,0.0426603,-0.989912,0.97342,2.30416,0.614434,-1.20553,0.644084,-0.154868,0.31671,0.0615533,0.630946,0.134132,1.67934,1.0541,-0.0246335,1.36417,1.45197,-0.833995,0.817983,0.841064,-0.694285,0.709866,0.721736,0.516456,1.38751,-1.38355,-0.203324,2.10728,-9.67512,-1.77497,-7.69137,-0.414658,0.000141314,0.631731,-0.723685,0.871333,0.107315,0.710085,1.23469,-0.891338,-0.0484945,0.341267,-0.953103,0.489458,-1.0507,0.628713,1.40959,-0.72326,-0.230552,0.933034,-1.45089,0.866446,-0.37113,0.829949,0.785,0.0935983,0.0973392,0.109054,0.448864,-0.33665,0.162407,0.905958,-0.32246,-0.073655,0.0632498,-0.0867694,0.0461539,-0.128642,0.0923765,-0.0653143,0.00713506,0.015588,0.0552998,-0.0809707,0.0524132,0.0369695,-0.0629419,-0.0126995,0.0945415,0.00522199,-0.229971,-0.944005,0.711096,0.0226195,-0.528728,1.42919,-1.41128,-0.092732,0.0741034,-0.0615453,0.110938,-0.0621904,0.213082,0.211174,0.13042,-0.03505,-0.009576,-0.0945201,0.0240076,-0.0221759,0.00622838,-0.00270497,0.0150663,-0.0609324,0.0599172,0.141828,0.0378204,-0.0742042,0.0396455,-0.00953263,0.0194945,-0.025966,1.43797,1.53052,-0.879111,0.862232,0.886562,-0.731843,0.748266,0.760779,-21.258,-0.540475
