# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/model_sim_diss_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,zs_11_1.1,zs_11_1.2,zs_11_1.3,zs_11_1.4,zs_11_1.5,zs_11_1.6,zs_11_1.7,zs_11_1.8,sds_11_1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,s_11_1.1,s_11_1.2,s_11_1.3,s_11_1.4,s_11_1.5,s_11_1.6,s_11_1.7,s_11_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0199934
# Diagonal elements of inverse mass matrix:
# 0.128637, 1.56975, 0.615177, 0.0752551, 0.012936, 0.016898, 0.095474, 0.306303, 0.163492, 0.460727, 0.0692646, 0.101128, 0.0112434, 0.116843, 0.146551, 0.207893, 0.12249, 0.231238, 0.277978, 0.103444, 0.0610618, 0.0102621, 0.0761165, 0.154899, 0.110273, 0.154174, 0.180568, 0.227594, 0.0792653, 0.0429705, 0.00876086, 0.0672747, 0.179962, 0.159004, 0.0731498, 0.181886, 0.141845, 0.0801794, 0.148631, 0.0407303, 0.250904, 0.250985, 0.523537, 0.370605, 0.431392, 0.479686, 0.42064, 0.655582, 0.452614, 0.7097, 0.690472, 0.680467, 0.858698, 0.837659, 0.920586, 1.29976, 0.582959, 0.399288, 0.753909, 0.621816, 0.855044, 1.06534, 0.931808, 0.795615, 1.09979, 0.0202668, 0.0113203, 0.126374, 0.0705852, 0.146963, 0.0711226, 0.221384, 0.256442, 0.11691, 0.74456, 0.572902, 0.889359, 0.793761, 0.917648, 0.805318, 0.922943, 0.830339, 1.16832, 0.515592, 0.382082, 0.860134, 0.569035, 0.838235, 0.90705, 0.917563, 0.74091, 1.05334, 0.0546547, 0.0543911, 0.200669, 0.0314081, 0.133677, 0.12833, 0.216742, 0.262363, 0.079626, 0.00171969, 0.00135287, 0.0224351, 0.0847788, 0.160874, 0.191039, 0.207125, 0.350461, 0.131856, 0.137096, 0.27709, 0.132053, 0.131914
-272.275,0.916529,0.0199934,8,255,0,336.315,0.0454857,3.08699,-1.07894,0.246457,-0.143933,-0.0987819,0.490292,-1.41264,-0.376776,-1.57741,6.47209,-0.768718,0.123038,1.03688,-1.04941,0.295048,-0.309126,0.444069,1.90854,0.794976,-0.583542,-0.196488,0.470063,-1.05213,-0.216144,-0.472132,-0.155214,1.0519,1.25831,-0.338113,-0.310866,0.6933,-1.31639,0.879792,-0.697111,0.745202,1.096,1.08579,-0.32933,-0.0446085,0.902848,0.843932,-1.97013,-0.490268,0.0699977,-1.15026,0.767959,-0.0244593,-0.0497826,0.173182,0.177781,-1.71133,0.788589,-0.275254,0.644433,0.227096,0.474262,0.590885,0.969524,0.349037,-1.27773,-1.23039,0.478151,2.23758,0.155835,0.408621,-0.35546,-1.44901,0.963883,0.351321,-0.700745,1.86506,-1.2609,0.95616,0.872434,-0.146013,-0.360245,0.773246,0.710337,-0.439878,0.839365,1.44698,0.0561756,1.07437,-0.432906,-0.345188,-0.496139,-0.837261,1.46011,-1.41342,0.788399,0.172397,-0.606115,0.652074,1.17568,0.0611135,-1.33616,0.626354,-0.269745,-0.765857,0.118579,0.637776,0.136684,1.62561,0.624931,-0.853173,1.21875,1.39624,-2.50535,0.470661,0.491234,-2.03156,0.270016,0.184039,-6.983,1.59509,-0.93155,-0.639325,3.17321,-9.14273,-2.43853,-10.2091,-0.611112,0.0978123,0.824292,-0.834257,0.234556,-0.245747,0.353024,1.51724,-0.734275,-0.247242,0.591484,-1.3239,-0.271975,-0.594087,-0.195306,1.32361,-0.367121,-0.337536,0.752781,-1.42933,0.955274,-0.756919,0.809136,1.19003,-0.252912,-0.0342575,0.69335,0.648105,-1.51298,-0.376506,0.0537554,-0.883355,-0.00555459,-0.0113054,0.039329,0.0403733,-0.388636,0.179085,-0.0625091,0.146348,0.0739064,0.0920804,0.151085,0.0543921,-0.199115,-0.191738,0.0745125,0.348692,0.390707,-0.339877,-1.38548,0.921626,0.335919,-0.670024,1.7833,-1.20562,0.0490095,-0.00820236,-0.020237,0.0434376,0.0399036,-0.0247104,0.0471518,0.0812851,0.185219,-0.0746316,-0.0595093,-0.0855328,-0.144341,0.251718,-0.24367,0.135918,-0.0718727,0.0773225,0.139412,0.0072468,-0.158441,0.0742727,-0.0319862,-0.0908148,-0.533174,0.761635,0.872552,-1.56567,0.29413,0.306987,-1.26959,0.168742,0.115011,-23.0721,0.0454857
-265.875,0.893551,0.0199934,8,255,0,335.671,-0.243588,-0.102813,-0.140667,0.3737,-0.189299,0.0158279,0.44529,-1.49056,-0.0478163,-1.56322,6.83734,-0.622465,-0.13019,0.592299,-1.09375,0.685782,-0.0279919,-0.123199,1.2694,0.857289,-0.583034,-0.214424,0.0831516,-1.15209,0.154589,-1.28222,0.530655,1.04923,1.04669,-0.522337,-0.295801,0.7211,-1.36869,1.08066,-0.105759,1.27235,1.20402,0.944631,0.260028,-0.0223326,-0.052869,1.21195,-1.52676,-0.758135,0.262347,-0.552332,0.541063,1.46501,-0.634954,-0.0741102,0.710944,-0.184919,0.333748,0.317965,-1.32651,0.0489597,-0.257305,0.170177,-0.0168544,0.180165,-0.843971,-1.59495,-0.252415,0.162023,0.11133,0.208054,-0.377147,-1.07611,0.456658,0.714506,-0.317096,1.09974,-2.06353,1.22814,-1.33185,-0.969471,-1.07463,0.848395,0.976945,1.39721,0.952574,0.110308,0.0241345,-0.0599514,-0.511272,-1.32573,-0.139569,-0.378917,-0.905339,0.849263,0.546416,0.154278,-1.17283,0.871318,1.93612,0.200763,-0.707808,0.535729,-0.638971,-0.171939,0.0676931,0.612026,0.136011,1.83522,0.660425,-0.423383,1.63909,1.72344,-1.84998,0.795795,0.834114,-1.54494,0.628137,0.696561,-0.961785,2.55512,-1.2943,0.108221,3.0446,-10.1915,-0.326936,-10.6882,-0.533632,-0.111611,0.507771,-0.937656,0.587913,-0.0239971,-0.105617,1.08824,-0.610258,-0.224436,0.0870342,-1.20589,0.161807,-1.34209,0.555433,1.09822,-0.493416,-0.279423,0.681173,-1.29291,1.02082,-0.0999029,1.2019,1.13735,0.140692,-0.0120834,-0.0286054,0.655743,-0.826074,-0.410199,0.141946,-0.298846,0.0717264,-0.0310872,-0.00362841,0.0348076,-0.00905357,0.0163402,0.0155675,-0.0649457,-0.0286457,0.0189458,-0.0018764,0.0200577,-0.0939593,-0.177566,-0.0281013,0.018038,0.25552,-0.46319,-1.32162,0.56084,0.877515,-0.389439,1.35063,-2.53431,-0.0321435,-0.0233977,-0.0259358,0.0204756,0.0235781,0.033721,0.0229899,0.00266224,-0.0092492,-0.0788781,-0.204531,-0.0215324,-0.0584586,-0.139674,0.131023,0.0843001,-0.0793926,0.0589822,0.131062,0.0135903,-0.0479137,0.0362652,-0.0432539,-0.0116391,-0.279612,1.0825,1.1382,-1.22177,0.525563,0.55087,-1.02032,0.414837,0.460026,-22.2837,-0.243588
-278.325,0.831018,0.0199934,8,255,0,317.259,-0.0795536,-0.311236,-0.932521,0.487526,-0.330742,0.00412063,0.458204,-2.38899,-0.329482,-1.26065,4.57038,-0.65753,-0.128786,0.832007,-1.48101,0.790018,-0.389338,0.855407,1.63998,0.63682,-0.879175,-0.279571,0.527577,-2.15171,0.298236,-0.965223,0.498018,1.24575,0.735721,-0.509135,-0.506934,0.675593,-2.05571,1.87154,-1.13772,1.34572,0.333659,0.679722,0.0072444,0.0967337,0.398752,1.045,-1.38759,-0.45999,-0.0953365,-2.69045,0.598646,-0.800123,0.55749,-1.68609,-0.796223,-0.346411,0.743856,-0.413042,0.350607,0.0134516,1.01715,0.944479,0.393567,-0.925765,1.2029,-0.549319,0.453522,0.299109,0.0367622,0.234413,-0.27914,-0.840337,0.520588,0.380991,-0.378091,1.10714,-1.94445,1.38461,1.2381,-0.283302,0.442554,-0.619023,0.341991,-1.37537,-0.209565,-0.15583,0.0768844,0.865785,-0.351659,-0.719179,-0.741607,0.589827,2.23664,-1.63796,-1.51972,0.202117,-0.7881,0.694914,1.16788,0.402189,-1.54932,1.30464,-0.485997,-0.369309,0.0865792,0.61853,0.128039,1.52895,1.29226,-0.36482,0.693579,0.853328,-1.11725,0.283614,0.361083,-0.91416,0.201265,0.202789,-4.26198,2.22818,-1.51162,0.0188329,2.09417,-10.9186,-1.50586,-5.76167,-0.418728,-0.0820137,0.529839,-0.943135,0.503099,-0.247938,0.54474,1.04437,-0.646827,-0.205686,0.38815,-1.58306,0.219418,-0.710135,0.366402,0.916522,-0.34607,-0.344574,0.459215,-1.39731,1.27213,-0.773335,0.914715,0.226795,0.00433683,0.0579092,0.238711,0.625586,-0.830674,-0.275371,-0.0570728,-1.61063,-0.0107629,0.00749913,-0.0226805,-0.0107105,-0.00465978,0.0100061,-0.00555607,0.00471622,0.0373928,0.0347211,0.0144684,-0.0340331,0.0442214,-0.0201942,0.0166725,0.0109959,0.32457,-0.386499,-1.16354,0.720809,0.527523,-0.523507,1.53296,-2.6923,0.0951907,-0.0217815,0.0340255,-0.0475932,0.0262938,-0.105745,-0.0161123,-0.0119809,0.17499,-0.0710763,-0.145358,-0.149891,0.119214,0.452064,-0.331059,-0.307162,-0.0682331,0.0601651,0.101114,0.0348212,-0.134139,0.112955,-0.0420772,-0.0319745,-0.471444,0.896287,1.10272,-1.44378,0.366504,0.466615,-1.18134,0.260088,0.262057,-21.3672,-0.0795536
-293.471,0.724781,0.0199934,8,255,0,344.127,0.190546,-3.29311,0.498067,0.811514,-0.426616,-0.0504806,0.315999,-3.22503,0.202014,-2.90259,3.33598,-0.992544,0.313511,1.66803,-1.83283,1.31073,0.11609,0.48338,0.75175,0.393161,-0.802548,-0.0861281,0.463664,-1.41521,0.175467,-1.37004,0.528301,0.537863,0.807066,-0.561648,-0.126199,0.665344,-1.23306,1.26275,-0.195962,2.01351,0.907513,1.0316,-0.0505932,0.0353016,0.365849,0.444081,-0.277576,-0.29425,0.149293,-0.681653,1.60297,1.74715,-0.22553,0.109771,1.02953,0.176917,0.535808,0.0968978,-1.67829,0.0774714,-0.943861,0.319042,0.152792,0.683083,-0.970932,-0.444121,-0.771929,-0.706565,0.132928,0.287093,-0.189261,-0.951604,0.587918,0.473304,-0.195791,1.47801,-1.92972,1.3745,-0.316631,0.778739,0.288513,-0.873047,0.310241,1.89073,-0.0934106,0.0530099,0.0108323,-0.00348462,-1.32497,-0.0917276,-1.61325,-0.290058,-1.18896,1.26978,0.483032,0.0309476,-1.15571,0.752271,1.94697,0.122607,-0.711336,0.925984,-0.0592076,-0.228819,0.0606472,0.635693,0.138089,1.82079,0.769845,-0.968463,0.825477,0.995265,-2.1031,0.0373407,0.175175,-1.80276,0.0710644,0.0305447,1.66154,2.7072,-1.42318,-0.168402,1.05417,-10.7587,0.673915,-9.68297,-0.39023,0.12326,0.655804,-0.720597,0.515329,0.045642,0.190046,0.295559,-0.64771,-0.0695111,0.374208,-1.14217,0.141613,-1.10571,0.426373,0.434091,-0.579395,-0.130186,0.686366,-1.27202,1.30265,-0.202154,2.07713,0.936187,-0.0810992,0.0565872,0.586444,0.711846,-0.444944,-0.471673,0.239312,-1.09267,0.135354,-0.0174721,0.00850414,0.0797591,0.013706,0.0415098,0.00750681,-0.130019,-0.125466,0.0424097,0.0203104,0.090801,-0.129064,-0.0590363,-0.102611,-0.0939224,0.394609,-0.260139,-1.30798,0.808093,0.650556,-0.269115,2.03153,-2.65239,-0.00342984,0.00843553,0.00312525,-0.0094571,0.00336062,0.020481,-0.00101185,0.000574219,-0.00010784,-0.0410046,-0.00283875,-0.049926,-0.00897659,-0.0367954,0.0392967,0.0149487,-0.0700905,0.0456232,0.118078,0.00743576,-0.0431406,0.0561584,-0.00359078,-0.0138772,-0.745567,0.635489,0.7662,-1.61906,0.0287466,0.134858,-1.38785,0.0547086,0.0235147,-21.8585,0.190546
-296.339,0.936703,0.0199934,8,255,0,356.779,-0.327516,0.395186,-0.82004,0.261982,-0.234867,0.0165709,0.557226,-1.71556,-0.0370403,-1.2832,5.35637,-2.26338,-0.0167748,1.46431,-2.52489,0.668883,0.0569748,1.55662,1.5684,0.384905,-0.777072,-0.207024,0.0712764,-1.08161,-0.133228,-0.673596,0.460602,1.07167,1.03312,-1.01332,-0.511822,0.558711,-2.24811,1.54576,-0.730156,0.429446,0.417733,0.646227,-0.556967,0.197955,0.510297,1.51392,-2.03705,-0.597618,0.264995,-1.60675,0.643816,-1.25217,-0.0574847,-0.919011,-0.990227,-0.842622,0.347535,0.15016,0.692851,0.0159657,1.80798,0.472201,-1.1019,-0.0553012,0.563616,-0.0852583,0.489088,0.901863,0.00183164,0.0303081,-0.195063,-0.832822,0.717066,0.267704,-0.299117,1.05416,-1.25929,1.19362,-0.0585256,0.19972,0.00190915,0.860221,-0.367781,-1.82928,0.673769,-0.297359,0.0445294,-0.645606,0.341152,-0.351738,1.29559,0.441158,1.87272,-1.48724,-0.668251,0.0408132,-0.815724,0.790779,1.54775,0.407644,-1.58216,1.29108,-0.570906,-0.358712,0.0822038,0.610895,0.127984,1.70355,0.776273,-0.242698,1.55666,1.66064,-1.47878,0.807749,0.869916,-1.17447,0.731574,0.724416,-4.39244,1.40328,-1.25804,0.0887598,2.98471,-9.18918,-0.198402,-6.87331,-0.871185,-0.00645672,0.563621,-0.971843,0.257456,0.0219299,0.599151,0.603685,-0.802807,-0.21388,0.0736369,-1.11743,-0.13764,-0.695904,0.475856,1.10716,-0.654834,-0.330753,0.361054,-1.45279,0.998911,-0.471847,0.277519,0.26995,-0.358584,0.127447,0.328537,0.974689,-1.31149,-0.384756,0.170608,-1.03445,-0.0199916,-0.000917781,-0.0146726,-0.0158096,-0.013453,0.00554862,0.0023974,0.0110618,0.00331157,0.000864903,-0.00201828,-0.000101292,0.00103234,-0.000156163,0.000895833,0.00165189,0.0361763,-0.232831,-0.994071,0.855903,0.319536,-0.357032,1.25827,-1.50311,-0.00260611,0.0088934,8.50135e-05,0.0383052,-0.0163771,-0.0814568,0.0300026,-0.0132412,-0.0263493,0.0139235,-0.0143556,0.0528771,0.0180051,0.0764316,-0.060699,-0.0272735,-0.0670556,0.0650051,0.127231,0.0335099,-0.13006,0.106132,-0.0469307,-0.0294875,-0.1884,1.2084,1.28911,-1.14794,0.627034,0.675293,-0.91171,0.567902,0.562345,-21.5749,-0.327516
-296.416,0.998677,0.0199934,8,255,0,353.334,-0.591492,-3.36494,0.25479,0.340294,-0.300135,-0.045255,0.214371,-1.75248,-0.113855,-1.43207,5.84454,-1.52255,-0.0189147,1.17003,-2.80675,1.44774,-1.09898,0.773235,2.18515,0.333565,-0.638964,-0.103041,0.296697,-1.31944,0.323318,-0.702025,0.0238046,0.854256,1.00192,-0.701077,-0.22141,1.39578,-1.94217,0.99308,-0.575306,1.90935,1.13866,0.84553,-0.401767,0.136571,0.309549,0.591592,-0.693231,-0.116194,0.096333,-1.14795,1.23084,0.773395,1.93638,0.086735,0.961464,-0.613119,-0.245324,-1.35206,-0.988027,0.0646616,-0.253893,-0.25227,0.145398,-0.139453,-1.02392,1.11743,-0.155984,-1.18141,0.00364992,0.0216935,-0.220244,-0.784958,0.68212,0.856135,-0.23941,0.864752,-2.02327,1.22961,-0.70065,1.44311,-0.163351,-0.855021,0.791865,1.79397,-0.164,-0.556503,0.0423144,-1.04071,-0.688967,0.657973,0.51573,1.16787,-1.06603,0.720872,-0.14813,0.0239885,-0.82398,0.608694,1.69118,0.0223924,-0.874595,0.430111,-0.0628751,-0.587504,0.0865224,0.641973,0.143676,1.8179,1.04002,0.060519,1.33789,1.52808,-0.903913,0.821532,0.930717,-0.622848,0.782406,0.78583,1.48913,1.98887,-1.75415,-0.264495,1.2529,-10.2424,-0.665432,-8.36981,-0.50787,-0.0063093,0.390283,-0.936235,0.482915,-0.366583,0.257924,0.72889,-0.640191,-0.103239,0.297266,-1.32197,0.323939,-0.703374,0.0238503,0.855896,-0.592781,-0.187209,1.18017,-1.64216,0.839679,-0.486438,1.61441,0.962768,-0.494511,0.168098,0.381007,0.728157,-0.853258,-0.143017,0.118571,-1.41294,0.0500089,0.125209,0.00560842,0.0621697,-0.0396452,-0.015863,-0.0874261,-0.0638874,-0.000926692,-0.000920768,0.000530692,-0.000508991,-0.00373724,0.00407853,-0.000569331,-0.00431205,0.0266747,-0.270815,-0.965195,0.838744,1.05271,-0.294381,1.06331,-2.48784,-0.0296476,0.0610643,-0.0069121,-0.0361797,0.0335073,0.0759106,-0.00693957,-0.0235481,-0.0249649,-0.0165273,0.0157838,0.0123716,0.0280154,-0.0255724,0.0172926,-0.00355342,-0.0712927,0.0526657,0.146325,0.00193744,-0.075672,0.0372143,-0.00544011,-0.0508323,0.0629408,1.39142,1.58923,-0.940085,0.854407,0.967962,-0.647772,0.813715,0.817277,-22.9939,-0.591492
