# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=12
# sampler_t=NUTS(diag_e)
# sample_file=model-alt/model_diss_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,zs_11_1.1,zs_11_1.2,zs_11_1.3,zs_11_1.4,zs_11_1.5,zs_11_1.6,zs_11_1.7,zs_11_1.8,sds_11_1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,s_11_1.1,s_11_1.2,s_11_1.3,s_11_1.4,s_11_1.5,s_11_1.6,s_11_1.7,s_11_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0143214
# Diagonal elements of inverse mass matrix:
# 0.127639, 1.78411, 0.430487, 0.0412482, 0.00938238, 0.00764906, 0.0222424, 0.1675, 0.0598588, 0.389324, 0.0790924, 0.137363, 0.0240753, 0.228077, 0.199677, 0.367116, 0.248579, 0.548535, 0.460233, 0.126551, 0.0493022, 0.00586766, 0.0984403, 0.189181, 0.118583, 0.0846164, 0.134057, 0.144103, 0.0872364, 0.0568923, 0.00880004, 0.0717831, 0.166574, 0.118008, 0.0786839, 0.140746, 0.139726, 0.0854248, 0.254845, 0.0943365, 0.461208, 0.309198, 0.649217, 0.464254, 0.602138, 0.743153, 0.479412, 0.553449, 0.541936, 0.838006, 0.580703, 0.744299, 0.733665, 1.0539, 0.827287, 1.18819, 0.696653, 0.625751, 0.969358, 0.710469, 0.749997, 0.924162, 0.927559, 0.94776, 0.966867, 0.35965, 0.2053, 0.695271, 0.515307, 0.681961, 0.673802, 1.05599, 1.02546, 1.46701, 0.706425, 0.688799, 0.87737, 0.727893, 0.939205, 0.966356, 1.04056, 0.797101, 1.01248, 0.619136, 0.457072, 0.795144, 0.928121, 0.789501, 0.82643, 0.838899, 0.986976, 0.999334, 0.098219, 0.0802548, 0.146923, 0.023496, 0.181693, 0.0936903, 0.230161, 0.191501, 0.0964688, 0.0115534, 0.00219269, 0.0475753, 0.0736888, 0.142853, 0.180981, 0.193247, 0.272225, 0.127645, 0.12646, 0.233923, 0.124363, 0.126266
-239.585,0.866475,0.0143214,8,255,0,284.764,-0.544215,0.0520766,-0.96322,0.389591,-0.119661,-0.0167791,0.0542198,-1.06293,0.222108,-1.43678,11.3286,-1.24841,0.122677,0.734624,-0.892056,-0.487799,-0.326157,0.72159,1.37488,0.754422,-0.406414,-0.092816,0.780041,-1.04109,0.353861,-0.402296,0.550316,0.694076,1.4197,-0.783582,-0.242729,0.882104,-1.68943,1.18812,-0.633653,0.465698,0.915559,0.925901,0.338799,-0.0465686,0.22199,0.642749,-1.00197,-0.556226,-0.364905,-1.11291,1.36421,0.430376,0.495354,1.04318,-0.903869,0.40054,-0.650521,0.969126,1.76476,0.0897725,0.0609735,0.710109,-0.956685,-0.515172,-0.532261,0.334514,-0.928329,0.798099,0.0822201,-1.51823,-0.247736,-1.13492,-0.463548,-0.998276,-0.874661,-0.165265,1.20272,0.0801586,-0.41429,-0.729027,0.869818,0.544172,0.283391,-0.276674,0.635178,1.0285,0.0563411,-0.269054,-1.22028,0.467622,-0.971576,-0.505049,-0.665618,-1.55169,0.319875,0.0714901,-1.38399,1.18485,1.2095,0.0788461,-1.16628,0.470808,-0.952877,0.611501,0.0703404,0.653321,0.111231,1.41282,0.969024,-0.0985189,1.43709,1.51987,-0.822392,0.872721,0.823281,-0.688062,0.838383,0.773041,-10.9119,4.41353,-1.35559,-0.190084,0.614235,-12.0415,2.51617,-16.2767,-0.941831,0.0925505,0.554217,-0.672986,-0.368006,-0.24606,0.544383,1.03724,-0.576986,-0.131771,1.10743,-1.47804,0.502377,-0.57114,0.781284,0.98538,-0.72552,-0.224743,0.816741,-1.56425,1.10008,-0.5867,0.43119,0.847717,0.462194,-0.0635296,0.302842,0.876847,-1.3669,-0.758811,-0.497809,-1.51825,0.0386359,0.0444692,0.0936488,-0.0811426,0.0359575,-0.0583989,0.0870008,0.158427,0.00501325,0.0583852,-0.0786588,-0.0423575,-0.0437626,0.0275038,-0.0763273,0.0656198,-0.121699,-0.0198582,-0.0909738,-0.0371574,-0.0800204,-0.0701116,-0.0132474,0.0964087,-0.0233416,-0.0410742,0.0490065,0.0306593,0.0159666,-0.0155881,0.0357867,0.0579469,-0.0192347,-0.0872376,0.0334304,-0.0694581,-0.036106,-0.0475851,-0.110931,0.0228679,-0.0973503,0.083343,0.0850771,0.00554607,-0.0820364,0.0331169,-0.0670258,0.0430132,-0.0954672,1.39257,1.47279,-0.796918,0.845688,0.79778,-0.666749,0.812414,0.749096,-24.2006,-0.544215
-255.243,0.902583,0.0143214,8,255,0,305.98,-0.411466,-1.74012,-0.461188,0.309768,-0.139826,0.00131531,0.0438666,-0.776772,0.036481,-1.23754,13.5715,-0.678087,0.0431537,0.514866,-0.458886,0.179012,-0.760246,-0.220715,0.769498,0.839589,-0.640585,-0.160946,0.776404,-1.22911,0.724825,-0.441111,0.579034,1.1481,1.15902,-0.590243,-0.241693,0.554411,-1.1299,0.173543,-0.723857,0.387716,0.859942,1.31114,0.540043,-0.276151,0.239172,1.21815,-1.81,-0.77989,1.44437,1.2517,0.357495,-0.409281,0.405263,0.557047,0.84702,-2.66653,-0.0243526,-0.569132,-1.13059,0.0305051,0.331972,0.364701,0.16857,0.0664598,-0.327789,-0.385918,0.594507,-1.52627,0.146563,0.708704,-0.0491418,-1.65112,0.72477,0.994608,-0.938631,0.613826,-1.42619,0.335597,-0.039817,-1.4423,-1.25929,-0.614468,-1.3793,0.587058,-0.667885,0.205805,0.0364094,-1.3942,-1.50525,0.86668,-1.33615,-0.34203,0.71541,0.324108,0.112729,0.0969143,-1.33387,1.07545,1.15509,0.319788,-1.38495,0.572029,-1.0607,0.950804,0.0682607,0.664756,0.128039,1.54457,1.02577,-0.186289,1.2481,1.30655,-0.93813,0.660239,0.740832,-0.887857,0.651708,0.613203,-6.259,4.20401,-1.89764,0.0178507,0.595334,-10.5419,0.495102,-16.7952,-0.569315,0.0362314,0.432276,-0.385276,0.150297,-0.638295,-0.18531,0.646062,-0.742453,-0.18654,0.899871,-1.42456,0.840089,-0.511258,0.671115,1.33068,-0.773893,-0.316894,0.726912,-1.48147,0.227539,-0.94908,0.508351,1.12751,0.193063,-0.0987224,0.0855026,0.435483,-0.647064,-0.278806,0.516356,0.447475,-0.0124852,0.0123626,0.0169928,0.0258384,-0.0813427,-0.000742879,-0.0173614,-0.0344886,0.0486548,0.0534516,0.024706,0.00974053,-0.0480416,-0.0565613,0.0871326,-0.223694,0.237839,-0.0164918,-0.554112,0.24323,0.333787,-0.315001,0.205998,-0.478624,-0.00144971,-0.0525131,-0.0458501,-0.0223724,-0.0502195,0.0213744,-0.0243173,0.00749323,-0.135118,-0.14588,0.0839936,-0.129492,-0.0331476,0.0693335,0.0314106,0.0109251,-0.0910509,0.0734107,0.0788475,0.021829,-0.0945379,0.0390471,-0.0724041,0.0649025,-0.191089,1.28025,1.34021,-0.962302,0.67725,0.75992,-0.910733,0.6685,0.629003,-25.0154,-0.411466
-260.37,0.793093,0.0143214,8,255,0,312.552,-0.0578629,-1.1966,-1.35738,0.593223,-0.186444,0.0353536,-0.0434959,-1.34226,0.3077,-1.85176,9.08974,-0.774045,-0.047486,0.554309,-1.5107,0.102439,-0.797746,1.48428,1.64019,0.960257,-0.661456,-0.239117,0.789797,-1.55939,0.895727,-0.700027,1.19612,0.997629,0.964099,-0.59605,-0.114139,0.763303,-1.04128,1.29757,-0.307542,0.554556,0.855769,1.22352,0.645457,-0.0760594,-0.499575,0.885843,1.14334,-0.31156,2.59427,-1.13207,0.609402,-0.653682,1.85482,0.991548,0.259429,-0.350382,-0.268265,0.548109,0.718253,0.0469525,0.27112,0.581135,-1.46897,0.883595,-0.924869,-0.217061,0.00761511,1.54489,0.131864,-0.500321,-0.0275087,-1.32136,1.02171,0.496991,-0.135216,2.07654,-0.0930484,0.384287,1.46431,-1.69984,1.25462,1.61535,1.24379,-0.132966,-0.816419,-0.156002,0.0505991,0.38119,-0.933412,0.769388,-1.08463,1.08384,-0.480975,-0.488769,-0.77366,0.0795784,-1.19427,1.20248,1.92632,0.338637,-0.835772,-0.00302565,-0.910203,0.954811,0.074795,0.651722,0.118296,1.50837,0.856258,-0.427467,1.06493,1.22196,-1.60293,0.402627,0.46076,-1.30469,0.382529,0.293924,-12.3382,5.39224,-1.69473,0.321355,-0.395367,-12.2007,2.79691,-16.832,-0.743282,-0.0455987,0.532279,-1.45066,0.0983676,-0.766041,1.42529,1.57501,-0.637709,-0.230532,0.761442,-1.50341,0.86357,-0.674895,1.15318,0.961813,-0.729277,-0.139651,0.933914,-1.27403,1.5876,-0.376282,0.678509,1.04705,0.393343,-0.0463507,-0.304442,0.539834,0.696756,-0.189865,1.58095,-0.689885,-0.030692,0.0870883,0.0465557,0.0121809,-0.0164513,-0.0125957,0.0257351,0.0337238,0.0357508,0.0766305,-0.193704,0.116514,-0.121956,-0.0286224,0.00100416,0.203715,-0.192267,-0.0105712,-0.507781,0.392629,0.190987,-0.0519617,0.797988,-0.0357573,0.0740926,-0.0860104,0.0634827,0.0817354,0.0629349,-0.00672798,-0.0413101,-0.00789358,0.0303345,-0.0742794,0.0612267,-0.0863129,0.0862499,-0.0382752,-0.0388954,-0.0615666,-0.0893254,0.0899392,0.144079,0.0253283,-0.0625116,-0.000226303,-0.0680786,0.0714151,-0.366022,0.911854,1.04631,-1.37252,0.344753,0.39453,-1.11715,0.327544,0.251674,-23.3794,-0.0578629
-265.388,0.963696,0.0143214,8,255,0,329.839,-0.115667,-1.35313,-1.14138,0.548855,-0.168538,0.0269771,0.0126457,-1.1929,0.311535,-1.78318,9.97942,-0.802577,-0.0193922,0.950174,-1.37009,0.318057,-1.49547,0.729873,0.846135,0.830396,-0.510778,-0.159807,0.894276,-1.6287,0.616034,-0.593465,1.35977,1.08041,0.913732,-0.561762,-0.0854435,0.412406,-1.48423,1.46555,-0.405242,0.608359,0.813987,1.11964,0.522345,-0.151651,-0.563545,0.514454,1.28007,-0.574967,2.76541,-1.55676,0.714639,-0.92814,0.96258,-0.213607,-0.238339,-0.634806,-0.328593,0.264596,0.531931,0.0979258,0.166423,0.57434,-0.557861,0.371496,-1.3195,-0.644107,0.188442,-0.0835734,0.119901,-0.538984,0.0352484,-0.892744,-0.125649,0.483317,-1.40719,2.70716,-0.0800419,0.463369,1.20964,-2.51102,0.0941285,1.84484,1.94449,-0.0948188,-1.70334,0.0483427,0.0218413,0.568065,-0.978965,0.252373,-0.759483,0.990305,-0.877189,0.377576,-0.45812,0.127162,-1.3519,1.1623,1.47817,0.134885,-0.979971,0.144408,-1.03851,1.29904,0.0738733,0.65062,0.118944,1.5857,0.842133,-0.476023,1.16803,1.21276,-1.57701,0.510383,0.519721,-1.21537,0.453702,0.36218,-11.3903,5.47726,-1.68192,0.269216,0.126196,-11.9044,3.10894,-17.7951,-0.666457,-0.0161032,0.789021,-1.13772,0.264113,-1.24183,0.606084,0.702627,-0.466714,-0.146021,0.817129,-1.48819,0.56289,-0.542268,1.24246,0.987202,-0.62897,-0.0956659,0.461746,-1.6618,1.64088,-0.453725,0.681142,0.911371,0.373288,-0.108376,-0.402731,0.367649,0.91479,-0.410894,1.97627,-1.11252,-0.0908889,0.0942614,-0.0209177,-0.0233395,-0.062164,-0.0321778,0.0259108,0.0520897,0.0199543,0.0688641,-0.0668882,0.0445428,-0.158209,-0.0772292,0.0225944,-0.0100205,-0.249749,0.016333,-0.41367,-0.0582216,0.223954,-0.652048,1.25441,-0.037089,0.0264201,-0.054844,0.00205589,0.0402938,0.0424702,-0.00207097,-0.0372032,0.00105587,0.0722362,-0.124487,0.0320922,-0.0965772,0.125929,-0.111545,0.0480132,-0.0582553,-0.0998695,0.0858631,0.109197,0.00996444,-0.0723937,0.0106679,-0.0767182,0.0959642,-0.400874,0.983637,1.0213,-1.32805,0.42981,0.437674,-1.02351,0.382077,0.305003,-23.6789,-0.115667
-250.182,0.999985,0.0143214,8,255,0,311.759,-0.0319171,-2.06391,-1.56322,0.559582,-0.227978,0.0259861,-0.0486305,-1.25176,0.489626,-2.01859,8.75526,-0.932694,-0.00992869,1.13727,-0.926179,-0.604209,-0.441002,0.250644,1.28296,0.87856,-0.877858,-0.223391,1.2273,-2.01451,1.25772,-0.688374,0.123546,0.862948,0.752326,-1.09671,-0.316317,1.24811,-1.71237,0.347595,-0.917869,0.445729,0.805554,0.913902,-0.132811,-0.170106,0.983961,1.05231,-0.902127,-0.556198,-0.714893,-1.93343,0.619027,0.918464,0.234405,0.428038,0.616509,-0.114644,0.535042,-0.192356,-0.502413,0.0503633,-0.741797,0.238941,-0.616175,-0.126115,0.479695,-0.717981,-0.573059,-0.0890499,0.0466643,-0.0430932,-0.0560587,-0.717632,0.17605,0.82766,-0.0403927,0.676921,-0.0978924,1.1998,-1.31765,0.386274,0.240052,-0.28681,0.550556,0.647912,-1.50874,0.884843,0.0646882,-1.41008,-0.895209,-1.71224,-0.478177,0.246132,1.77009,-0.562906,-1.53693,0.0761791,-0.855115,0.762104,0.816433,0.346644,-1.3438,0.491879,-0.290895,0.188836,0.124849,0.64571,0.121448,1.32308,0.80209,-0.598685,1.13039,1.24518,-1.65602,0.302621,0.444933,-1.30075,0.297241,0.31712,-13.6864,4.89928,-1.996,0.227515,-0.425773,-10.9595,4.28681,-17.6733,-0.819427,-0.00872295,0.999161,-0.813704,-0.530834,-0.387447,0.220206,1.12716,-0.660436,-0.168063,0.923327,-1.51557,0.946219,-0.517882,0.0929471,0.649219,-1.00228,-0.289083,1.14065,-1.56494,0.317667,-0.838842,0.407352,0.736197,-0.0822138,-0.1053,0.609098,0.651411,-0.558441,-0.344301,-0.442538,-1.19684,0.0462568,0.0118054,0.0215574,0.0310494,-0.00577384,0.0269465,-0.00968767,-0.0253031,-0.0346154,0.01115,-0.0287533,-0.00588505,0.0223846,-0.0335041,-0.0267414,-0.00415545,-0.0517031,-0.0672591,-0.861013,0.211224,0.993024,-0.048463,0.812168,-0.117451,-0.0852361,0.0249873,0.0155285,-0.0185532,0.0356144,0.0419122,-0.0975979,0.0572389,-0.107419,-0.0681962,-0.130437,-0.0364271,0.0187501,0.134844,-0.0428817,-0.117082,-0.10676,0.095148,0.101931,0.0432782,-0.167772,0.0614106,-0.0363179,0.023576,-0.480199,0.906675,0.998744,-1.32828,0.242729,0.356876,-1.04332,0.238414,0.254359,-23.5673,-0.0319171
-254.416,0.973324,0.0143214,8,255,0,304.273,-0.0413813,-1.79018,-1.64831,0.576266,-0.225978,0.0146186,-0.0608396,-1.22463,0.475404,-2.11902,8.99195,-0.828693,-0.0284272,1.03379,-0.927238,-0.756502,-0.449874,0.0498132,1.52022,0.898127,-0.829477,-0.226314,1.17959,-1.85303,1.32565,-0.70209,0.184342,0.786407,0.708009,-1.1495,-0.296022,1.12762,-1.78278,0.440653,-0.896599,0.383766,0.964304,0.916643,-0.0139908,-0.231865,0.917295,1.14503,-1.19936,-0.651526,-0.488037,-1.73678,0.499341,0.865332,-0.0533925,0.132008,0.609007,0.0549614,0.380648,-0.402096,-0.615278,0.0358235,-0.371698,0.074693,-0.346001,-0.142978,0.556381,-0.845158,-0.414021,-0.0319832,0.0423029,-0.0619478,-0.153618,-1.24243,0.257084,0.732718,-0.234346,0.578649,-0.346894,1.03586,-1.24672,0.127555,0.449091,-0.24565,0.45124,0.660843,-1.40172,1.08958,0.0661238,-1.27212,-0.974134,-1.91216,-0.530339,0.643591,1.45637,-0.508455,-1.70678,0.0797859,-0.858685,0.778527,0.823739,0.317434,-1.22226,0.494071,-0.320261,0.249119,0.127554,0.641645,0.121483,1.30477,0.852839,-0.609396,1.03661,1.15583,-1.52944,0.397606,0.360557,-1.38883,0.382213,0.308462,-14.8215,5.18176,-2.03198,0.13145,-0.547066,-11.0118,4.27481,-19.0541,-0.744271,-0.0255313,0.928471,-0.832778,-0.679435,-0.404044,0.0447386,1.36535,-0.587277,-0.160232,0.835163,-1.31196,0.93857,-0.497086,0.130516,0.556783,-1.05368,-0.271346,1.03363,-1.63417,0.403922,-0.821861,0.351777,0.883922,-0.00698619,-0.11578,0.458043,0.571759,-0.598889,-0.325334,-0.243697,-0.867244,0.0309992,-0.0019127,0.00472897,0.0218167,0.00196891,0.0136361,-0.0144045,-0.0220414,-0.0157239,0.00315973,-0.0146368,-0.00604839,0.0235365,-0.0357526,-0.0175143,-0.00135298,-0.0641691,-0.159126,-1.28699,0.266303,0.758992,-0.242749,0.599399,-0.359333,-0.0824382,0.00843444,0.0296956,-0.0162433,0.0298377,0.0436975,-0.0926872,0.0720471,-0.101497,-0.0777222,-0.152563,-0.0423136,0.0513495,0.116198,-0.0405676,-0.136177,-0.109528,0.099304,0.105071,0.0404899,-0.155904,0.0630206,-0.0408505,0.031776,-0.519716,0.884059,0.985736,-1.30437,0.339094,0.307497,-1.18445,0.325966,0.263068,-23.5119,-0.0413813
