# 0.083997, 4.44695, 0.229488, 0.0959595, 0.0102325, 0.0293319, 0.0871055, 0.0675691, 0.19371, 0.170562, 0.0554615, 0.302501, 0.352985, 0.425409, 0.422743, 0.56311, 0.575899, 0.641075, 0.607143, 0.556459, 0.635587, 0.648219, 0.706774, 0.932929, 0.918838, 0.794869, 0.895168, 0.942342, 1.09063, 0.661898, 0.624723, 0.958367, 0.721255, 0.795736, 0.729083, 0.907993, 1.00033, 0.852726, 0.153054, 0.0802355, 0.273758, 0.16123, 0.355531, 0.231545, 0.418022, 0.385499, 0.389297, 0.0354486, 0.0131665, 0.120232, 0.0412671, 0.0890677, 0.0999249, 0.367873, 0.162385, 0.089709, 0.0594191, 0.0207794, 0.180997, 0.0620334, 0.141349, 0.11044, 0.35825, 0.180077, 0.12097, 0.0750916, 0.0517077, 0.241166, 0.116453, 0.302823, 0.273548, 0.392145, 0.313569, 0.159202, 0.0290743, 0.0181734, 0.215163, 0.0527455, 0.0998929, 0.113995, 0.255498, 0.175411, 0.0811207, 0.0297086, 0.0237968, 0.199116, 0.0653006, 0.104059, 0.100472, 0.210167, 0.134128, 0.0805524, 0.00139821, 0.0231099, 0.0857456, 0.231174, 0.132565, 0.13824, 0.316636, 0.127797, 0.132951, 0.26444, 0.126154, 0.136954
-2016.23,0.969363,0.0187661,8,255,0,2066.77,0.120602,7.61645,-0.768557,-1.43876,-0.142692,-0.686997,0.879665,0.270099,-1.55496,0.475434,5.46705,-0.858849,0.771615,-0.541544,0.773084,0.185477,-0.56051,-1.1827,0.123805,0.156079,-1.11623,-1.29596,1.50443,0.781787,-0.792031,0.857826,0.356043,0.292697,0.115132,-2.01075,-1.69599,0.782904,1.35043,-1.20952,0.889718,-0.58036,0.371941,0.146664,-0.388835,-0.058637,1.29212,0.152525,-1.01372,-0.661433,-2.80894,0.653736,0.884234,-0.194404,0.0464869,0.753472,0.0383992,0.0813695,0.289943,-1.42223,0.445745,1.71873,-0.036024,-0.00943279,0.619068,-0.0359451,0.30548,0.288195,-0.969069,0.922915,1.7856,-0.61863,-0.529665,1.6858,-0.18618,-0.775525,-1.33008,-1.86482,1.20646,0.73658,-0.2456,-0.56725,1.66031,-0.394754,-0.00963839,-0.725423,-0.875967,0.267641,1.05676,-0.314481,-0.51297,1.61925,-0.508263,0.447712,-0.440176,-0.973228,0.245049,1.26594,0.42175,2.10339,0.804337,-1.11595,0.352538,0.288175,-1.50212,0.231653,0.277384,-1.27409,0.272527,0.312233,-4.20174,-7.86575,-0.780102,-3.75584,4.80917,1.47664,-8.50104,2.59922,-0.134048,0.120433,-0.0845236,0.120662,0.0289491,-0.0874838,-0.184594,0.0193233,-0.128514,-0.149207,0.173209,0.0900091,-0.0911885,0.0987636,0.0409921,0.033699,-0.294904,-0.24874,0.114824,0.198059,-0.177392,0.130489,-0.0851177,0.0545502,-0.343821,-0.0518489,1.14253,0.134868,-0.896362,-0.584862,-2.48376,0.578055,-0.334128,0.0798983,1.29501,0.0659977,0.139852,0.498334,-2.44442,0.766115,-0.0643244,-0.0168432,1.10541,-0.0641835,0.545464,0.5146,-1.73037,1.64796,-0.455671,-0.390141,1.24173,-0.137136,-0.571237,-0.979711,-1.37359,0.888652,-0.259539,-0.599444,1.75454,-0.417159,-0.0101854,-0.766595,-0.925683,0.282831,-0.398113,-0.649389,2.04987,-0.643431,0.566776,-0.557236,-1.23205,0.310218,-0.897601,0.283559,0.23179,-1.20821,0.186327,0.22311,-1.0248,0.219204,0.251141,-25.9679,0.120602
-2007.91,0.988388,0.0187661,8,255,0,2069.69,0.500996,7.88349,-1.78781,-1.35346,-0.0993646,-0.621396,0.983071,0.316809,-0.842694,1.19431,5.81936,-0.622131,1.07703,0.216781,0.181442,0.0635463,2.41299,0.028287,-0.796857,0.424371,-0.621194,-0.480149,-0.183138,-1.19453,0.248991,0.916474,1.19964,-0.668066,0.131402,-0.258132,-0.368856,-0.175224,-0.69829,0.656702,0.507406,-0.326708,-1.75867,0.299947,0.0930799,0.146221,1.78629,0.598491,0.404703,-0.572469,-0.825027,-0.400312,0.602385,0.0190266,0.195695,0.802756,0.113012,0.210223,0.928734,-2.46188,0.607477,1.19788,-0.198787,0.0786409,1.63555,0.398047,-0.486695,0.206388,-2.10897,-0.129609,0.75659,-0.537757,-0.409781,1.95774,-0.327963,-0.426263,-1.14331,-0.662019,-0.219404,0.63028,-0.243194,-0.309016,1.87183,-0.631105,0.653922,-0.329424,-2.86094,0.777959,1.05355,-0.295221,-0.207426,1.18389,-0.335022,-0.0387734,-0.0755059,-0.70851,0.629761,2.07393,0.402766,1.73799,0.972894,-1.31108,-0.0791945,-0.117478,-1.67601,-0.244511,-0.0914951,-1.43156,-0.16635,-0.158168,-10.4039,-7.87627,-0.578238,-3.61613,5.72084,1.84363,-4.90394,6.9501,-0.264014,0.457061,0.0919955,0.0769987,0.0269672,1.02401,0.0120042,-0.338163,-0.0816259,-0.0630924,-0.0240646,-0.156963,0.0327177,0.120426,0.157635,-0.0877849,-0.0774257,-0.110637,-0.0525578,-0.20945,0.196975,0.152195,-0.0979951,-0.527506,0.0560699,0.0880811,1.07603,0.360522,0.243787,-0.344846,-0.496984,-0.241142,0.0227917,0.23442,0.961609,0.135375,0.251823,1.11252,-2.94905,0.727688,-0.150401,0.0594989,1.23744,0.301159,-0.368228,0.156151,-1.59562,-0.098061,-0.338937,-0.258277,1.23392,-0.206708,-0.268665,-0.720607,-0.417257,-0.138286,-0.256218,-0.325566,1.97207,-0.664903,0.688943,-0.347066,-3.01416,0.819623,-0.612267,-0.430187,2.45531,-0.694812,-0.0804133,-0.156594,-1.4694,1.30608,-1.27554,-0.0770478,-0.114294,-1.63058,-0.237883,-0.089015,-1.39276,-0.161841,-0.153881,-26.1072,0.500996
-2010.83,0.9446,0.0187661,8,255,0,2055.91,0.57811,6.94984,-1.56652,-1.35185,-0.125336,-0.616022,1.03043,0.200133,-0.900534,1.16802,5.40808,-0.717238,0.895599,0.382089,0.628413,-0.448592,2.23319,-0.595368,1.00129,0.473008,-0.852201,0.162598,0.208287,0.180492,-0.701464,1.59897,-0.386101,-1.33249,0.360607,-0.976516,-0.482551,-0.698026,-0.377305,0.445006,0.980781,0.327022,-2.35527,0.199698,-0.0591254,0.435511,1.41746,0.587822,0.219563,-0.131859,-1.3477,-0.500098,0.416533,0.239847,0.203839,0.854531,0.022385,0.376628,0.778681,-2.4366,0.71494,0.963211,-0.340542,0.299498,1.53208,0.353133,-0.41473,0.409333,-2.36625,0.388426,0.975255,-0.747734,-0.298614,1.79048,-0.71673,0.567449,-1.34297,-0.472592,0.0416559,0.5823,0.185651,-0.326269,1.37534,-0.361796,0.61073,-0.00687057,-2.03537,0.319186,1.15391,-0.101936,-0.16621,1.02089,-0.430353,0.217056,-0.291881,-1.05855,0.152945,2.0164,0.40082,1.81572,0.988899,-1.36441,-0.201187,-0.066079,-1.69022,-0.337191,-0.30599,-1.49695,-0.350332,-0.0886256,-8.47189,-7.31091,-0.677827,-3.3315,5.57262,1.08234,-4.87016,6.31677,-0.339259,0.423625,0.180731,0.297244,-0.212187,1.05631,-0.281614,0.473617,-0.30731,0.058634,0.0751097,0.0650868,-0.252953,0.5766,-0.139231,-0.480505,-0.195008,-0.0963646,-0.139394,-0.075347,0.0888667,0.19586,0.0653057,-0.470343,-0.0246277,0.181404,0.590418,0.244847,0.0914552,-0.0549235,-0.561362,-0.208307,0.231024,0.19634,0.823093,0.0215614,0.362772,0.750034,-2.34696,0.688638,-0.332116,0.292087,1.49417,0.344395,-0.404468,0.399205,-2.3077,0.378815,-0.435405,-0.173883,1.04259,-0.417351,0.330425,-0.782009,-0.27519,0.0242562,0.214225,-0.376485,1.58702,-0.417479,0.704727,-0.00792801,-2.34863,0.368312,-0.205543,-0.335146,2.05852,-0.867763,0.437671,-0.588548,-2.13446,0.308398,-1.34927,-0.198953,-0.0653454,-1.67146,-0.333447,-0.302593,-1.48034,-0.346443,-0.0876418,-25.5297,0.57811
-2018.37,0.996165,0.0187661,8,255,0,2056.92,0.265123,6.86125,-1.96309,-1.44075,-0.181762,-0.495787,1.17198,0.610725,-1.28422,1.80139,5.38797,0.107802,0.987356,-1.04148,0.446482,1.02834,0.901124,-0.269672,-2.02979,0.345614,-1.21576,-0.0021815,-0.436297,-1.82258,0.191672,-0.442389,1.38654,0.569341,0.0589848,-0.216902,-0.253871,-0.15401,-0.532077,0.308345,-0.838198,-0.996705,-0.379183,0.3561,0.218198,0.417472,0.0363861,0.339318,-0.546004,-0.443219,-2.66218,0.41253,0.569848,-0.195139,0.0865044,0.769091,0.00994304,-0.194018,0.922606,-2.31086,0.0588307,1.40057,-0.0817551,0.400391,0.762273,-0.371475,0.202995,0.689329,-2.2162,0.0400253,0.605908,-0.560778,-0.695416,1.9271,-0.00629175,-0.837833,-1.80529,-0.755373,0.32637,0.425208,-0.334209,-0.284186,1.46754,-0.304832,-0.067298,-0.553494,-1.52398,0.626023,1.56476,-0.0104496,-0.167889,0.646883,-0.386012,0.109296,-0.225413,-0.761562,0.0872931,2.41482,0.409788,1.97374,0.540738,-1.89966,0.211094,0.433768,-2.65457,-0.190063,0.156498,-2.14031,0.105385,0.351398,-10.5771,-7.76272,-0.979331,-2.67128,6.31462,3.29057,-6.91934,9.70585,0.0372577,0.341244,-0.359949,0.15431,0.355408,0.31144,-0.0932022,-0.701524,-0.0717112,-0.000128675,-0.0257349,-0.107504,0.0113057,-0.0260942,0.0817848,0.0335825,-0.0772391,-0.0904037,-0.054843,-0.189473,0.109802,-0.298483,-0.354927,-0.135027,0.12434,0.237896,0.0207345,0.19336,-0.311139,-0.252568,-1.51704,0.235079,-0.273307,0.121156,1.07717,0.013926,-0.271737,1.29218,-3.23653,0.0823968,-0.0495361,0.2426,0.461867,-0.22508,0.122996,0.41767,-1.34281,0.0242517,-0.238447,-0.295696,0.819419,-0.0026753,-0.356253,-0.767624,-0.32119,0.138775,-0.522955,-0.444682,2.29634,-0.476988,-0.105305,-0.866082,-2.38466,0.979574,-0.0252339,-0.405421,1.5621,-0.932147,0.263929,-0.54433,-1.83903,0.210797,-1.02722,0.114147,0.234555,-1.43543,-0.102774,0.0846244,-1.15735,0.0569855,0.190015,-25.6651,0.265123
-2021.31,0.999839,0.0187661,8,255,0,2075.62,-0.329599,5.55352,-1.64628,-1.58515,-0.351315,-0.673283,1.33851,0.865528,-1.86931,0.781442,4.29226,-0.331894,1.92674,-0.68649,-0.14161,-0.952194,0.384458,-1.17358,0.578443,0.182281,-0.27188,-0.864224,-0.326364,-0.516369,1.20933,0.791886,-1.43068,-2.02542,0.0735604,-0.527125,-0.330832,-0.966956,-0.376467,-0.197545,-0.0241317,0.933952,-2.47926,0.252334,0.387257,0.188895,0.749195,-0.399221,0.255434,-0.213187,-1.9561,0.645152,0.702947,0.383806,0.259456,0.700255,-0.164463,-0.0597508,0.204102,-2.57586,0.548738,1.09456,-0.199703,0.128413,0.614833,-0.0490516,-0.137306,0.190971,-2.52164,0.135667,0.900286,0.0109775,-0.461539,0.568259,-1.37304,-0.14835,-2.38381,-0.758739,1.27155,0.531618,0.153196,-0.319879,0.961215,-0.851934,0.414269,-0.558535,-1.5905,0.111686,1.18664,-0.109997,-0.296224,0.911119,-0.525238,-0.277804,-0.370276,-0.979765,0.458432,1.95262,0.450485,2.11068,0.937084,-0.422494,0.813196,0.740583,-0.957699,0.668485,0.750465,-0.596099,0.620206,0.768178,-7.06625,-6.80387,-1.50793,-2.8899,5.74524,3.71507,-8.02355,3.35415,-0.060498,0.351207,-0.125134,-0.0258128,-0.173567,0.0700794,-0.213921,0.105439,-0.0199996,-0.0635726,-0.0240075,-0.0379843,0.088959,0.0582514,-0.105241,-0.148991,-0.133011,-0.0834803,-0.243996,-0.0949953,-0.0498473,-0.00608926,0.235668,-0.625601,0.272221,0.132783,0.526644,-0.280631,0.179557,-0.149859,-1.37504,0.453508,0.420097,0.283989,0.766469,-0.180014,-0.0654006,0.223401,-2.81942,0.600625,-0.17979,0.115608,0.553525,-0.0441605,-0.123615,0.171928,-2.27019,0.122139,0.00583585,-0.245362,0.302096,-0.72993,-0.0788656,-1.26728,-0.403359,0.67598,0.181788,-0.379581,1.14062,-1.01094,0.491589,-0.66278,-1.88735,0.132531,-0.214781,-0.578411,1.77907,-1.02559,-0.542446,-0.723007,-1.91311,0.895143,-0.395912,0.762033,0.693988,-0.897445,0.626427,0.703249,-0.558595,0.581185,0.719848,-24.3779,-0.329599
-2022.55,0.999042,0.0187661,8,255,0,2076.58,-0.259113,5.82097,-1.38821,-2.33189,-0.299275,-1.26222,1.88206,0.363075,-1.37303,0.698909,3.16238,-1.33521,1.27741,0.131522,0.925064,0.64457,0.251505,0.27626,0.0125239,0.262193,-0.881808,-0.729179,-0.230366,-0.868836,-1.89908,0.0191722,2.01976,1.29049,0.15137,-0.265536,-0.975474,-0.0613399,-0.577973,-0.114318,-0.708364,1.71222,0.747825,0.122149,0.697668,0.551884,1.10729,-0.00188847,-0.784865,-1.36732,-2.0299,0.950323,0.438028,0.0540111,0.217402,1.20215,-0.0671684,0.0313835,1.08806,-2.37638,0.889692,1.07172,-0.284267,0.139744,1.41554,0.00755492,-0.516599,0.626093,-1.81797,1.00711,1.04989,-0.298221,-0.387306,1.93361,0.25583,-0.118857,-0.155629,-0.663029,0.431559,0.545025,-0.296185,-0.257486,1.53416,-0.448218,0.000192563,-0.650984,-1.54711,0.628678,1.43526,0.041873,-0.321666,1.29252,-0.657106,-0.0384105,-0.433059,-0.90649,0.461825,1.65506,0.392944,1.83465,0.562574,-0.908995,1.0865,1.28358,-1.6617,0.900465,1.08463,-1.10836,0.935204,1.2295,-4.39006,-7.37433,-0.946421,-3.99163,5.9518,1.14818,-4.34205,2.21022,-0.350084,0.334927,0.0344841,0.242545,0.169002,0.0659427,0.0724335,0.00328368,-0.13348,-0.110376,-0.0348705,-0.131516,-0.287464,0.0029021,0.305731,0.195342,-0.032435,-0.119153,-0.00749262,-0.0705989,-0.0139639,-0.0865261,0.209147,0.0913463,0.305598,0.241741,0.485024,-0.000827204,-0.343793,-0.598926,-0.889156,0.416268,0.057885,0.232995,1.28837,-0.071986,0.0336345,1.1661,-2.54683,0.953505,-0.29845,0.146716,1.48616,0.00793185,-0.542374,0.65733,-1.90867,1.05736,-0.162538,-0.211091,1.05387,0.139434,-0.0647798,-0.0848215,-0.361368,0.235211,-0.425103,-0.369559,2.20192,-0.643309,0.000276378,-0.934331,-2.22051,0.902316,0.0693022,-0.532375,2.13919,-1.08755,-0.0635715,-0.716737,-1.50029,0.764346,-0.511377,0.611238,0.722109,-0.934832,0.506579,0.610187,-0.623534,0.526122,0.691688,-23.8788,-0.259113
-2031.36,0.95332,0.0187661,8,255,0,2076.66,-0.0858505,7.66051,-0.968219,-2.42037,-0.214346,-1.18424,1.63349,0.958402,-2.88461,1.1567,3.61196,0.0186888,1.15245,0.901741,0.721851,0.0233838,1.65484,-0.192255,-1.48054,0.290774,-0.699736,0.962185,0.289167,-0.465958,-2.09389,1.51586,0.813916,0.404175,0.0424694,0.366687,-0.257195,-0.969149,0.811595,-1.48918,-2.67489,0.887797,1.57205,0.031759,-0.0659933,0.0328469,1.79328,0.105324,0.805849,-0.867391,-1.06521,2.24694,0.585388,0.231085,0.20845,1.0226,0.225011,-0.510633,0.833997,-2.95577,0.655049,0.972491,-0.00288488,0.0850385,1.11081,0.162553,-0.0673009,0.151937,-2.25245,0.371755,1.31991,-0.36011,-0.314454,1.55794,-0.565277,-0.355826,-1.91937,-0.945785,-0.175803,0.761871,0.179707,-0.330152,1.5945,-0.658375,0.616838,-0.327038,-1.17526,1.14791,1.05196,-0.196558,-0.218477,1.06832,-0.491004,0.0705599,-0.409294,-1.16094,0.454523,1.99783,0.404251,1.65381,0.47766,-1.45631,0.985675,1.0187,-1.91803,0.724828,0.826257,-1.72996,0.882996,1.05537,-3.49717,-8.74228,-0.774209,-4.27745,5.9001,3.46171,-10.4191,4.17794,0.00543422,0.335103,0.262203,0.209896,0.00679941,0.481185,-0.0559028,-0.430503,-0.0297174,0.0408634,0.0122808,-0.0197889,-0.0889261,0.0643778,0.0345666,0.0171651,0.0116456,-0.00816825,-0.0307792,0.0257755,-0.047295,-0.0849518,0.0281956,0.0499269,-0.0386317,0.0192282,1.04977,0.0616556,0.471735,-0.50776,-0.62356,1.31533,0.224728,0.202716,0.994473,0.218822,-0.496586,0.811055,-2.87446,0.63703,-0.00380779,0.112243,1.46617,0.214556,-0.0888311,0.200544,-2.97303,0.490684,-0.274357,-0.239574,1.18695,-0.430668,-0.271094,-1.46231,-0.720566,-0.133939,0.189045,-0.347307,1.67735,-0.692586,0.648891,-0.344032,-1.23633,1.20755,-0.392689,-0.43648,2.13431,-0.980942,0.140967,-0.817699,-2.31936,0.908059,-0.695622,0.470817,0.486591,-0.916167,0.346221,0.39467,-0.826333,0.421772,0.50411,-24.9567,-0.0858505
-2012.39,0.965993,0.0187661,8,255,0,2074.5,-0.0219933,8.02879,-1.97713,-2.08212,-0.134112,-1.19533,1.57541,0.375395,-2.03458,0.838185,3.6483,-0.246962,1.56924,0.0814507,-0.115337,-0.342172,0.652672,0.111378,-0.463657,0.312269,-0.033033,-0.287544,-0.461842,-1.34498,-0.634763,0.724115,-0.534872,0.77331,0.227685,1.24828,0.497851,0.7581,1.55765,-1.26109,-1.87458,-0.894633,-0.128357,0.0218315,0.720986,0.511534,1.04835,0.565357,0.0994732,-0.819695,-2.12481,0.387473,0.695625,0.248848,0.322992,1.20548,0.0721013,-0.189495,1.00862,-2.47619,1.40147,0.970273,0.111849,0.247149,1.25371,0.0831836,-0.266446,0.0542008,-1.85977,0.197918,1.2003,-0.253412,-0.408477,1.8057,-0.225769,-0.371542,-1.4298,-0.697904,-0.0549451,0.638328,-0.0291731,-0.170516,1.35579,-0.4624,0.0108141,-0.889259,-1.54966,0.0300856,1.58543,-0.0908978,-0.352238,1.85527,-0.615215,-0.219281,-0.588686,-1.23895,0.888203,1.31125,0.388487,1.91395,0.610935,-1.21661,0.661523,0.802416,-1.78053,0.445327,0.62566,-1.40169,0.623923,0.622671,-7.21316,-7.59618,-0.48928,-4.36092,5.74758,1.36956,-7.42277,3.05795,-0.0771184,0.490025,0.0254345,-0.0360161,-0.10685,0.203809,0.0347799,-0.144786,-0.0075211,-0.0654694,-0.105154,-0.306232,-0.144526,0.16487,-0.121782,0.176071,0.0272517,0.0108688,0.0165504,0.0340057,-0.0275314,-0.0409249,-0.0195312,-0.00280222,0.501536,0.355836,0.729258,0.393277,0.069196,-0.5702,-1.47807,0.269536,0.241451,0.313391,1.16965,0.069958,-0.183862,0.978637,-2.40258,1.35981,0.134253,0.296654,1.50483,0.0998456,-0.319817,0.0650574,-2.23229,0.237561,-0.16176,-0.260742,1.15263,-0.144115,-0.237166,-0.912681,-0.445491,-0.035073,-0.0462521,-0.270342,2.14951,-0.733105,0.0171451,-1.40986,-2.45689,0.0476987,-0.119189,-0.461871,2.43271,-0.806698,-0.287532,-0.771912,-1.62457,1.16465,-0.743271,0.404147,0.490224,-1.08779,0.272066,0.382238,-0.856341,0.381176,0.380411,-25.0141,-0.0219933
-2013.06,0.983135,0.0187661,8,255,0,2068.41,-0.0540617,4.1154,-0.706642,-1.43692,-0.258422,-0.680426,0.815509,0.813006,-1.43787,0.83219,5.63722,-0.882579,1.19422,-1.59932,1.66931,0.466757,0.436318,-0.819304,-0.0102184,0.218744,0.230728,0.130231,0.911776,1.11858,0.857353,-0.773356,0.365159,-0.966309,0.00616989,-1.18241,-0.0416746,-0.768785,-1.78101,0.872529,1.31731,1.22278,0.553915,0.055521,0.731262,-0.113274,0.544976,0.727022,-0.120736,-0.748558,-2.4525,-0.929902,0.443492,0.255537,0.285664,0.734638,0.218637,-0.201543,0.255615,-2.75957,0.136802,1.01106,-0.435193,0.114658,1.47341,0.341471,-0.726112,0.0995725,-1.86422,0.828842,0.90485,0.0161905,-0.293649,0.61573,-0.25053,-0.608552,-1.10315,-0.464804,0.716783,0.814832,0.148981,-0.411269,1.85245,-0.474992,0.130044,-1.18797,-1.6469,0.234033,1.0718,-0.0775855,-0.367131,0.981677,-0.750106,-0.13173,-0.691729,-0.986776,0.521062,1.5856,0.404368,2.04796,1.0266,-0.671579,0.444833,0.447399,-0.992471,0.363107,0.389167,-0.856293,0.355388,0.454364,-3.9835,-8.10026,-1.45678,-3.83571,4.5972,4.5831,-8.1056,4.69124,-0.193059,0.261228,-0.349842,0.365153,0.1021,0.095442,-0.179218,-0.00223522,0.00142357,0.000803512,0.00562556,0.0069015,0.00528978,-0.00477152,0.00225299,-0.00596202,-0.0656485,-0.00231381,-0.0426837,-0.0988832,0.0484437,0.0731381,0.06789,0.0307539,0.324309,-0.0502361,0.241693,0.322428,-0.0535455,-0.33198,-1.08767,-0.412404,0.258362,0.288822,0.74276,0.221054,-0.203771,0.258441,-2.79007,0.138314,-0.393784,0.103748,1.33322,0.30898,-0.657022,0.0900981,-1.68684,0.749977,0.0131926,-0.239274,0.501717,-0.20414,-0.495868,-0.898882,-0.378737,0.584058,0.159678,-0.440797,1.98545,-0.509096,0.139381,-1.27326,-1.76514,0.250836,-0.12302,-0.582122,1.55655,-1.18937,-0.208871,-1.09681,-1.56463,0.826196,-0.689445,0.456667,0.459301,-1.01887,0.372767,0.39952,-0.879073,0.364842,0.466452,-24.1767,-0.0540617
-2010.31,0.981156,0.0187661,8,255,0,2061.61,-0.0248861,8.27814,-0.856033,-0.86748,0.0169478,-0.430403,0.563191,0.270565,-0.648776,0.922732,9.52967,0.348397,1.47261,-0.14562,1.47754,0.107491,2.02579,-1.03876,-1.22172,0.243189,0.0481822,1.07954,-0.20593,-0.167069,-0.537562,0.35193,-0.867065,-0.0468623,0.170862,-0.686182,-0.623561,0.0732657,1.43017,0.510343,-0.12377,0.149023,-1.24492,0.118674,-0.0139992,0.408567,1.149,0.653554,-0.321029,-0.00943459,-1.46043,0.704899,0.661497,0.242877,0.284619,1.08662,0.31724,-0.356991,1.29638,-2.10429,0.734437,1.16113,0.0589851,0.223041,1.28043,0.66669,-0.420894,0.841811,-2.49271,0.0107857,0.975129,-0.266395,-0.0800833,1.62735,0.309339,-0.561993,-1.65847,-1.0977,-0.128516,0.899813,0.0368962,-0.308914,2.34573,-0.249713,0.188972,-0.612929,-2.14554,1.2028,0.961369,-0.0450569,-0.509305,2.04887,-0.271661,0.183825,-0.669515,-1.70722,0.680987,1.00066,0.43774,1.92549,0.80753,-0.996014,0.513424,0.550884,-1.23286,0.309655,0.482184,-1.04394,0.45206,0.527077,-8.15771,-8.2668,0.161507,-4.1016,5.36703,2.57839,-6.18262,8.79333,0.0847263,0.358123,-0.0354133,0.359322,0.0261406,0.492651,-0.252614,-0.297109,0.00823249,0.184453,-0.0351855,-0.0285457,-0.0918488,0.0601314,-0.148148,-0.00800698,-0.0814317,-0.0740003,0.00869472,0.169724,0.0605643,-0.0146883,0.0176851,-0.14774,-0.00926042,0.270266,0.760064,0.432324,-0.21236,-0.00624096,-0.96607,0.466289,0.282011,0.330479,1.2617,0.368356,-0.414513,1.50527,-2.44335,0.852776,0.0575181,0.217493,1.24858,0.650109,-0.410426,0.820874,-2.43072,0.0105174,-0.239706,-0.07206,1.46431,0.278348,-0.505689,-1.49231,-0.987726,-0.115641,0.0354709,-0.296981,2.25511,-0.240066,0.181672,-0.589251,-2.06265,1.15633,-0.0450867,-0.509642,2.05023,-0.271841,0.183946,-0.669958,-1.70835,0.681438,-0.804311,0.414605,0.444856,-0.995569,0.250055,0.389378,-0.843014,0.365052,0.42563,-27.397,-0.0248861
-2021.03,0.994501,0.0187661,8,255,0,2068.9,-0.0576898,7.64613,-0.379726,-0.883026,-0.0315377,-0.418539,0.751915,0.341494,-0.783369,0.31424,9.18711,-0.699927,1.51099,-0.81395,1.28794,-0.326853,1.80324,-0.726536,-0.000830851,0.354291,-0.520878,0.0652542,0.653197,0.749223,2.20511,0.735865,-1.99525,-1.19184,0.0524516,-1.03214,1.45954,-1.60733,-0.358747,-0.729259,0.596385,0.598717,-1.89247,0.0603626,0.389955,0.374107,0.276743,0.596193,-0.398992,0.391407,-1.71277,0.697903,0.625276,0.224829,0.374054,0.668603,0.0904853,-0.0421251,0.739224,-2.69984,0.901264,1.22451,-0.256677,0.277371,0.939569,0.356326,-0.606244,0.0210934,-1.71797,0.597978,1.27561,-0.109747,-0.396888,2.17715,0.0831123,-0.854576,-0.40491,-1.14896,1.58112,0.358473,-0.0983718,-0.324189,1.90531,-0.541667,-0.350324,-0.87906,-2.39671,0.704944,0.981855,-0.407147,-0.247907,1.86578,-0.529962,-0.236043,-0.258867,-1.38439,1.49968,1.23251,0.428705,2.20404,0.7219,-1.11377,0.640183,0.769246,-1.37806,0.42654,0.526859,-1.14422,0.533676,0.655244,-3.48859,-8.11246,-0.28974,-3.84517,6.90793,3.13735,-7.1969,2.88695,-0.247978,0.535328,-0.288375,0.456306,-0.115801,0.638873,-0.257405,-0.000294363,-0.0273209,0.00342269,0.0342612,0.039298,0.115661,0.0385973,-0.104654,-0.0625141,-0.0623029,0.0881013,-0.0970224,-0.0216549,-0.04402,0.0359993,0.0361401,-0.114235,0.24383,0.23392,0.173041,0.372785,-0.24948,0.244738,-1.07095,0.436382,0.275305,0.458031,0.818709,0.1108,-0.0515825,0.905185,-3.30597,1.1036,-0.327419,0.353816,1.19852,0.454532,-0.773329,0.0269069,-2.19145,0.762785,-0.0393413,-0.142274,0.780451,0.0297935,-0.306342,-0.145149,-0.411872,0.566789,-0.0965869,-0.318307,1.87074,-0.531839,-0.343968,-0.863109,-2.35322,0.692153,-0.501811,-0.305547,2.29959,-0.653182,-0.290924,-0.319055,-1.70627,1.84837,-0.804034,0.462148,0.555319,-0.994822,0.307919,0.38034,-0.82601,0.385261,0.473021,-27.0871,-0.0576898
