# 0.0653865, 4.1544, 0.223362, 0.125444, 0.0103055, 0.0367546, 0.106993, 0.082304, 0.218964, 0.191242, 0.0604212, 0.218665, 0.318249, 0.424066, 0.313586, 0.470794, 0.539808, 0.591352, 0.717695, 0.237398, 0.704453, 0.659982, 0.785046, 0.762242, 0.978373, 0.706639, 0.987145, 0.951851, 1.59067, 0.705296, 0.603958, 0.743198, 0.630447, 0.78995, 0.906506, 0.813356, 0.847645, 1.11047, 0.126497, 0.0629611, 0.238377, 0.170349, 0.28347, 0.234513, 0.507329, 0.401356, 0.228572, 0.0422019, 0.0143082, 0.136593, 0.0399708, 0.115982, 0.131129, 0.387162, 0.126263, 0.110918, 0.0516, 0.0160767, 0.193042, 0.0596892, 0.109874, 0.0830962, 0.436705, 0.193913, 0.142946, 0.0721399, 0.0438553, 0.217683, 0.126765, 0.285954, 0.310596, 0.337103, 0.332711, 0.152908, 0.030386, 0.014032, 0.200809, 0.0518197, 0.100806, 0.11617, 0.250446, 0.131354, 0.0822282, 0.0260987, 0.0204094, 0.200121, 0.0592999, 0.111027, 0.0899997, 0.227431, 0.145195, 0.0853174, 0.00138125, 0.0226379, 0.0688537, 0.166366, 0.13651, 0.137776, 0.235749, 0.118481, 0.12785, 0.183034, 0.128729, 0.138358
-1985.64,0.965785,0.0202188,8,255,0,2061.9,-0.428659,11.7561,-0.93653,-1.2042,-0.0047399,-0.540893,1.06774,-0.5584,1.27441,0.462102,7.80417,0.710998,1.49936,0.62306,1.08617,0.0669611,0.938273,0.0298779,0.273217,0.241302,0.322547,-0.0113469,-0.167302,-0.837769,-1.16567,0.554902,1.21406,-1.69672,0.152426,0.190437,-0.334321,0.440737,-1.24229,-0.171745,-1.24404,-1.16894,-1.50431,0.165343,-0.0501241,0.119911,-0.989739,0.0388301,-0.966007,-0.16295,-2.02543,0.129847,0.80671,0.06851,0.146471,-0.697591,0.103947,-0.135978,0.528763,-1.66826,0.46297,1.83212,0.174634,0.0966307,-0.94692,0.0547736,-0.401925,0.371792,-2.17152,0.708607,1.44129,0.790521,-0.244723,-1.35816,-0.444029,-1.36862,-0.400094,-1.39504,1.00805,0.936306,-0.0216579,-0.213462,-0.978476,-0.339263,0.350182,-0.369545,-1.4711,1.05265,2.08943,0.247972,-0.34833,-1.95772,-0.710357,-0.0549435,-0.439942,-1.42029,0.635929,1.24809,0.383226,1.82553,1.0636,-0.358487,0.834766,0.807525,-0.565047,0.645967,0.68376,-0.48467,0.671482,0.81933,-7.30884,-9.39782,-0.036991,-4.22122,8.3328,-4.35785,9.94571,3.60632,0.171566,0.3618,0.150346,0.262095,0.0161579,0.226408,0.00720962,0.065928,0.0491644,-0.00172956,-0.0255011,-0.127698,-0.177678,0.0845814,0.185055,-0.258624,0.0314875,-0.0552777,0.0728727,-0.205404,-0.0283969,-0.205693,-0.193277,-0.248727,-0.0404356,0.0967331,-0.798432,0.0313246,-0.779287,-0.131453,-1.63393,0.104748,0.125518,0.268353,-1.27807,0.190444,-0.249127,0.968757,-3.05646,0.848215,0.251699,0.139273,-1.36479,0.0789446,-0.579291,0.53586,-3.12979,1.02131,0.740169,-0.229135,-1.27165,-0.415747,-1.28145,-0.37461,-1.30618,0.943839,-0.0452526,-0.446013,-2.04446,-0.708867,0.731679,-0.772138,-3.07376,2.19944,0.309491,-0.434746,-2.44341,-0.886588,-0.0685744,-0.549087,-1.77265,0.793696,-0.381288,0.88786,0.858886,-0.600986,0.687053,0.727249,-0.515497,0.714191,0.871442,-28.7092,-0.428659
-1987.05,0.86878,0.0202188,8,255,0,2034.93,0.00321316,3.78777,-0.647563,-1.28809,-0.182203,-0.603415,0.662084,-0.73778,0.818542,1.15777,7.77565,-0.053885,1.29325,-0.0952805,0.291942,0.890605,1.56969,-1.65288,-1.03505,0.280552,-0.211844,0.531959,0.652989,0.492848,0.302534,-0.605488,-0.0349858,2.0489,0.0282007,-0.126962,-0.646569,-0.332438,0.125505,-1.34071,-0.69,-0.099375,0.257119,0.0682803,-0.256886,0.0608757,-0.618823,0.186318,-0.56914,-0.214725,-2.17371,-0.16304,1.10794,-0.0570505,0.128709,-0.653605,0.25176,-0.225156,0.464064,-1.94033,-0.0171661,1.71264,-0.0527397,0.0312061,-0.628807,0.133518,-0.0413828,-0.0763484,-1.35434,0.0560314,1.92805,0.00379581,-0.267177,-1.22965,0.0513977,-0.282643,-1.33536,-1.08012,-0.330114,0.909357,-0.0287052,-0.53362,-2.39347,-0.31254,0.0442847,-1.04987,-2.62958,0.662732,0.952995,-0.00863513,-0.186543,-1.01512,-0.281431,-0.182651,-0.441152,-1.25648,0.184837,1.88666,0.407197,2.01594,0.560725,-1.35929,0.577565,0.768704,-1.84742,0.453243,0.604353,-1.64818,0.497558,0.734626,-5.03523,-10.0157,-1.41674,-4.69194,5.14814,-5.73671,6.3647,9.00238,-0.0151176,0.362825,-0.0267312,0.081905,0.249861,0.44038,-0.463718,-0.290385,-0.00597416,0.0150016,0.0184147,0.0138986,0.00853166,-0.0170752,-0.000986622,0.0577803,-0.008669,-0.0441479,-0.0226989,0.00856953,-0.0915437,-0.0471134,-0.00678536,0.0175562,-0.284615,0.0674467,-0.68562,0.20643,-0.630574,-0.237902,-2.40834,-0.180639,-0.0977072,0.220433,-1.11939,0.431175,-0.385612,0.794777,-3.32309,-0.0293994,-0.101685,0.0601667,-1.21237,0.257429,-0.079788,-0.147203,-2.61122,0.108031,0.00345174,-0.242959,-1.11819,0.0467388,-0.257023,-1.21432,-0.982217,-0.300192,-0.0273559,-0.508537,-2.28097,-0.297849,0.0422031,-1.00052,-2.50598,0.63158,-0.0162916,-0.351943,-1.9152,-0.530966,-0.3446,-0.832304,-2.37055,0.348725,-0.762188,0.323855,0.431031,-1.03589,0.254145,0.338876,-0.924178,0.278994,0.411923,-25.5074,0.00321316
-1993.93,0.932225,0.0202188,8,255,0,2038.66,-0.0290058,9.59814,-1.40052,-1.17448,-0.0314892,-0.497786,0.777974,-0.753347,0.98132,0.989367,8.40892,-0.284944,0.906732,0.66142,0.393697,-1.07341,0.499215,0.201613,-0.415293,0.393723,0.237191,0.18473,-0.294324,-1.79477,-0.522039,0.651403,0.147882,-2.71326,0.079611,-0.0871334,0.0344708,0.793863,0.48076,0.931713,-0.0546133,-0.317237,-1.54851,0.199156,-0.335681,0.201207,-0.247378,0.628852,-0.627941,-1.07948,-1.79404,-0.27945,0.817158,-0.200373,0.150335,-0.416682,0.176638,-0.232725,0.388132,-1.49501,0.480019,2.00751,0.251177,0.230311,-1.39292,0.437321,-0.448504,0.0972153,-2.5354,0.639539,0.978524,0.297946,-0.344512,-1.47667,-0.289948,-0.829972,-1.76687,-1.53159,0.911233,0.753762,0.0753346,-0.322671,-1.49095,-0.452927,-0.116282,-0.741324,-1.9623,-0.451132,1.32904,-0.0586768,-0.312803,-1.07251,-0.334711,-0.278531,-0.575732,-1.49265,0.206891,1.70814,0.379995,1.82068,0.591822,-1.23724,0.80293,0.75421,-1.70879,0.489137,0.685745,-1.39611,0.592571,0.702881,-11.7769,-9.87614,-0.264791,-4.18584,6.54192,-6.33484,8.25184,8.31951,-0.112189,0.357001,0.260416,0.155008,-0.422626,0.196552,0.0793796,-0.16351,0.018883,0.0147065,-0.0234314,-0.142884,-0.04156,0.0518588,0.011773,-0.216005,-0.0173531,0.00686507,0.158102,0.0957463,0.185556,-0.0108766,-0.0631797,-0.308394,-0.274304,0.164418,-0.202147,0.513872,-0.513127,-0.882108,-1.46602,-0.228355,-0.402251,0.301799,-0.836492,0.354603,-0.467196,0.779177,-3.00124,0.963642,0.245783,0.225365,-1.36301,0.427929,-0.438872,0.0951275,-2.48095,0.625804,0.224581,-0.25968,-1.11306,-0.218552,-0.625601,-1.3318,-1.15446,0.686853,0.100122,-0.428841,-1.98152,-0.601957,-0.154542,-0.985246,-2.60797,-0.59957,-0.100229,-0.534313,-1.83201,-0.571735,-0.475771,-0.983433,-2.54967,0.3534,-0.732229,0.475192,0.446358,-1.0113,0.289482,0.405839,-0.826248,0.350697,0.415981,-27.9671,-0.0290058
-1990.41,0.999109,0.0202188,8,255,0,2036.22,-0.164599,7.36567,-1.01082,-1.48549,-0.124291,-0.73957,0.948117,-0.483964,1.20709,0.992676,5.92581,0.197455,0.732156,0.0301796,0.934088,0.190372,0.659669,-0.876783,-0.834048,0.425303,-0.197998,-0.854575,-0.384474,0.670667,1.41548,0.133202,-0.395735,-0.330342,0.0624914,0.956116,-0.81698,0.254485,1.12579,-0.0737146,-0.788006,-0.0820474,-0.235955,0.0808355,-0.307609,0.0532419,-0.516828,0.199609,-0.6222,-0.546333,-1.62525,0.1862,1.00794,0.0906843,0.0241438,-0.967207,0.134404,-0.292909,0.626083,-1.89277,0.513604,1.50689,0.135994,0.0280714,-0.641213,0.130281,-0.147023,0.0571769,-0.819997,0.438709,2.36156,0.528745,-0.56528,-1.59825,-0.87193,-0.0168788,-1.27407,-0.995716,0.27624,0.55384,0.224114,-0.458767,-1.91499,-0.51538,0.114296,-0.461786,-1.31067,0.785454,1.29253,0.152128,-0.495646,-1.65193,-0.545926,-0.277264,-0.785697,-2.18609,0.253283,1.08337,0.403896,2.08978,0.868348,-0.743432,0.57726,0.60061,-1.0435,0.387683,0.553913,-0.794938,0.582919,0.672181,-5.98993,-8.80271,-0.736523,-4.38255,5.61836,-2.86788,7.15297,5.88241,0.0839782,0.311388,0.0128355,0.39727,0.0809657,0.280559,-0.372898,-0.354723,-0.0123732,-0.0534036,-0.0240263,0.041911,0.0884555,0.00832397,-0.02473,-0.0206436,0.0772881,-0.066041,0.0205715,0.0910036,-0.00595875,-0.0636989,-0.00663234,-0.0190735,-0.31005,0.0536645,-0.52093,0.201193,-0.627137,-0.550668,-1.63815,0.187678,0.136651,0.036382,-1.45747,0.202532,-0.441381,0.943437,-2.85219,0.773944,0.321159,0.0662922,-1.51426,0.307666,-0.347204,0.135027,-1.93647,1.03604,0.29284,-0.313074,-0.885173,-0.482909,-0.00934817,-0.705633,-0.551467,0.152993,0.289675,-0.592972,-2.47519,-0.666145,0.147731,-0.596873,-1.69409,1.01522,0.16481,-0.536967,-1.78965,-0.591438,-0.300379,-0.851199,-2.36834,0.274399,-0.645558,0.501263,0.521539,-0.90612,0.336644,0.48099,-0.690283,0.506176,0.583687,-26.2505,-0.164599
-2003.45,0.926877,0.0202188,7,127,0,2056.44,-0.192561,6.90427,-0.94426,-1.39168,-0.172159,-0.646066,0.82709,-0.832714,1.30374,0.473839,7.10824,0.536964,0.749912,0.169433,0.327562,-0.886223,0.574528,-0.515106,-0.861147,0.531901,-0.958811,-1.29657,-0.700846,-0.446753,-1.44658,-0.0885003,-0.00772292,0.932832,0.0212545,0.198542,-0.893104,-1.21174,-0.109965,0.17961,0.130383,-0.523913,-1.57631,0.0602795,0.0473075,0.0484141,-0.745776,0.110807,0.0707366,-0.44746,-0.643834,-0.0247961,1.6383,0.142485,0.197963,-1.14908,0.0436037,-0.823123,-0.0145146,-2.31557,0.41407,1.02501,0.279942,0.0947239,-1.11813,0.0401173,-0.722947,0.246929,-2.15008,0.173187,1.12722,0.429019,-0.25278,-1.88293,-0.617464,-1.11686,-0.681945,-1.56432,0.566804,0.895643,0.068139,-0.193025,-1.28013,-0.703565,-0.268861,-0.703299,-2.41206,0.5598,1.13517,0.17704,-0.363319,-1.48836,-0.818202,-0.00502987,-0.893046,-1.38182,0.494828,1.19947,0.421014,1.83699,0.748879,-0.792799,0.77257,0.850066,-1.28327,0.624606,0.735203,-1.01632,0.633927,0.769323,-6.71202,-9.8924,-1.22375,-4.59239,5.87915,-5.91913,9.26729,3.36816,0.285611,0.398879,0.0901218,0.17423,-0.471383,0.305592,-0.273985,-0.458045,-0.0203791,-0.027558,-0.0148962,-0.00949553,-0.0307464,-0.00188103,-0.000164147,0.0198269,0.011968,-0.0538359,-0.0730433,-0.00662863,0.0108268,0.00785943,-0.0315812,-0.0950191,0.0775041,0.0793171,-1.22181,0.181535,0.115888,-0.733076,-1.0548,-0.0406235,0.146048,0.202913,-1.17782,0.0446941,-0.843708,-0.0148776,-2.37348,0.424425,0.315556,0.106775,-1.26037,0.045221,-0.814921,0.278343,-2.42362,0.195219,0.384248,-0.2264,-1.68644,-0.553028,-1.00031,-0.610779,-1.40107,0.507654,0.0773492,-0.219116,-1.45317,-0.798665,-0.305203,-0.798362,-2.7381,0.635467,0.212354,-0.43579,-1.78524,-0.981409,-0.00603317,-1.07118,-1.65745,0.593531,-0.59371,0.578561,0.636597,-0.961014,0.467754,0.550578,-0.761099,0.474734,0.57613,-26.2527,-0.192561
-2012.19,0.977351,0.0202188,8,511,0,2060.3,0.416655,6.78162,-1.37619,-1.62227,-0.0585166,-0.673112,1.16281,-0.8013,0.988703,1.51812,4.8401,0.135747,1.16021,1.10305,1.34283,0.652134,1.68102,0.300665,-0.553067,0.249885,1.05785,0.434887,0.538543,0.310648,1.17197,0.158524,0.211037,-1.1294,0.175754,-0.366973,-1.30452,1.21144,0.217013,-0.550019,-0.406554,0.599172,-0.251796,0.0941163,-0.332496,0.30591,-1.41375,1.58914,-1.05815,-0.706469,-4.0939,-0.0510454,0.397809,-0.277646,0.13253,-0.925718,0.353646,-0.297378,0.127625,-1.92053,0.302817,1.1321,0.0224855,0.0935823,-0.524079,0.181419,-0.385679,0.275095,-1.33703,-0.00402259,2.11446,-0.253066,-0.658824,-0.673176,0.330472,-0.147738,-1.27622,-0.390171,0.338883,0.618012,0.0266073,-0.561569,-2.11287,0.006875,0.286372,-0.803839,-2.1525,-0.109925,0.86441,0.174427,-0.321193,-1.22728,-0.329057,0.0801945,-0.455557,-1.36804,0.257624,1.80477,0.417775,1.89557,0.661247,-1.86915,-0.0711212,-0.0545236,-2.23235,-0.188248,-0.037087,-1.9898,-0.136065,0.0174305,-6.6609,-7.85193,-0.283226,-3.25793,5.6281,-3.87837,4.78542,7.34785,0.0339213,0.289919,0.275636,0.335554,0.162959,0.420061,0.0751317,-0.138203,0.185922,0.0764332,0.0946511,0.0545977,0.205978,0.0278612,0.0370907,-0.198497,-0.0345382,-0.122776,0.114016,0.0204245,-0.0517658,-0.0382634,0.0563919,-0.0236981,-0.13227,0.121694,-0.562403,0.632173,-0.42094,-0.28104,-1.62859,-0.0203063,-0.314325,0.150038,-1.04801,0.400364,-0.336663,0.144485,-2.17424,0.342821,0.0475447,0.197876,-1.10814,0.383604,-0.815503,0.581677,-2.82711,-0.00850561,-0.156398,-0.407161,-0.416031,0.204236,-0.0913038,-0.788717,-0.24113,0.209434,0.0229996,-0.485426,-1.82638,0.00594282,0.247543,-0.694846,-1.86064,-0.0950203,0.314801,-0.57968,-2.21496,-0.593871,0.144732,-0.822174,-2.469,0.464952,-1.23597,-0.0470287,-0.0360535,-1.47614,-0.124479,-0.0245237,-1.31575,-0.0899725,0.0115259,-25.3321,0.416655
-1989.66,0.961868,0.0202188,8,255,0,2049.81,0.142927,7.74882,-1.10199,-1.7745,-0.0959434,-0.83248,0.887666,-1.00706,1.93706,1.36463,5.3181,-0.174311,0.524343,0.340919,0.550864,-0.113952,0.585012,-0.850636,-0.672587,0.510595,-0.893958,-0.995792,0.0308368,0.302765,-2.00691,0.423679,-0.252878,0.643202,0.0364506,0.458406,-0.0229255,-0.178892,0.96259,0.248084,0.196879,-0.672895,-0.986464,0.298954,-0.340086,0.0713786,-0.258677,0.224138,-0.0560696,-0.36474,-0.592477,-0.0620378,1.3533,-0.218364,0.180146,-1.1313,0.598532,-0.312363,1.14222,-2.42016,0.555103,0.966416,-0.204427,0.112157,-1.01211,0.357437,-0.303026,0.18047,-2.17328,0.664107,0.9853,0.0320638,-0.531583,-1.67534,-0.207497,-0.381477,-1.87219,-1.83562,0.482963,0.554754,0.0460865,-0.401584,-1.43862,-0.586979,0.0716519,-0.619917,-1.55086,0.722899,1.42476,0.0188494,-0.380672,-1.32977,-0.335016,-0.0319315,-0.714145,-1.11936,0.428595,1.50937,0.407449,1.80597,0.835183,-1.10825,0.290646,0.276026,-1.52335,0.11908,0.265091,-1.21547,0.300036,0.31888,-5.86051,-9.43695,-0.510237,-4.42721,4.7207,-5.35563,10.3015,7.25722,-0.0890021,0.267727,0.174072,0.281268,-0.0581833,0.298704,-0.43433,-0.34342,-0.0325853,-0.0362972,0.00112402,0.011036,-0.0731532,0.0154433,-0.00921755,0.0234451,0.137042,-0.00685365,-0.0534805,0.28777,0.0741657,0.0588578,-0.201164,-0.294907,-0.460239,0.0965967,-0.350068,0.303326,-0.0758791,-0.493604,-0.8018,-0.0839559,-0.211031,0.174096,-1.09331,0.578431,-0.301873,1.10386,-2.33888,0.536461,-0.201422,0.110508,-0.997228,0.352183,-0.298571,0.177817,-2.14133,0.654345,0.0177875,-0.294898,-0.929403,-0.11511,-0.211626,-1.0386,-1.01832,0.267926,0.0656622,-0.572161,-2.04968,-0.836304,0.102087,-0.883233,-2.20961,1.02996,0.0284508,-0.574576,-2.00712,-0.505664,-0.0481965,-1.07791,-1.68954,0.64691,-0.925595,0.242743,0.230532,-1.27228,0.0994537,0.221399,-1.01514,0.250585,0.266323,-25.8192,0.142927
-2003.99,0.8942,0.0202188,7,255,0,2041.7,0.0281768,10.1422,-0.900082,-1.57228,-0.000563436,-0.837909,1.09715,-0.735008,1.15021,0.830331,6.54258,-0.491819,0.487378,0.35179,0.763269,0.192853,1.43114,-1.907,-0.182439,0.538032,-1.32282,-1.28188,-0.624871,0.110808,-2.18966,-0.0334223,-0.933275,1.15362,0.103286,-0.511586,-0.934942,-1.0095,0.388947,-1.00958,1.28824,-1.47711,-0.108292,0.124603,0.0482907,0.0704266,-0.691647,0.345112,-0.661987,-0.200381,-1.91458,-0.191916,1.47056,-0.100487,0.161008,-1.3727,0.643056,-0.553912,0.565405,-2.83952,0.304228,1.13268,-0.167326,0.136442,-1.61409,0.100033,-0.178354,0.124826,-2.49884,1.19805,1.10765,-0.239037,-0.469018,-1.66724,-0.339229,-1.05867,-1.37338,-2.56498,0.723023,0.782281,-0.0502651,-0.395503,-2.04043,-0.474009,-0.0412914,-0.72898,-1.53123,0.890827,1.12333,-0.0189608,-0.352398,-1.10652,-0.489015,-0.282752,-0.585317,-1.55247,0.683272,1.72119,0.398057,1.96572,0.71918,-1.17789,0.498976,0.484227,-1.48033,0.326403,0.476075,-1.41674,0.501475,0.492737,-5.88886,-10.2868,-0.00368632,-5.48208,7.17819,-4.80884,7.52534,5.43251,-0.264614,0.262225,0.189274,0.410663,0.103761,0.769999,-1.02603,-0.0981582,-0.136629,-0.132399,-0.0645403,0.0114449,-0.226161,-0.00345204,-0.0963939,0.119152,-0.0637453,-0.116497,-0.125787,0.0484641,-0.125797,0.160519,-0.184053,-0.0134936,0.0710144,0.103567,-1.01711,0.507508,-0.973494,-0.294672,-2.8155,-0.282225,-0.11382,0.182371,-1.55483,0.728379,-0.627407,0.640425,-3.21628,0.344594,-0.185338,0.15113,-1.78785,0.110801,-0.197553,0.138263,-2.76784,1.32702,-0.186994,-0.366904,-1.30425,-0.265372,-0.828181,-1.07437,-2.00654,0.565608,-0.0564644,-0.444282,-2.29208,-0.53247,-0.0463839,-0.818887,-1.72008,1.00069,-0.032635,-0.606543,-1.90452,-0.841686,-0.486668,-1.00744,-2.67209,1.17604,-0.847118,0.358854,0.348246,-1.06462,0.234742,0.342383,-1.01889,0.36065,0.354367,-27.3084,0.0281768
-2013.29,0.998099,0.0202188,8,255,0,2058.34,0.0689581,9.61335,-1.20977,-1.63603,-0.0413023,-0.700902,1.336,-0.730725,2.32797,0.882104,4.86406,-0.247997,2.44565,1.72676,0.916809,0.171456,0.229284,0.696606,0.28098,0.162542,0.753656,0.834472,0.737133,-0.209206,1.49594,0.621834,0.997797,-1.16459,0.0748344,-1.22995,-1.42231,0.911205,-1.03724,0.215932,0.467759,1.20064,-0.784465,0.00495305,-0.403522,0.494604,-0.763727,0.15788,-0.511052,-0.683518,-1.94538,0.555066,0.527018,-0.321532,0.304627,-0.59728,-0.182805,0.253029,0.57929,-2.29612,1.0633,1.16077,0.100726,0.16061,-1.01898,0.231231,-0.18343,0.0445187,-1.09301,0.10086,1.29726,0.30175,-0.205965,-0.932496,-0.336247,-0.00654952,-1.6283,0.434481,0.892421,0.629468,-0.249054,-0.426051,-2.23086,-0.598381,0.468534,-0.97612,-2.32101,1.30006,0.683839,0.0028854,-0.277541,-0.941756,-0.684795,-0.016225,-0.554996,-1.31387,0.693037,1.5925,0.402448,1.89611,0.760377,-1.15074,0.458028,0.526949,-1.49343,0.186302,0.36016,-1.30203,0.312225,0.492325,-5.88441,-7.95776,-0.200897,-3.40923,6.49837,-3.55429,11.3234,4.2906,-0.0403101,0.397522,0.280672,0.14902,0.0278688,0.0372683,0.113228,0.0456711,0.0563994,0.0624472,0.0551629,-0.0156558,0.111948,0.0465346,0.0746695,-0.0871512,-0.00609199,-0.00704475,0.00451324,-0.00513751,0.00106952,0.00231683,0.00594684,-0.00388549,-0.212663,0.260665,-0.402498,0.0832053,-0.269334,-0.360226,-1.02525,0.29253,-0.373225,0.353601,-0.693304,-0.212195,0.293708,0.672422,-2.66526,1.23425,0.130667,0.208352,-1.32187,0.299966,-0.237956,0.0577521,-1.41791,0.130841,0.189942,-0.129648,-0.586977,-0.211657,-0.00412272,-1.02496,0.273492,0.561751,-0.170313,-0.29135,-1.52555,-0.409197,0.320402,-0.667509,-1.5872,0.889033,0.00459499,-0.441983,-1.49974,-1.09053,-0.0258382,-0.883829,-2.09233,1.10366,-0.874993,0.348274,0.40068,-1.13557,0.141659,0.273858,-0.990035,0.237409,0.374353,-26.0815,0.0689581
-2015.9,0.995732,0.0202188,8,255,0,2074.01,-0.138233,6.22356,-0.870243,-0.98879,-0.114231,-0.454242,0.660877,-0.668229,1.08619,0.359388,7.5617,0.442841,1.6838,2.21445,0.988097,0.548982,0.53103,-1.05626,-1.70335,0.147306,-1.30116,0.494719,-0.0619016,-0.570137,-3.03729,0.224031,0.481361,0.62955,0.0535272,-0.660191,-0.329534,0.433631,2.66037,-0.192583,-0.462663,1.10355,-1.30411,0.0338199,-0.675358,0.193579,-0.389757,0.282565,-0.583799,-0.186277,-2.47215,1.21536,0.594456,-0.529649,0.301179,-0.873652,0.0766434,0.315554,0.62463,-2.26844,1.12539,0.904309,-0.207125,0.221007,-1.2724,0.026857,-0.212044,0.440368,-1.92668,0.519174,0.848308,-0.194898,-0.461357,-1.48849,-0.041896,-0.7677,-1.62003,-1.4035,0.351664,0.682537,0.0576215,-0.379366,-1.96879,-0.646201,0.292342,-0.435078,-2.9209,0.405797,0.864651,0.0999119,-0.19544,-0.862238,-0.266125,0.177104,-0.327195,-0.795633,0.0185063,2.11928,0.381903,1.577,1.64027,-0.384219,0.321437,0.327024,-0.57754,0.242621,0.333508,-0.460471,0.262997,0.353775,-6.58052,-7.47693,-0.863777,-3.43485,4.99736,-5.05295,8.21346,2.71758,0.0652331,0.248033,0.326202,0.145553,0.0808682,0.0782239,-0.155593,-0.250913,-0.0696473,0.0264809,-0.00331342,-0.0305178,-0.162578,0.0119917,0.0257659,0.0336981,-0.0223276,-0.0111448,0.0146654,0.0899736,-0.00651315,-0.0156472,0.037322,-0.0441049,-0.40147,0.115074,-0.231693,0.167972,-0.347043,-0.110734,-1.46958,0.722475,-0.478966,0.272359,-0.790051,0.0693093,0.285358,0.564859,-2.05137,1.0177,-0.175706,0.187482,-1.07939,0.022783,-0.179879,0.373568,-1.63442,0.44042,-0.133025,-0.314893,-1.01595,-0.0285956,-0.523984,-1.10573,-0.957941,0.240024,0.0498225,-0.328019,-1.70231,-0.558739,0.252774,-0.376191,-2.52556,0.350873,0.211742,-0.414193,-1.82733,-0.563994,0.375334,-0.693419,-1.68617,0.0392201,-0.630224,0.527245,0.536408,-0.947324,0.397965,0.547044,-0.755298,0.431387,0.580287,-26.2285,-0.138233
-2014.64,0.889834,0.0202188,8,255,0,2068.86,-0.194577,7.1322,-1.27922,-1.17299,-0.0835788,-0.574826,0.767042,-0.668682,0.69756,0.689114,7.60954,0.144083,1.91165,2.0943,0.740923,0.818978,0.359229,-1.00253,-1.85333,0.219556,-1.38413,0.393731,-0.123474,-0.090246,-2.77122,0.761014,0.713371,0.247918,0.0783638,0.187433,-0.290175,0.407414,2.46173,-0.334789,-0.416215,1.51147,-1.60343,0.0746586,-0.9156,0.398324,-0.480302,0.299142,-0.344565,-0.620891,-2.92554,1.03118,0.672674,-0.534615,0.244803,-0.845392,0.146103,0.319272,0.447647,-1.75795,1.38118,1.06394,-0.066696,0.258734,-1.20215,0.0119727,-0.420536,0.179324,-1.97204,0.539075,0.812643,0.03038,-0.501482,-1.55224,-0.109875,-0.582623,-1.77797,-1.29766,0.138598,0.680147,0.0554379,-0.334287,-1.93471,-0.649418,0.144191,-0.445081,-2.82397,0.457547,0.996575,0.0740504,-0.230396,-1.11292,-0.429121,0.0482577,-0.513843,-0.777707,0.226308,2.11802,0.373661,1.58818,1.93456,-0.317051,0.27398,0.325881,-0.465137,0.208143,0.306126,-0.361602,0.282819,0.319416,-9.73427,-8.92588,-0.635997,-4.37416,5.83684,-5.08836,5.30812,5.24384,0.0316343,0.419713,0.459816,0.162674,0.179811,0.0788708,-0.220112,-0.406909,-0.108466,0.0308542,-0.0096759,-0.00707202,-0.217163,0.059636,0.0559024,0.0194278,0.0139935,-0.0216641,0.0304169,0.18379,-0.0249949,-0.031074,0.112844,-0.11971,-0.6159,0.267942,-0.323086,0.201225,-0.23178,-0.417657,-1.96793,0.693649,-0.568798,0.260455,-0.899445,0.155445,0.339686,0.476269,-1.87035,1.4695,-0.0542,0.210258,-0.976922,0.00972952,-0.341746,0.145726,-1.60257,0.438075,0.0206628,-0.341082,-1.05575,-0.0747312,-0.396269,-1.20928,-0.882596,0.0942668,0.0552481,-0.333142,-1.92808,-0.647193,0.143697,-0.443557,-2.8143,0.45598,0.15684,-0.487983,-2.35718,-0.908886,0.102211,-1.08833,-1.6472,0.479324,-0.613353,0.530031,0.630436,-0.899836,0.402666,0.59222,-0.69954,0.54713,0.61793,-26.7903,-0.194577
