# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=236
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/model_noprior_part_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2_1,zs_3_1.1,zs_3_1.2,zs_3_1.3,zs_3_1.4,zs_3_1.5,zs_3_1.6,zs_3_1.7,zs_3_1.8,sds_3_1,zs_4_1.1,zs_4_1.2,zs_4_1.3,zs_4_1.4,zs_4_1.5,zs_4_1.6,zs_4_1.7,zs_4_1.8,sds_4_1,zs_5_1.1,zs_5_1.2,zs_5_1.3,zs_5_1.4,zs_5_1.5,zs_5_1.6,zs_5_1.7,zs_5_1.8,sds_5_1,zs_6_1.1,zs_6_1.2,zs_6_1.3,zs_6_1.4,zs_6_1.5,zs_6_1.6,zs_6_1.7,zs_6_1.8,sds_6_1,zs_7_1.1,zs_7_1.2,zs_7_1.3,zs_7_1.4,zs_7_1.5,zs_7_1.6,zs_7_1.7,zs_7_1.8,sds_7_1,zs_8_1.1,zs_8_1.2,zs_8_1.3,zs_8_1.4,zs_8_1.5,zs_8_1.6,zs_8_1.7,zs_8_1.8,sds_8_1,zs_9_1.1,zs_9_1.2,zs_9_1.3,zs_9_1.4,zs_9_1.5,zs_9_1.6,zs_9_1.7,zs_9_1.8,sds_9_1,zs_10_1.1,zs_10_1.2,zs_10_1.3,zs_10_1.4,zs_10_1.5,zs_10_1.6,zs_10_1.7,zs_10_1.8,sds_10_1,ar.1,sigma,nu,sd_1.1,z_1.1.1,z_1.1.2,z_1.1.3,z_1.1.4,z_1.1.5,z_1.1.6,z_1.1.7,z_1.1.8,z_1.1.9,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,s_3_1.1,s_3_1.2,s_3_1.3,s_3_1.4,s_3_1.5,s_3_1.6,s_3_1.7,s_3_1.8,s_4_1.1,s_4_1.2,s_4_1.3,s_4_1.4,s_4_1.5,s_4_1.6,s_4_1.7,s_4_1.8,s_5_1.1,s_5_1.2,s_5_1.3,s_5_1.4,s_5_1.5,s_5_1.6,s_5_1.7,s_5_1.8,s_6_1.1,s_6_1.2,s_6_1.3,s_6_1.4,s_6_1.5,s_6_1.6,s_6_1.7,s_6_1.8,s_7_1.1,s_7_1.2,s_7_1.3,s_7_1.4,s_7_1.5,s_7_1.6,s_7_1.7,s_7_1.8,s_8_1.1,s_8_1.2,s_8_1.3,s_8_1.4,s_8_1.5,s_8_1.6,s_8_1.7,s_8_1.8,s_9_1.1,s_9_1.2,s_9_1.3,s_9_1.4,s_9_1.5,s_9_1.6,s_9_1.7,s_9_1.8,s_10_1.1,s_10_1.2,s_10_1.3,s_10_1.4,s_10_1.5,s_10_1.6,s_10_1.7,s_10_1.8,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0218731
# Diagonal elements of inverse mass matrix:
# 0.099038, 6.01731, 0.253935, 0.108432, 0.0122867, 0.0350344, 0.159574, 0.0764412, 0.211172, 0.221277, 0.0729239, 0.28949, 0.209665, 0.43874, 0.304342, 0.46893, 0.544582, 0.602615, 0.660073, 0.308636, 0.662923, 0.642609, 0.800404, 0.694722, 0.958206, 0.828258, 0.839394, 1.13315, 1.26372, 0.675385, 0.538439, 0.922575, 0.696086, 0.885152, 0.844534, 1.09634, 0.905822, 1.3349, 0.239952, 0.147724, 0.352496, 0.356702, 0.64529, 0.389088, 0.749555, 0.639884, 0.319641, 0.068804, 0.0302975, 0.186967, 0.0832583, 0.272793, 0.199464, 0.42547, 0.278506, 0.119771, 0.111804, 0.0466509, 0.2243, 0.110015, 0.342003, 0.2961, 0.490671, 0.399182, 0.157286, 0.187235, 0.112604, 0.465808, 0.224489, 0.546738, 0.408098, 0.544288, 0.532719, 0.464871, 0.0751553, 0.0305719, 0.270367, 0.100659, 0.192935, 0.18964, 0.347717, 0.265162, 0.110513, 0.052299, 0.0275231, 0.222506, 0.0866069, 0.230287, 0.155282, 0.253627, 0.206195, 0.0905712, 0.0199581, 0.00164061, 0.0259984, 0.0712709, 0.201159, 0.161198, 0.162871, 0.278782, 0.14771, 0.152511, 0.228341, 0.151974, 0.153897
-1961.86,0.994909,0.0218731,7,255,0,2010.27,-0.040952,10.047,-1.22437,-1.09672,0.0238893,-0.536732,1.14267,0.249474,-1.11211,0.481426,6.04152,-0.384664,1.31607,-0.797921,0.405256,1.32391,1.23878,-1.08952,-1.09655,0.231227,-0.823264,-1.41303,0.380717,-1.28647,-1.88209,0.665138,-0.153645,-0.410599,0.085456,-1.15997,-1.64143,0.527147,0.234956,-0.76126,2.32124,0.059781,-0.699514,0.0531159,0.289837,0.0472089,0.610879,0.182785,-0.370608,-0.520471,-2.0835,0.408899,1.02268,-0.0331276,0.160046,1.12882,0.510172,-0.770443,0.717127,-2.99316,-0.0472469,0.850694,0.107688,0.25873,2.13792,-0.227465,-0.111756,0.0931497,-2.11197,1.01157,0.574257,-0.271784,-0.222952,1.60626,0.0519303,-0.926061,-1.81589,-1.58661,0.227834,0.929854,0.174551,-0.339983,1.85229,-0.385433,0.515614,-0.723861,-1.79844,0.598401,1.03332,-0.286743,-0.443524,2.08657,-0.699379,0.024102,-0.339024,-1.23981,0.983985,1.09585,0.262904,0.386144,2.02249,0.756781,-1.00952,0.54057,0.605382,-1.37605,0.247354,0.647998,-1.21029,0.473464,0.456424,-7.39704,-6.62587,0.144328,-3.24268,6.90346,1.5072,-6.71883,2.90855,-0.0889447,0.304311,-0.184501,0.0937061,0.306123,0.286439,-0.251926,-0.253552,-0.0703528,-0.120752,0.0325346,-0.109937,-0.160836,0.05684,-0.0131299,-0.0350881,-0.0616129,-0.0871858,0.0279999,0.0124799,-0.040435,0.123294,0.00317532,-0.0371553,0.29641,0.0482794,0.624732,0.18693,-0.379012,-0.532274,-2.13075,0.418172,-0.0281815,0.13615,0.960284,0.434,-0.655411,0.610056,-2.54627,-0.0401927,0.0618403,0.148577,1.22771,-0.130624,-0.0641766,0.0534919,-1.21282,0.580902,-0.25272,-0.207313,1.49359,0.0482876,-0.861102,-1.68851,-1.47532,0.211852,0.180367,-0.351311,1.91401,-0.398276,0.532794,-0.74798,-1.85836,0.61834,-0.314229,-0.486038,2.28658,-0.766417,0.0264123,-0.371521,-1.35865,1.0783,-0.763985,0.409093,0.458141,-1.04137,0.187193,0.490392,-0.915927,0.358309,0.345413,-23.4926,-0.040952
-1965.23,0.926376,0.0218731,8,255,0,2014.18,-0.0945432,9.68893,-2.02066,-1.52632,0.0384872,-0.575332,1.46778,0.598767,-1.28593,1.74731,5.08322,-0.00801709,0.732704,-1.12123,0.406303,0.253278,0.924925,-0.0271657,-0.441436,0.778129,-1.37451,-0.0545462,-0.190093,-0.636526,0.558294,0.118486,1.17809,-0.340852,0.0276812,-0.150298,0.112223,-0.110778,0.1947,-0.381685,0.0903687,0.662838,2.70109,0.00311227,0.785811,0.217666,-0.122317,0.724682,-0.431629,-0.27255,-1.92014,0.216817,0.87954,0.0447563,0.0810939,0.345405,0.124618,0.0504398,0.0456027,-0.896102,-0.22406,2.87309,0.106967,0.512081,1.42097,0.606055,0.310127,0.295276,-2.38748,1.29935,0.759966,0.157866,-0.17088,1.23711,0.0357325,-1.24302,-1.16869,-2.06353,0.0241932,0.698926,0.230639,-0.232328,1.38503,-0.490643,0.768623,0.323545,-0.965263,0.496724,1.01552,0.403467,-0.586309,1.82794,-1.03605,0.552942,-1.24917,-1.91444,1.12572,0.668143,0.336653,0.404547,1.77254,0.565222,-1.45511,1.08929,1.0877,-1.85901,0.791561,0.647706,-1.49153,0.69258,0.916842,-10.2714,-7.75864,0.195639,-2.92454,7.46107,3.04367,-6.53669,8.88194,-0.00623833,0.570139,-0.87246,0.316156,0.197083,0.719711,-0.0211385,-0.343494,-0.038048,-0.0015099,-0.00526201,-0.0176198,0.0154542,0.00327983,0.0326109,-0.00943521,-0.000467768,0.000349269,-0.000344771,0.000605958,-0.00118791,0.000281252,0.00206293,0.0084065,0.691152,0.191446,-0.107582,0.637387,-0.379635,-0.239719,-1.68884,0.190699,0.128589,0.23299,0.992382,0.358038,0.144918,0.131021,-2.57458,-0.643744,0.0812914,0.389164,1.07989,0.460581,0.235686,0.2244,-1.81441,0.987466,0.110337,-0.119432,0.864649,0.0249743,-0.868779,-0.816825,-1.44226,0.0169092,0.23422,-0.235934,1.40654,-0.49826,0.780556,0.328568,-0.980248,0.504436,0.269574,-0.391738,1.22133,-0.69223,0.369444,-0.834624,-1.27912,0.752143,-0.822459,0.615693,0.614794,-1.05075,0.447408,0.366098,-0.843044,0.391461,0.518219,-23.736,-0.0945432
-1971.9,0.973442,0.0218731,7,127,0,2019.52,-0.0869051,13.2371,-1.75425,-1.44523,0.139565,-0.592734,1.51539,0.704016,-1.24206,1.18055,6.04505,-0.114653,0.534239,-0.595089,0.348878,-0.11072,1.45025,-0.241152,-0.391554,0.618851,-1.72559,-0.332933,0.189367,0.0283788,0.159437,1.17298,0.725603,0.0957221,0.00794101,-0.717281,0.411871,1.26069,-0.260912,-1.66122,-0.594112,1.25757,3.27385,0.00315357,0.640342,0.342289,0.174927,0.772051,-0.0327159,0.306741,0.19567,0.765766,0.810676,0.0396268,0.103502,0.306997,0.180008,-0.247385,0.558052,-1.28759,0.19426,2.47611,0.0869892,0.301057,1.47948,0.764987,0.0694209,0.561624,-1.45758,0.509169,0.676537,-0.054127,-0.378783,0.578586,-0.620571,-0.920367,-0.734222,-2.14999,0.114843,0.629122,0.411101,-0.21138,0.950227,-0.415646,0.546669,-0.50973,-1.38873,1.00524,1.53502,0.574498,-0.584748,2.00048,-0.888935,0.749013,-1.06973,-2.01927,1.00707,0.918915,0.329489,0.377194,1.75886,0.477469,-1.35913,0.984648,1.11866,-2.3847,0.604761,1.01042,-1.85981,0.916193,0.978656,-10.6045,-8.73649,0.843678,-3.5831,9.16061,4.25581,-7.50834,7.13648,-0.0709532,0.330615,-0.368271,0.215903,-0.0685195,0.89749,-0.149237,-0.242313,-0.0137029,-0.00264383,0.00150376,0.000225356,0.00126609,0.00931461,0.00576202,0.00076013,-0.002262,0.00129887,0.00397568,-0.000822803,-0.00523879,-0.00187357,0.00396583,0.0103243,0.51911,0.277485,0.141809,0.625883,-0.026522,0.248668,0.158625,0.620788,0.0981203,0.256283,0.760158,0.445719,-0.612553,1.3818,-3.18822,0.48101,0.0588514,0.203676,1.00092,0.517542,0.0469658,0.379959,-0.986109,0.344472,-0.0340525,-0.238301,0.364002,-0.390415,-0.579023,-0.461915,-1.3526,0.0722503,0.631047,-0.324471,1.45862,-0.638024,0.839146,-0.782444,-2.13173,1.54306,0.527915,-0.537334,1.83827,-0.816857,0.688279,-0.982995,-1.85554,0.925417,-0.64894,0.470139,0.534128,-1.13862,0.288754,0.482444,-0.888001,0.437454,0.467278,-24.1103,-0.0869051
-1962.61,0.960768,0.0218731,8,255,0,2021.87,0.179734,10.8175,-0.900328,-0.921868,0.0432298,-0.470666,0.721045,0.274623,-0.821886,0.394931,8.97514,0.345823,0.793089,-1.78787,1.51035,0.876858,0.966669,-0.535623,-1.10627,0.348567,0.206926,0.756262,0.986145,0.224447,-0.45049,1.64245,0.119761,-0.318231,0.081731,-1.9995,-0.934212,1.1774,-0.200749,-0.574988,-2.43359,-2.28427,-0.221109,0.127443,-0.00457147,0.194092,0.694669,0.544484,-0.281456,-0.917861,-3.17412,-0.192682,0.749149,0.207065,0.27429,1.2607,0.113985,0.0269144,0.334937,-2.15552,0.349973,1.01621,0.350852,0.445281,1.54799,0.456655,0.173793,0.492268,-2.93593,0.58695,0.707023,-0.243865,-0.203055,1.45918,0.110468,-0.0176506,-1.09406,-0.424252,1.38533,0.975051,-0.302806,-0.271444,2.22318,-0.12865,-0.547482,-0.173204,-1.7306,-0.326966,1.05837,-0.321884,-0.493515,2.2409,-0.92013,-0.147484,-0.961536,-1.35571,0.979086,0.944009,0.204115,0.417651,2.06273,0.570915,-1.92462,0.394214,0.436286,-2.18035,0.0500783,0.279412,-1.91643,0.216689,0.456583,-8.08057,-8.27389,0.387993,-4.22429,6.47148,2.46478,-7.37654,3.54456,0.120543,0.276445,-0.623194,0.526458,0.305644,0.336949,-0.186701,-0.385609,0.0169122,0.06181,0.0805986,0.0183443,-0.0368189,0.134239,0.0097882,-0.0260093,-0.254823,-0.119059,0.150051,-0.0255841,-0.0732781,-0.310144,-0.291114,-0.0281788,-0.00342472,0.145404,0.520411,0.4079,-0.210852,-0.687614,-2.37789,-0.144347,0.210421,0.278736,1.28114,0.115833,0.0273506,0.340367,-2.19046,0.355646,0.24806,0.314824,1.09446,0.322865,0.122876,0.348045,-2.07577,0.414987,-0.237781,-0.197989,1.42277,0.107712,-0.0172102,-1.06676,-0.413667,1.35077,-0.320483,-0.287289,2.35296,-0.13616,-0.579441,-0.183315,-1.83162,-0.346052,-0.303861,-0.465882,2.11543,-0.868611,-0.139226,-0.907698,-1.2798,0.924266,-1.0988,0.225063,0.249082,-1.24479,0.0285905,0.15952,-1.09412,0.123711,0.26067,-24.6207,0.179734
-1974.44,0.688221,0.0218731,8,255,0,2025.86,0.430477,10.8566,-1.74042,-1.19716,0.0945079,-0.538188,1.4737,0.571896,-1.13865,0.606603,5.35694,-0.0789447,0.519936,-0.0306525,-0.0307094,-0.419607,0.728911,-0.524187,0.117015,0.832972,0.484747,-0.675218,-0.631859,-0.410817,0.120396,-1.79023,0.257755,0.112117,0.0935105,2.02644,-0.0825519,-2.00106,0.561641,0.454506,2.36362,2.25128,-0.0608523,0.0741853,1.18595,0.541378,0.479435,0.967377,-0.608167,0.381773,0.227195,0.199323,0.509962,0.49702,0.111345,0.62573,0.170922,-0.826219,0.303555,-2.25929,0.0325995,0.942643,-0.084793,0.23898,1.79673,0.333632,-0.487288,-0.306764,-2.07826,-0.442077,0.764027,0.249844,-0.226842,1.21889,-0.833363,-0.612271,-1.44274,-2.05639,-0.0516434,0.574822,0.963487,-0.242704,2.38674,-0.205048,1.26737,-1.06928,-1.32052,0.678102,0.695281,0.189468,-0.216746,1.19058,-0.6314,0.324957,-0.48349,-0.436359,0.309919,1.73283,0.32095,0.362495,1.65422,0.804134,-1.52504,-0.0197354,0.0782453,-1.92596,-0.140563,-0.115102,-1.84239,-0.092565,-0.0975511,-9.32336,-6.4131,0.506273,-2.88304,7.89453,3.06361,-6.09966,3.24954,-0.0657587,0.433092,-0.0255327,-0.02558,-0.349521,0.607162,-0.436633,0.09747,0.0453289,-0.0631399,-0.0590854,-0.0384157,0.0112583,-0.167405,0.0241028,0.0104842,0.150332,-0.00612413,-0.148449,0.0416655,0.0337176,0.175346,0.167012,-0.00451434,0.604787,0.276082,0.244493,0.493325,-0.310142,0.194689,0.115861,0.101647,0.468512,0.104958,0.58984,0.161118,-0.778829,0.286144,-2.12971,0.0307297,-0.0647841,0.182587,1.37275,0.254904,-0.372301,-0.234376,-1.58785,-0.337759,0.143616,-0.130394,0.700647,-0.479036,-0.351947,-0.829317,-1.18206,-0.0296858,0.669894,-0.168748,1.65946,-0.142566,0.88118,-0.743451,-0.918133,0.471472,0.328316,-0.375583,2.06307,-1.09411,0.563095,-0.837805,-0.756135,0.537036,-1.22634,-0.0158699,0.0629197,-1.54873,-0.113031,-0.0925574,-1.48153,-0.0744347,-0.0784441,-23.465,0.430477
-1966.01,0.98667,0.0218731,7,127,0,2017.01,0.400994,10.6072,-1.73259,-1.13674,0.0992988,-0.493554,1.05395,0.725303,-0.905199,0.563587,6.39942,0.19533,0.571063,-1.07288,0.912607,-0.427531,0.785235,0.332757,-0.271154,0.634002,0.862198,1.95853,0.151046,-0.628924,-1.35223,-0.98268,0.948522,-0.321379,0.0421184,1.16498,0.209729,-0.92762,0.914309,-0.924086,0.595513,0.928449,-0.91744,0.0482592,1.1003,0.773973,0.592012,1.94398,0.502003,0.866167,-1.2751,0.540402,0.386812,0.14367,0.349944,1.19149,-0.00247847,0.165723,0.620252,-2.12704,0.817442,0.906946,0.541792,0.46387,1.55688,0.697528,0.194866,0.0466037,-2.85015,-0.987324,0.675884,0.119726,-0.449109,1.0281,-0.392767,-0.362224,-0.816825,-1.448,1.12552,0.584685,0.862091,-0.602096,2.55029,-0.266847,1.00941,-1.03756,-2.04155,0.60565,0.468426,-0.0595557,-0.372547,1.42027,-0.19197,-0.49514,-0.450274,-2.20582,0.370399,1.40489,0.272094,0.384415,1.69902,1.00152,-1.16439,0.0267759,-0.00342182,-1.54742,-0.192011,-0.0165086,-1.39183,-0.122791,-0.0057839,-11.0876,-7.27444,0.635455,-3.15846,6.74465,4.64152,-5.79275,3.60663,0.123839,0.362055,-0.680207,0.578595,-0.271055,0.497841,0.210969,-0.171912,0.0363144,0.0824902,0.00636181,-0.0264893,-0.0569537,-0.0413889,0.0399502,-0.013536,0.0562211,0.0101213,-0.0447662,0.0441238,-0.0445956,0.028739,0.0448062,-0.0442749,0.425608,0.299382,0.228997,0.751953,0.194181,0.335044,-0.493224,0.209034,0.130301,0.31738,1.08062,-0.00224784,0.150302,0.562535,-1.92911,0.741376,0.366188,0.313522,1.05227,0.471448,0.131707,0.0314987,-1.92637,-0.667316,0.0700018,-0.262587,0.601116,-0.229645,-0.211787,-0.477585,-0.846621,0.658077,0.403826,-0.282037,1.19462,-0.124998,0.472836,-0.48602,-0.956314,0.283703,-0.0836691,-0.523386,1.99532,-0.269696,-0.695616,-0.632584,-3.09893,0.520369,-1.16616,0.0268167,-0.00342703,-1.54978,-0.192304,-0.0165338,-1.39395,-0.122978,-0.00579272,-23.7516,0.400994
