location,ortho_dose,pipe_material,date,date_numeric,pk_vals_diss,pk_vals_part
LP11,0-0.5,Pb-Cu,2019-10-08,2.76986301369863,0.03297037087243415,-0.1329743167859828
LP11,0-0.5,Pb-Cu,2019-10-16,2.791780821917808,0.07449677500233441,0.02137145703590495
LP11,0-0.5,Pb-Cu,2019-10-22,2.808219178082192,0.13475320719820924,0.024896226616977987
LP11,0-0.5,Pb-Cu,2019-10-30,2.83013698630137,0.08063328812025075,0.05704174865098464
LP11,0-0.5,Pb-Cu,2019-11-06,2.8493150684931505,0.020976091134052854,-0.04000171028701917
LP11,0-0.5,Pb-Cu,2019-11-12,2.8657534246575342,0.010973886137671215,0.001412605575766314
LP11,0-0.5,Pb-Cu,2019-11-20,2.887671232876712,-0.03858697806063141,0.04516509489126572
LP11,0-0.5,Pb-Cu,2019-11-26,2.904109589041096,0.01123047908187755,0.028221441642915693
LP11,0-0.5,Pb-Cu,2019-12-04,2.926027397260274,0.019470369464698777,0.05651280818889909
LP11,0-0.5,Pb-Cu,2019-12-17,2.9616438356164383,-0.07319924009314924,0.08851162038000099
LP11,0-0.5,Pb-Cu,2020-01-01,3.0027322404371586,0.021509790969246965,-0.01816929355312795
LP11,0-0.5,Pb-Cu,2020-01-07,3.019125683060109,-0.03669214735712083,0.00995219916481271
LP11,0-0.5,Pb-Cu,2020-01-15,3.040983606557377,-0.03903137001042761,0.04979816573196401
LP11,0-0.5,Pb-Cu,2020-01-21,3.057377049180328,0.08095960797324073,0.11898884117740294
LP11,0-0.5,Pb-Cu,2020-01-29,3.079234972677596,0.24430154666292594,0.06771667313172088
LP11,0-0.5,Pb-Cu,2020-02-04,3.0956284153005464,-0.07796505275315302,0.09503166622375532
LP11,0-0.5,Pb-Cu,2020-02-11,3.1147540983606556,0.2630706939276737,0.16079825781822063
LP11,0-0.5,Pb-Cu,2020-02-18,3.133879781420765,0.15738386846189156,-0.005839247253046062
LP11,0-0.5,Pb-Cu,2020-02-25,3.1530054644808745,-0.0013428653365398016,-0.09703674994470375
LP11,0-0.5,Pb-Cu,2020-03-10,3.191256830601093,0.008922977357933258,0.10620165486064086
LP11,0-0.5,Pb-Cu,2020-03-17,3.210382513661202,0.0755826824789414,-0.09760238364212295
LP11,0-0.5,Pb-Cu,2020-03-25,3.23224043715847,0.17612872845252048,0.03073572077001037
LP11,0-0.5,Pb-Cu,2020-04-01,3.251366120218579,0.009577693271505962,0.0545428610157864
LP11,0-0.5,Pb-Cu,2020-04-08,3.2704918032786887,-0.08736652863585595,-0.05834983040074328
LP11,0-0.5,Pb-Cu,2020-04-15,3.289617486338798,0.03173858435592884,-0.003974683160201203
LP11,0-0.5,Pb-Cu,2020-04-22,3.308743169398907,-0.0357029838746182,0.0416483899542785
LP11,0-0.5,Pb-Cu,2020-04-28,3.3251366120218577,0.059526128171558855,-0.05985415827914706
LP11,0-0.5,Pb-Cu,2020-05-05,3.3442622950819674,-0.05320609838460883,-0.023041630096619775
LP11,0-0.5,Pb-Cu,2020-05-12,3.363387978142077,0.09282313045956397,-0.02778227081208416
LP11,0-0.5,Pb-Cu,2020-05-20,3.3852459016393444,0.07034060142229431,0.036291639522662233
LP11,0-0.5,Pb-Cu,2020-05-26,3.401639344262295,0.008422743075029281,-0.03597868335123709
LP11,0-0.5,Pb-Cu,2020-06-02,3.420765027322404,0.07430431533437516,-0.09890878572789134
LP11,0-0.5,Pb-Cu,2020-06-09,3.439890710382514,0.0023930074277998085,0.06004669436962404
LP11,0-0.5,Pb-Cu,2020-06-16,3.459016393442623,-0.06722342419375343,0.0015166944974637324
LP11,0-0.5,Pb-Cu,2020-06-23,3.478142076502732,0.08544095363076544,-0.02996996733756674
LP11,0-0.5,Pb-Cu,2020-06-30,3.4972677595628414,-0.1220944676930012,0.18939147694732583
LP11,0-0.5,Pb-Cu,2020-07-07,3.5163934426229506,0.05542368779454629,-0.0110022201639122
LP11,0-0.5,Pb-Cu,2020-07-14,3.5355191256830603,0.020501263763015757,0.0541931718567229
LP11,0-0.5,Pb-Cu,2020-07-21,3.5546448087431695,0.025213463571620125,0.07019865044257656
LP11,0-0.5,Pb-Cu,2020-07-28,3.5737704918032787,-0.04150297942230477,0.04028159262876371
LP11,0-0.5,Pb-Cu,2020-08-04,3.592896174863388,-0.07303939170920323,0.0993273002216923
LP11,0-0.5,Pb-Cu,2020-08-11,3.612021857923497,0.04020320776274876,0.06496237692277243
LP11,0-0.5,Pb-Cu,2020-08-18,3.6311475409836063,-0.027269567896405507,0.1418284587370527
LP11,0-0.5,Pb-Cu,2020-08-26,3.6530054644808745,-0.03486334112806091,0.14256100979633957
LP11,0-0.5,Pb-Cu,2020-09-01,3.669398907103825,-0.05030846100705111,0.11099738437103679
LP11,0-0.5,Pb-Cu,2020-09-09,3.691256830601093,-0.1936201377733719,0.1024459012638435
LP11,0-0.5,Pb-Cu,2020-09-15,3.707650273224043,1.0194268816676733e-4,0.0012659700592684633
LP11,0-0.5,Pb-Cu,2020-09-22,3.726775956284153,0.15419640087545403,0.01022202185079325
LP11,0-0.5,Pb-Cu,2020-09-29,3.7459016393442623,-0.17732652351322137,0.07473383939100388
LP11,0-0.5,Pb-Cu,2020-10-06,3.765027322404371,0.05376285281051044,0.024704042612322404
LP11,0-0.5,Pb-Cu,2020-10-13,3.7841530054644807,-0.22789945511531443,0.1202181774599402
LP11,0-0.5,Pb-Cu,2020-10-20,3.80327868852459,0.12555904272384652,-0.09457142814272547
LP11,0-0.5,Pb-Cu,2020-11-04,3.8442622950819674,0.03380369378379391,0.02213783946328534
LP11,0-0.5,Pb-Cu,2020-11-10,3.860655737704918,-0.007473171299116069,-0.026393344128481742
LP11,0-0.5,Pb-Cu,2020-11-16,3.8770491803278686,-0.08618934296971284,-0.02534787782877165
LP11,0-0.5,Pb-Cu,2020-11-25,3.901639344262295,-0.04237243121585507,-0.10782543391183409
LP11,0-0.5,Pb-Cu,2020-12-01,3.918032786885246,-0.0555761279754805,-0.1482317129845558
LP11,0-0.5,Pb-Cu,2020-12-09,3.939890710382514,-0.0918041740903818,-0.1176043261656504
LP11,0-0.5,Pb-Cu,2020-12-15,3.956284153005464,-0.13955589947553534,-0.16264682940661562
LP11,0-0.5,Pb-Cu,2021-01-05,4.013698630136986,-0.0029793429654357932,-0.02290044753781157
LP11,0-0.5,Pb-Cu,2021-01-13,4.035616438356165,-0.03749430094585325,0.010822164486430681
LP11,0-0.5,Pb-Cu,2021-01-19,4.052054794520548,0.1171651831148273,0.18976014198691815
LP11,0-0.5,Pb-Cu,2021-01-26,4.071232876712329,0.12797752426787848,0.18382982543530454
LP11,0-0.5,Pb-Cu,2021-02-02,4.090410958904109,0.1934363447945942,-0.09559005233538942
LP11,0-0.5,Pb-Cu,2021-02-09,4.109589041095891,-0.102300710401354,0.2580406727072224
LP11,0-0.5,Pb-Cu,2021-02-17,4.131506849315069,-0.030556094571850656,0.19006486318099833
LP11,0-0.5,Pb-Cu,2021-02-23,4.147945205479452,-0.19752867541518,0.19210614220228028
LP11,0-0.5,Pb-Cu,2021-03-09,4.186301369863013,0.18321371181589752,-0.08321981967597417
LP11,0-0.5,Pb-Cu,2021-03-23,4.2246575342465755,0.3393907419636742,0.016591699252185253
LP11,0-0.5,Pb-Cu,2021-04-06,4.263013698630137,0.21641595624968313,0.01134425915865789
LP11,0-0.5,Pb-Cu,2021-04-21,4.304109589041096,0.06488794412458064,-0.03719561190141693
LP11,0-0.5,Pb-Cu,2021-05-06,4.345205479452055,-0.17659028652816727,-0.07415427033892186
LP11,0-0.5,Pb-Cu,2021-05-19,4.380821917808219,-0.00401491400759672,0.048393744874917474
LP11,0-0.5,Pb-Cu,2021-06-01,4.416438356164384,-0.08224770920649178,-0.03061896008138681
LP11,0-0.5,Pb-Cu,2021-06-15,4.454794520547945,-0.08020425300762732,0.1995224210127884
LP11,0-0.5,Pb-Cu,2021-06-29,4.493150684931507,-0.1476448639753927,0.30655753693731197
LP11,0-0.5,Pb-Cu,2021-07-13,4.531506849315068,0.059446288698074196,0.23643703025716645
LP11,0-0.5,Pb-Cu,2021-07-27,4.5698630136986305,-0.10655026534207965,0.24548846990830725
LP11,0-0.5,Pb-Cu,2021-08-10,4.608219178082192,-0.06952217615909811,0.2422874199747138
LP11,0-0.5,Pb-Cu,2021-08-24,4.646575342465754,0.035571125832629655,0.16699749764604227
LP11,0-0.5,Pb-Cu,2021-09-07,4.684931506849315,0.11974715938220623,0.2745273323485198
LP11,0-0.5,Pb-Cu,2021-09-21,4.723287671232876,-0.03439201801115277,0.031701291152658906
LP12,0-0.5,Pb #1,2017-09-27,0.7397260273972602,0.18299805760300147,0.08068276500796451
LP12,0-0.5,Pb #1,2017-10-04,0.7589041095890411,0.0871555798918754,-0.12392529137376104
LP12,0-0.5,Pb #1,2017-10-12,0.7808219178082192,0.12151700229529998,-0.02092159709114394
LP12,0-0.5,Pb #1,2017-10-17,0.7945205479452054,0.20979029974259406,0.17426908954374676
LP12,0-0.5,Pb #1,2017-10-24,0.8136986301369863,0.0023793251936609847,-0.06672600924281472
LP12,0-0.5,Pb #1,2017-11-07,0.852054794520548,0.25737594254403345,-0.021712779503259907
LP12,0-0.5,Pb #1,2017-11-14,0.8712328767123287,0.1418867159959718,-0.008776698464512345
LP12,0-0.5,Pb #1,2017-11-21,0.8904109589041096,0.10236967859297932,-0.0365162141412813
LP12,0-0.5,Pb #1,2017-11-28,0.9095890410958904,0.07498589027559065,-0.025758264775492992
LP12,0-0.5,Pb #1,2017-12-05,0.9287671232876712,0.10167493255526089,-0.033518484900023
LP12,0-0.5,Pb #1,2017-12-19,0.9671232876712328,-0.007117965384167455,-0.05362063777393428
LP12,0-0.5,Pb #1,2018-01-03,1.008219178082192,0.11067863646511462,-0.06948268419149564
LP12,0-0.5,Pb #1,2018-01-09,1.0246575342465754,0.048943938217329064,-0.17941532326123077
LP12,0-0.5,Pb #1,2018-01-16,1.0438356164383562,0.14125698729474984,-0.0320965139647557
LP12,0-0.5,Pb #1,2018-01-23,1.063013698630137,-0.019828800036906433,-0.09783761107952778
LP12,0-0.5,Pb #1,2018-01-30,1.0821917808219177,0.03214048482151865,-0.04090209712053169
LP12,0-0.5,Pb #1,2018-02-07,1.104109589041096,-0.15779463114122644,-0.05560047105907254
LP12,0-0.5,Pb #1,2018-02-13,1.1205479452054794,0.11703434047684114,-0.07034361727891467
LP12,0-0.5,Pb #1,2018-02-20,1.1397260273972605,0.13543783099915152,0.02230557551717886
LP12,0-0.5,Pb #1,2018-02-28,1.1616438356164385,-0.12013410281111439,0.029079381022037734
LP12,0-0.5,Pb #1,2018-03-06,1.178082191780822,0.03058320917136816,-0.06581153142062189
LP12,0-0.5,Pb #1,2018-03-13,1.1972602739726028,0.060665658154054426,0.0936164738307457
LP12,0-0.5,Pb #1,2018-03-21,1.2191780821917808,0.04636721169187541,0.005841681468538744
LP12,0-0.5,Pb #1,2018-03-27,1.2356164383561643,0.09067497891566609,0.10719431966184866
LP12,0-0.5,Pb #1,2018-04-03,1.2547945205479452,0.04715324365830319,0.1390241468575558
LP12,0-0.5,Pb #1,2018-04-10,1.273972602739726,0.11008410171575028,-0.012309770401503974
LP12,0-0.5,Pb #1,2018-04-17,1.2931506849315069,0.11335999761687501,0.07143618618970095
LP12,0-0.5,Pb #1,2018-04-24,1.3123287671232875,0.03600857431983974,0.009990007483145437
LP12,0-0.5,Pb #1,2018-05-04,1.3397260273972602,-6.39642536137474e-4,-8.768458587208455e-5
LP12,0-0.5,Pb #1,2018-05-08,1.3506849315068492,0.0297465923096329,0.05498199359222762
LP12,0-0.5,Pb #1,2018-05-15,1.36986301369863,0.04341029226017891,0.023912151646616496
LP12,0-0.5,Pb #1,2018-05-22,1.389041095890411,0.17159570749785838,0.07178660683601729
LP12,0-0.5,Pb #1,2018-05-30,1.410958904109589,0.025833358773906544,-0.007564309968537925
LP12,0-0.5,Pb #1,2018-06-06,1.43013698630137,0.08255969455595738,0.06573569053695659
LP12,0-0.5,Pb #1,2018-06-13,1.4493150684931506,0.04440809511154245,0.019962801787151194
LP12,0-0.5,Pb #1,2018-06-19,1.4657534246575343,0.07105303175296027,-7.38578477230533e-4
LP12,0-0.5,Pb #1,2018-06-26,1.484931506849315,0.16681051926508364,-0.012774750760074675
LP12,0-0.5,Pb #1,2018-07-03,1.504109589041096,-0.017014325940947865,0.05255182901398536
LP12,0-0.5,Pb #1,2018-07-10,1.523287671232877,0.08742503848624328,0.00846307042980034
LP12,0-0.5,Pb #1,2018-07-17,1.5424657534246575,0.06313068884476908,-0.058190607823729285
LP12,0-0.5,Pb #1,2018-07-24,1.5616438356164384,0.07303939741393554,-0.13216690141280626
LP12,0-0.5,Pb #1,2018-08-07,1.6,0.08657735885931064,0.061558045100303174
LP12,0-0.5,Pb #1,2018-08-14,1.6191780821917807,0.07484352550331642,-0.03488554363006676
LP12,0-0.5,Pb #1,2018-08-21,1.6383561643835618,0.11401088661560237,0.01827925188663335
LP12,0-0.5,Pb #1,2018-08-29,1.6602739726027398,0.06491960423113166,0.08257246025527407
LP12,0-0.5,Pb #1,2018-09-04,1.6767123287671233,0.08540127355201377,0.0610250945579245
LP12,0-0.5,Pb #1,2018-09-11,1.695890410958904,0.06756297255652233,0.11625499593912245
LP12,0-0.5,Pb #1,2018-09-18,1.7150684931506848,0.06545451598035162,0.009378000796623421
LP12,0-0.5,Pb #1,2018-09-25,1.7342465753424658,0.05309891106810883,0.11830789606035073
LP12,0-0.5,Pb #1,2018-10-03,1.7561643835616438,0.09412672035512754,0.06104675831037659
LP12,0-0.5,Pb #1,2018-10-10,1.7753424657534247,0.04475922166694396,0.02369669287999896
LP12,0-0.5,Pb #1,2018-10-16,1.7917808219178082,-0.12262797533707095,0.12587392655643137
LP12,0-0.5,Pb #1,2018-10-24,1.8136986301369864,-0.024332930493801863,0.016210064303050775
LP12,0-0.5,Pb #1,2018-10-31,1.8328767123287673,0.11542250384342687,0.16474613203053393
LP12,0-0.5,Pb #1,2018-11-06,1.8493150684931503,0.1537829181800518,0.030437321766047565
LP12,0-0.5,Pb #1,2018-11-13,1.8684931506849316,0.1091044354347494,-0.06261044531043494
LP12,0-0.5,Pb #1,2018-11-20,1.887671232876712,0.09611114321977854,0.07571094797949182
LP12,0-0.5,Pb #1,2018-11-27,1.906849315068493,-0.01659027787522784,-0.017057392865777045
LP12,0-0.5,Pb #1,2018-12-04,1.926027397260274,-0.020876135529770634,0.07731272931897563
LP12,0-0.5,Pb #1,2018-12-18,1.9643835616438357,-0.02464021562941375,-0.11471929986998743
LP12,0-0.5,Pb #1,2019-01-02,2.0054794520547947,0.05374323893484907,0.09060090236669605
LP12,0-0.5,Pb #1,2019-01-09,2.0246575342465754,0.11797792098184424,-0.004514946845495596
LP12,0-0.5,Pb #1,2019-01-16,2.043835616438356,0.1030786029320172,-0.03687699010095513
LP12,0-0.5,Pb #1,2019-01-23,2.063013698630137,0.1074196355182411,-0.015007805706536901
LP12,0-0.5,Pb #1,2019-01-29,2.0794520547945208,0.13326919374756657,-0.15203975879857243
LP12,0-0.5,Pb #1,2019-02-05,2.0986301369863014,-0.022011472262983566,-0.15893250016511748
LP12,0-0.5,Pb #1,2019-02-13,2.1205479452054794,-0.04784959132256621,0.07628992516697851
LP12,0-0.5,Pb #1,2019-02-19,2.136986301369863,-0.03845587332515715,0.07815464143091641
LP12,0-0.5,Pb #1,2019-02-27,2.158904109589041,0.1472831869946124,0.15362585736685846
LP12,0-0.5,Pb #1,2019-03-06,2.1780821917808217,0.08380758360790058,0.10347463520505497
LP12,0-0.5,Pb #1,2019-03-13,2.197260273972603,0.11084543516932552,0.1031276480596462
LP12,0-0.5,Pb #1,2019-03-19,2.213698630136986,0.14177859609986343,0.07699061966310221
LP12,0-0.5,Pb #1,2019-03-26,2.232876712328767,0.17891386715749782,0.049226425352814
LP12,0-0.5,Pb #1,2019-04-02,2.252054794520548,0.20131329443746343,0.0608827131746915
LP12,0-0.5,Pb #1,2019-04-09,2.271232876712329,0.17349825023763818,0.055367448583613546
LP12,0-0.5,Pb #1,2019-04-17,2.293150684931507,0.22834176828227248,0.10615306182352484
LP12,0-0.5,Pb #1,2019-04-23,2.3095890410958906,0.08777187813585059,0.12690689003791641
LP12,0-0.5,Pb #1,2019-04-30,2.328767123287671,0.06363053272167742,0.09187784710762117
LP12,0-0.5,Pb #1,2019-05-07,2.3479452054794523,0.034365606884565233,0.056720430764035074
LP12,0-0.5,Pb #1,2019-05-15,2.3698630136986303,-0.039701372396321426,0.04668875198895373
LP12,0-0.5,Pb #1,2019-05-21,2.3863013698630136,-0.00654424319903802,0.042118174664923756
LP12,0-0.5,Pb #1,2019-05-29,2.4082191780821915,0.13470723368107798,0.01930742902158338
LP12,0-0.5,Pb #1,2019-06-05,2.4273972602739726,0.032414425373854285,0.0033034937080286125
LP12,0-0.5,Pb #1,2019-06-12,2.4465753424657533,-0.00843500776624695,0.05827013037099234
LP12,0-0.5,Pb #1,2019-06-18,2.463013698630137,0.03667425072120396,0.008833076886133223
LP12,0-0.5,Pb #1,2019-06-26,2.484931506849315,-0.031981574060730385,0.08488802233226721
LP12,0-0.5,Pb #1,2019-07-02,2.5013698630136987,-0.008085728926291436,0.09975751640218569
LP12,0-0.5,Pb #1,2019-07-09,2.5205479452054793,0.03716414369520756,0.08528132852311837
LP12,0-0.5,Pb #1,2019-07-16,2.5397260273972604,-0.056028683440435864,0.11833810535933126
LP12,0-0.5,Pb #1,2019-07-23,2.558904109589041,0.06719886408561553,0.010896525871742231
LP12,0-0.5,Pb #1,2019-07-30,2.5780821917808217,-0.08961516910913321,0.13257049597672257
LP12,0-0.5,Pb #1,2019-08-07,2.6,-0.10443826704207762,0.055214035481617865
LP12,0-0.5,Pb #1,2019-08-13,2.616438356164384,0.046929244223401986,0.31352995329005184
LP12,0-0.5,Pb #1,2019-08-20,2.6356164383561644,-0.0683105221928372,0.054159905437919445
LP12,0-0.5,Pb #1,2019-08-27,2.654794520547945,-0.0262559363861196,0.0036671109059322193
LP12,0-0.5,Pb #1,2019-09-03,2.673972602739726,0.06870731735389503,-0.03242225727318952
LP12,0-0.5,Pb #1,2019-09-11,2.695890410958904,0.13228236848068942,0.009426418741467586
LP12,0-0.5,Pb #1,2019-09-17,2.712328767123288,0.09679216663864582,0.16789952364763677
LP12,0-0.5,Pb #1,2019-09-24,2.7315068493150685,0.0966772596894725,-0.04565840546319421
LP12,0-0.5,Pb #1,2019-10-01,2.750684931506849,0.16879073272367234,0.09849232096306224
LP12,0-0.5,Pb #1,2019-10-02,2.7534246575342465,-0.013256962919149868,-4.332440941062464e-4
LP12,0-0.5,Pb #1,2019-10-03,2.756164383561644,-0.12506964555718228,0.06545736916912412
LP12,0-0.5,Pb #1,2019-10-04,2.758904109589041,-0.07287496560434016,-0.2546087788152972
LP12,0-0.5,Pb #1,2019-10-05,2.7616438356164386,-0.1100135193859949,-0.1511133778907326
LP12,0-0.5,Pb #1,2019-10-07,2.767123287671233,-5.266327646441457e-4,-0.0408630333802641
LP12,0-0.5,Pb #1,2019-10-08,2.76986301369863,-0.15984613024403957,-0.12028766858354695
LP12,0-0.5,Pb #1,2019-10-16,2.791780821917808,0.14971966286240437,0.08317192050359455
LP12,0-0.5,Pb #1,2019-10-22,2.808219178082192,0.06321781705597529,-0.06281368192804702
LP12,0-0.5,Pb #1,2019-10-30,2.83013698630137,0.043299311699599816,-0.028038927277932786
LP12,0-0.5,Pb #1,2019-11-06,2.8493150684931505,0.20659422153516735,0.052348047817766155
LP12,0-0.5,Pb #1,2019-11-12,2.8657534246575342,0.07242723808177,-0.015834171105522488
LP12,0-0.5,Pb #1,2019-11-20,2.887671232876712,0.05202184312560172,0.10140882594250482
LP12,0-0.5,Pb #1,2019-11-26,2.904109589041096,0.03663199225972369,-7.874902544310509e-4
LP12,0-0.5,Pb #1,2019-12-04,2.926027397260274,0.042015650858772915,0.07139651601953514
LP12,0-0.5,Pb #1,2019-12-17,2.9616438356164383,-0.077610762106327,0.11586342122558368
LP12,0-0.5,Pb #1,2020-01-01,3.0027322404371586,0.011877140505431611,0.1635424666219211
LP12,0-0.5,Pb #1,2020-01-07,3.019125683060109,-0.02565685928897687,0.07712186203239842
LP12,0-0.5,Pb #1,2020-01-15,3.040983606557377,-0.035982027875073735,0.09413102748577348
LP12,0-0.5,Pb #1,2020-01-21,3.057377049180328,0.0853815701289504,0.018146541169189442
LP12,0-0.5,Pb #1,2020-01-29,3.079234972677596,-0.010511871236046098,0.03538779552790449
LP12,0-0.5,Pb #1,2020-02-04,3.0956284153005464,-0.05197009051977018,-0.10909188609851331
LP12,0-0.5,Pb #1,2020-02-11,3.1147540983606556,-0.0070525001247254,-0.04817216354133669
LP12,0-0.5,Pb #1,2020-02-18,3.133879781420765,-0.006373819344287466,-0.14823552466287623
LP12,0-0.5,Pb #1,2020-02-25,3.1530054644808745,-0.0875594648890049,-0.1562616780386469
LP12,0-0.5,Pb #1,2020-03-10,3.191256830601093,-0.056695855646213586,-0.0015248661301921172
LP12,0-0.5,Pb #1,2020-03-17,3.210382513661202,0.03196183930230439,0.027770023624685208
LP12,0-0.5,Pb #1,2020-03-25,3.23224043715847,-0.013059667152461207,-0.012293660470919558
LP12,0-0.5,Pb #1,2020-04-01,3.251366120218579,-0.03008544095194704,0.11592978110549915
LP12,0-0.5,Pb #1,2020-04-08,3.2704918032786887,-0.03379631560627476,-0.07805329723996354
LP12,0-0.5,Pb #1,2020-04-15,3.289617486338798,0.0040636879511594115,-0.07855837168496171
LP12,0-0.5,Pb #1,2020-04-22,3.308743169398907,-0.04137870483681388,0.03857677619260169
LP12,0-0.5,Pb #1,2020-04-28,3.3251366120218577,0.028900179747644243,0.08102732139555398
LP12,0-0.5,Pb #1,2020-05-05,3.3442622950819674,-0.05449534432270696,-0.06457120450556356
LP12,0-0.5,Pb #1,2020-05-12,3.363387978142077,0.09444266102501615,-0.044773374833601415
LP12,0-0.5,Pb #1,2020-05-20,3.3852459016393444,-0.027167901478290395,-0.04030340080675885
LP12,0-0.5,Pb #1,2020-05-26,3.401639344262295,-0.05867669002169462,0.08039376322827235
LP12,0-0.5,Pb #1,2020-06-02,3.420765027322404,-0.05760066256443801,-0.021822169783211127
LP12,0-0.5,Pb #1,2020-06-09,3.439890710382514,0.037200999860189744,-0.03199827038624356
LP12,0-0.5,Pb #1,2020-06-16,3.459016393442623,0.11791552484029927,0.0065172920686313515
LP12,0-0.5,Pb #1,2020-06-23,3.478142076502732,0.013616375001175424,-0.0288302082644997
LP12,0-0.5,Pb #1,2020-06-30,3.4972677595628414,0.06796660630411538,0.06199140282627651
LP12,0-0.5,Pb #1,2020-07-07,3.5163934426229506,0.04733873661644209,-0.0013048883650092595
LP12,0-0.5,Pb #1,2020-07-14,3.5355191256830603,0.09847637809557766,0.13798181359215908
LP12,0-0.5,Pb #1,2020-07-21,3.5546448087431695,0.1120956136397975,-0.06817659663587447
LP12,0-0.5,Pb #1,2020-07-28,3.5737704918032787,0.029204930445506837,0.08338015652659489
LP12,0-0.5,Pb #1,2020-08-04,3.592896174863388,0.061557863166570234,0.11312104375142776
LP12,0-0.5,Pb #1,2020-08-11,3.612021857923497,0.06033860611875545,0.10446577580091364
LP12,0-0.5,Pb #1,2020-08-18,3.6311475409836063,0.0979996936282987,0.02230744354767575
LP12,0-0.5,Pb #1,2020-08-26,3.6530054644808745,0.030610729631345777,0.1235289878039393
LP12,0-0.5,Pb #1,2020-09-01,3.669398907103825,0.064191694126531,0.16008612115767554
LP12,0-0.5,Pb #1,2020-09-09,3.691256830601093,0.05992516211126957,0.1880197638612995
LP12,0-0.5,Pb #1,2020-09-15,3.707650273224043,-0.12669476965323312,-0.0016407857252142208
LP12,0-0.5,Pb #1,2020-09-22,3.726775956284153,0.0832938621396363,0.10856030085558607
LP12,0-0.5,Pb #1,2020-09-29,3.7459016393442623,0.14821326649985814,0.06229701919174233
LP12,0-0.5,Pb #1,2020-10-06,3.765027322404371,0.17844965315633005,0.08150624441537559
LP12,0-0.5,Pb #1,2020-10-13,3.7841530054644807,0.10918568629382508,0.17730976972722454
LP12,0-0.5,Pb #1,2020-10-20,3.80327868852459,0.07527077092381369,-0.010906171565231063
LP12,0-0.5,Pb #1,2020-11-04,3.8442622950819674,-0.05482202369150503,-0.05519491633326991
LP12,0-0.5,Pb #1,2020-11-10,3.860655737704918,-0.0037551106522700703,0.03344424719421714
LP12,0-0.5,Pb #1,2020-11-16,3.8770491803278686,0.02476049111270127,-0.024732499422375202
LP12,0-0.5,Pb #1,2020-11-25,3.901639344262295,0.05351945857706363,-0.0070146738407960915
LP12,0-0.5,Pb #1,2020-12-01,3.918032786885246,0.030106705741204255,0.040665759174875415
LP12,0-0.5,Pb #1,2020-12-09,3.939890710382514,0.1269864904763225,-0.05545588089118328
LP12,0-0.5,Pb #1,2020-12-15,3.956284153005464,-0.005383048808579732,0.07632830799296504
LP12,0-0.5,Pb #1,2021-01-05,4.013698630136986,0.1016434467948095,0.08143189309364654
LP12,0-0.5,Pb #1,2021-01-13,4.035616438356165,0.08269834199494641,0.04107808483509083
LP12,0-0.5,Pb #1,2021-01-19,4.052054794520548,0.15278712064239006,-0.01356058203889838
LP12,0-0.5,Pb #1,2021-01-26,4.071232876712329,0.12555698183801955,0.0840010733149971
LP12,0-0.5,Pb #1,2021-02-02,4.090410958904109,-0.09938130882987216,0.06084118629487881
LP12,0-0.5,Pb #1,2021-02-09,4.109589041095891,0.13215652174078668,-0.03045414847334473
LP12,0-0.5,Pb #1,2021-02-17,4.131506849315069,-0.05167781444209242,0.03197589387068506
LP12,0-0.5,Pb #1,2021-02-23,4.147945205479452,-0.004981654704702677,0.15260315017828094
LP12,0-0.5,Pb #1,2021-03-09,4.186301369863013,-0.03498332917136221,-0.1447832917575147
LP12,0-0.5,Pb #1,2021-03-23,4.2246575342465755,0.0705114837872097,0.20334278330474417
LP12,0-0.5,Pb #1,2021-04-06,4.263013698630137,0.0803708587518134,0.13294991697078104
LP12,0-0.5,Pb #1,2021-04-21,4.304109589041096,0.07037941601680334,-0.16266535639414248
LP12,0-0.5,Pb #1,2021-05-06,4.345205479452055,-0.005956720498755581,0.07978578204139411
LP12,0-0.5,Pb #1,2021-05-19,4.380821917808219,0.06488696295974972,0.0962069920059203
LP12,0-0.5,Pb #1,2021-06-01,4.416438356164384,0.08054623697793273,0.05168871547568339
LP12,0-0.5,Pb #1,2021-06-15,4.454794520547945,0.12192614082671055,-0.08592031701794903
LP12,0-0.5,Pb #1,2021-06-29,4.493150684931507,0.08387728571395237,0.1836933644551724
LP12,0-0.5,Pb #1,2021-07-13,4.531506849315068,0.054109478850233275,0.054658283071946104
LP12,0-0.5,Pb #1,2021-07-27,4.5698630136986305,0.03190695634403424,0.16297765653589455
LP12,0-0.5,Pb #1,2021-08-10,4.608219178082192,0.05838655638773355,0.174725100489186
LP12,0-0.5,Pb #1,2021-08-24,4.646575342465754,0.18006203329785148,0.17725547538228992
LP12,0-0.5,Pb #1,2021-09-07,4.684931506849315,0.11749223215466456,0.11150502814329755
LP12,0-0.5,Pb #1,2021-09-21,4.723287671232876,0.1800160911664835,0.1655682125901536
LP13,0-0.5,Pb #2,2017-09-27,0.7397260273972602,0.12607741207459694,0.2363565274794564
LP13,0-0.5,Pb #2,2017-10-04,0.7589041095890411,-0.0925285489204509,0.13836327633284873
LP13,0-0.5,Pb #2,2017-10-12,0.7808219178082192,-0.1010909533385714,0.17835726467181415
LP13,0-0.5,Pb #2,2017-10-17,0.7945205479452054,-0.04594004255984649,0.13590414592533656
LP13,0-0.5,Pb #2,2017-10-24,0.8136986301369863,0.02885672839392191,0.08194632404380243
